Price,Close,High,Low,Open,Volume,Symbol,Security,GICS Sector,GICS Sub-Industry,Headquarters Location,Date Added,CIK,Founded
Ticker,PSX,PSX,PSX,PSX,PSX,,,,,,,,
Date,,,,,,,,,,,,,
2012-04-12,22.093210220336914,22.22966768855258,20.793609619140625,21.605859994888306,654700,PSX,Phillips 66,Energy,Oil & Gas Refining & Marketing,"Houston, Texas",2012-05-01,1534701,2012 (1917)
2012-04-13,24.04261589050293,24.33502657952419,22.03473246427952,22.093214602083773,1685000,PSX,Phillips 66,Energy,Oil & Gas Refining & Marketing,"Houston, Texas",2012-05-01,1534701,2012 (1917)
2012-04-16,23.750200271606445,24.04261089993146,23.38631369306101,24.04261089993146,550200,PSX,Phillips 66,Energy,Oil & Gas Refining & Marketing,"Houston, Texas",2012-05-01,1534701,2012 (1917)
2012-04-17,23.39280891418457,23.88015909989675,23.39280891418457,23.652730004747557,179600,PSX,Phillips 66,Energy,Oil & Gas Refining & Marketing,"Houston, Texas",2012-05-01,1534701,2012 (1917)
2012-04-18,23.39280891418457,23.678720130770873,22.418108542760216,23.39280891418457,207100,PSX,Phillips 66,Energy,Oil & Gas Refining & Marketing,"Houston, Texas",2012-05-01,1534701,2012 (1917)
2012-04-19,23.39280891418457,24.185566009489577,23.26284836890308,23.39280891418457,598100,PSX,Phillips 66,Energy,Oil & Gas Refining & Marketing,"Houston, Texas",2012-05-01,1534701,2012 (1917)
2012-04-20,23.600740432739258,24.042604717747057,23.457783611474742,23.457783611474742,149700,PSX,Phillips 66,Energy,Oil & Gas Refining & Marketing,"Houston, Texas",2012-05-01,1534701,2012 (1917)
2012-04-23,23.184871673583984,23.54876068327381,23.015922230988643,23.54876068327381,95700,PSX,Phillips 66,Energy,Oil & Gas Refining & Marketing,"Houston, Texas",2012-05-01,1534701,2012 (1917)
2012-04-24,22.58055877685547,23.392809092569696,22.53507295747877,23.392809092569696,124500,PSX,Phillips 66,Energy,Oil & Gas Refining & Marketing,"Houston, Texas",2012-05-01,1534701,2012 (1917)
2012-04-25,22.58055877685547,23.067908966284005,22.418108713712623,22.61304829372579,266200,PSX,Phillips 66,Energy,Oil & Gas Refining & Marketing,"Houston, Texas",2012-05-01,1534701,2012 (1917)
2012-04-26,22.710525512695312,22.736518124792138,22.379125905440567,22.489593267456122,183900,PSX,Phillips 66,Energy,Oil & Gas Refining & Marketing,"Houston, Texas",2012-05-01,1534701,2012 (1917)
2012-04-27,22.164690017700195,22.90546200948541,22.0737183666096,22.90546200948541,536000,PSX,Phillips 66,Energy,Oil & Gas Refining & Marketing,"Houston, Texas",2012-05-01,1534701,2012 (1917)
2012-04-30,22.125696182250977,22.678027836230672,22.093206668203003,22.314138834036672,4105700,PSX,Phillips 66,Energy,Oil & Gas Refining & Marketing,"Houston, Texas",2012-05-01,1534701,2012 (1917)
2012-05-01,21.287456512451172,22.158189004404413,21.17049474017487,21.92426298106041,6878600,PSX,Phillips 66,Energy,Oil & Gas Refining & Marketing,"Houston, Texas",2012-05-01,1534701,2012 (1917)
2012-05-02,20.79361343383789,21.228978525288767,20.553186733174925,21.183492694205597,11287600,PSX,Phillips 66,Energy,Oil & Gas Refining & Marketing,"Houston, Texas",2012-05-01,1534701,2012 (1917)
2012-05-03,20.397232055664062,20.780614351274462,20.176299843298892,20.748124830383727,11800000,PSX,Phillips 66,Energy,Oil & Gas Refining & Marketing,"Houston, Texas",2012-05-01,1534701,2012 (1917)
2012-05-04,19.597976684570312,20.202291153724467,19.571985317406575,20.046339232554956,10881000,PSX,Phillips 66,Energy,Oil & Gas Refining & Marketing,"Houston, Texas",2012-05-01,1534701,2012 (1917)
2012-05-07,19.071640014648438,19.851399670333738,19.006659733492384,19.558990264225166,12257200,PSX,Phillips 66,Energy,Oil & Gas Refining & Marketing,"Houston, Texas",2012-05-01,1534701,2012 (1917)
2012-05-08,19.55898666381836,19.760424382865388,18.681756128181178,18.902688299805227,14601300,PSX,Phillips 66,Energy,Oil & Gas Refining & Marketing,"Houston, Texas",2012-05-01,1534701,2012 (1917)
2012-05-09,21.11201286315918,21.37193149619815,19.31856264487054,19.37054661935748,13990000,PSX,Phillips 66,Energy,Oil & Gas Refining & Marketing,"Houston, Texas",2012-05-01,1534701,2012 (1917)
2012-05-10,21.10550880432129,21.67083424691456,20.481701248439684,21.47589469555042,8862000,PSX,Phillips 66,Energy,Oil & Gas Refining & Marketing,"Houston, Texas",2012-05-01,1534701,2012 (1917)
2012-05-11,20.683143615722656,20.891080753984255,20.403729286848233,20.618163337478137,4460100,PSX,Phillips 66,Energy,Oil & Gas Refining & Marketing,"Houston, Texas",2012-05-01,1534701,2012 (1917)
2012-05-14,20.351747512817383,20.52069575876364,19.994357802920668,20.26727400954218,6398200,PSX,Phillips 66,Energy,Oil & Gas Refining & Marketing,"Houston, Texas",2012-05-01,1534701,2012 (1917)
2012-05-15,20.579181671142578,21.001551743882825,20.182802973646798,20.371245711602523,6362800,PSX,Phillips 66,Energy,Oil & Gas Refining & Marketing,"Houston, Texas",2012-05-01,1534701,2012 (1917)
2012-05-16,20.85858917236328,21.047031859096453,20.30625989474287,20.442717366325585,6118600,PSX,Phillips 66,Energy,Oil & Gas Refining & Marketing,"Houston, Texas",2012-05-01,1534701,2012 (1917)
2012-05-17,20.312755584716797,20.793607612017222,20.27376791747503,20.722129189244324,5850500,PSX,Phillips 66,Energy,Oil & Gas Refining & Marketing,"Houston, Texas",2012-05-01,1534701,2012 (1917)
2012-05-18,20.39073371887207,20.592172712636124,20.1373119879121,20.423224478864224,7940800,PSX,Phillips 66,Energy,Oil & Gas Refining & Marketing,"Houston, Texas",2012-05-01,1534701,2012 (1917)
2012-05-21,20.917068481445312,21.014539507322493,20.111317585519757,20.293260856446594,5480100,PSX,Phillips 66,Energy,Oil & Gas Refining & Marketing,"Houston, Texas",2012-05-01,1534701,2012 (1917)
2012-05-22,20.553184509277344,20.96905757574501,20.358244900186367,20.715634596651764,5415000,PSX,Phillips 66,Energy,Oil & Gas Refining & Marketing,"Houston, Texas",2012-05-01,1534701,2012 (1917)
2012-05-23,20.41023063659668,20.46221461945828,20.065835975516137,20.371242959299458,5268900,PSX,Phillips 66,Energy,Oil & Gas Refining & Marketing,"Houston, Texas",2012-05-01,1534701,2012 (1917)
2012-05-24,20.22828483581543,20.42972384151665,19.981361242221336,20.416727536749637,4210400,PSX,Phillips 66,Energy,Oil & Gas Refining & Marketing,"Houston, Texas",2012-05-01,1534701,2012 (1917)
2012-05-25,20.338748931884766,20.410227361623686,20.033343236501977,20.150307489021767,3217900,PSX,Phillips 66,Energy,Oil & Gas Refining & Marketing,"Houston, Texas",2012-05-01,1534701,2012 (1917)
2012-05-29,20.150306701660156,20.611664302576816,20.052836908167478,20.32575307358438,3979600,PSX,Phillips 66,Energy,Oil & Gas Refining & Marketing,"Houston, Texas",2012-05-01,1534701,2012 (1917)
2012-05-30,19.779918670654297,20.033340355066553,19.610970467914278,20.007348991242612,6000600,PSX,Phillips 66,Energy,Oil & Gas Refining & Marketing,"Houston, Texas",2012-05-01,1534701,2012 (1917)
2012-05-31,19.513504028320312,19.72143993212436,19.312065037038867,19.662957804255,8098000,PSX,Phillips 66,Energy,Oil & Gas Refining & Marketing,"Houston, Texas",2012-05-01,1534701,2012 (1917)
2012-06-01,19.442026138305664,19.604476222603203,19.091133361312995,19.16910994710996,5701700,PSX,Phillips 66,Energy,Oil & Gas Refining & Marketing,"Houston, Texas",2012-05-01,1534701,2012 (1917)
2012-06-04,19.1886043548584,19.617472477167155,19.006659814723015,19.039149335742007,4844900,PSX,Phillips 66,Energy,Oil & Gas Refining & Marketing,"Houston, Texas",2012-05-01,1534701,2012 (1917)
2012-06-05,19.429025650024414,19.558986185233483,19.052141585192743,19.084632338692767,4046500,PSX,Phillips 66,Energy,Oil & Gas Refining & Marketing,"Houston, Texas",2012-05-01,1534701,2012 (1917)
2012-06-06,20.488204956054688,20.79361066653697,19.377045741575817,19.51350445606077,8609400,PSX,Phillips 66,Energy,Oil & Gas Refining & Marketing,"Houston, Texas",2012-05-01,1534701,2012 (1917)
2012-06-07,20.683143615722656,21.280959944659923,20.62466148924216,20.839095539872066,7694300,PSX,Phillips 66,Energy,Oil & Gas Refining & Marketing,"Houston, Texas",2012-05-01,1534701,2012 (1917)
2012-06-08,20.8715877532959,21.02104154497203,20.47521035969381,20.57268016994364,4302100,PSX,Phillips 66,Energy,Oil & Gas Refining & Marketing,"Houston, Texas",2012-05-01,1534701,2012 (1917)
2012-06-11,21.18348503112793,21.47589561002079,20.94305965683424,21.08601649069097,5999000,PSX,Phillips 66,Energy,Oil & Gas Refining & Marketing,"Houston, Texas",2012-05-01,1534701,2012 (1917)
