Price,Close,High,Low,Open,Volume,Symbol,Security,GICS Sector,GICS Sub-Industry,Headquarters Location,Date Added,CIK,Founded
Ticker,KHC,KHC,KHC,KHC,KHC,,,,,,,,
Date,,,,,,,,,,,,,
2016-09-09,59.22355651855469,60.876884702738515,59.2097758492063,60.78732611933024,3837900,KHC,Kraft Heinz,Consumer Staples,Packaged Foods & Meats,"Chicago, Illinois; Pittsburgh, Pennsylvania",2015-07-06,1637459,2015 (1869)
2016-09-12,61.007755279541016,61.10419891931535,58.79643138622803,58.954877512019685,3015000,KHC,Kraft Heinz,Consumer Staples,Packaged Foods & Meats,"Chicago, Illinois; Pittsburgh, Pennsylvania",2015-07-06,1637459,2015 (1869)
2016-09-13,60.80799102783203,61.49687732374659,60.24310447541351,61.49687732374659,2579800,KHC,Kraft Heinz,Consumer Staples,Packaged Foods & Meats,"Chicago, Illinois; Pittsburgh, Pennsylvania",2015-07-06,1637459,2015 (1869)
2016-09-14,60.40156936645508,61.186899566864554,60.194901311279125,60.71156619343204,1898400,KHC,Kraft Heinz,Consumer Staples,Packaged Foods & Meats,"Chicago, Illinois; Pittsburgh, Pennsylvania",2015-07-06,1637459,2015 (1869)
2016-09-15,61.427978515625,61.48998100393097,60.15354015232102,60.1810962298143,1912600,KHC,Kraft Heinz,Consumer Staples,Packaged Foods & Meats,"Chicago, Illinois; Pittsburgh, Pennsylvania",2015-07-06,1637459,2015 (1869)
2016-09-16,61.26956558227539,61.40045044032915,60.3809013870257,61.193787648555805,4476800,KHC,Kraft Heinz,Consumer Staples,Packaged Foods & Meats,"Chicago, Illinois; Pittsburgh, Pennsylvania",2015-07-06,1637459,2015 (1869)
2016-09-19,59.91244125366211,61.31087957610148,59.864219423777485,61.22821132953415,4032400,KHC,Kraft Heinz,Consumer Staples,Packaged Foods & Meats,"Chicago, Illinois; Pittsburgh, Pennsylvania",2015-07-06,1637459,2015 (1869)
2016-09-20,60.01577377319336,60.42910448430293,60.001993104544795,60.26377325101613,3018400,KHC,Kraft Heinz,Consumer Staples,Packaged Foods & Meats,"Chicago, Illinois; Pittsburgh, Pennsylvania",2015-07-06,1637459,2015 (1869)
2016-09-21,60.559993743896484,60.73221530919372,59.76777349237219,60.11221662296666,2592400,KHC,Kraft Heinz,Consumer Staples,Packaged Foods & Meats,"Chicago, Illinois; Pittsburgh, Pennsylvania",2015-07-06,1637459,2015 (1869)
2016-09-22,61.3453369140625,61.42111483962694,60.85622293786068,61.05600062745909,1516800,KHC,Kraft Heinz,Consumer Staples,Packaged Foods & Meats,"Chicago, Illinois; Pittsburgh, Pennsylvania",2015-07-06,1637459,2015 (1869)
2016-09-23,61.19378662109375,61.65533929633674,61.083562262702586,61.441786171687205,1467000,KHC,Kraft Heinz,Consumer Staples,Packaged Foods & Meats,"Chicago, Illinois; Pittsburgh, Pennsylvania",2015-07-06,1637459,2015 (1869)
2016-09-26,60.987098693847656,61.29710065891525,60.6633213163656,61.15932025584577,1487400,KHC,Kraft Heinz,Consumer Staples,Packaged Foods & Meats,"Chicago, Illinois; Pittsburgh, Pennsylvania",2015-07-06,1637459,2015 (1869)
2016-09-27,61.46933364868164,61.64844032229224,60.980219696585,61.145556211006095,1530300,KHC,Kraft Heinz,Consumer Staples,Packaged Foods & Meats,"Chicago, Illinois; Pittsburgh, Pennsylvania",2015-07-06,1637459,2015 (1869)
2016-09-28,61.68977355957031,61.737995392912396,61.17999388619895,61.71043930874754,1628700,KHC,Kraft Heinz,Consumer Staples,Packaged Foods & Meats,"Chicago, Illinois; Pittsburgh, Pennsylvania",2015-07-06,1637459,2015 (1869)
2016-09-29,61.01467514038086,61.607117931867016,60.90445603692052,61.46934273859491,1411800,KHC,Kraft Heinz,Consumer Staples,Packaged Foods & Meats,"Chicago, Illinois; Pittsburgh, Pennsylvania",2015-07-06,1637459,2015 (1869)
2016-09-30,61.66220474243164,61.93776027139355,61.20753733127682,61.310871311610605,2499200,KHC,Kraft Heinz,Consumer Staples,Packaged Foods & Meats,"Chicago, Illinois; Pittsburgh, Pennsylvania",2015-07-06,1637459,2015 (1869)
2016-10-03,61.365989685058594,61.62776457340922,61.13865595645182,61.483099088600845,1857900,KHC,Kraft Heinz,Consumer Staples,Packaged Foods & Meats,"Chicago, Illinois; Pittsburgh, Pennsylvania",2015-07-06,1637459,2015 (1869)
2016-10-04,60.63578414916992,61.510672900253866,60.40845561082103,61.510672900253866,1940500,KHC,Kraft Heinz,Consumer Staples,Packaged Foods & Meats,"Chicago, Illinois; Pittsburgh, Pennsylvania",2015-07-06,1637459,2015 (1869)
2016-10-05,60.19487380981445,60.842428514780444,60.167317731328176,60.842428514780444,1910900,KHC,Kraft Heinz,Consumer Staples,Packaged Foods & Meats,"Chicago, Illinois; Pittsburgh, Pennsylvania",2015-07-06,1637459,2015 (1869)
2016-10-06,60.27069091796875,60.387805641665025,59.7815820321859,59.95380369291738,1172000,KHC,Kraft Heinz,Consumer Staples,Packaged Foods & Meats,"Chicago, Illinois; Pittsburgh, Pennsylvania",2015-07-06,1637459,2015 (1869)
2016-10-07,60.20865249633789,60.456651938771635,59.72642902236809,60.456651938771635,1723500,KHC,Kraft Heinz,Consumer Staples,Packaged Foods & Meats,"Chicago, Illinois; Pittsburgh, Pennsylvania",2015-07-06,1637459,2015 (1869)
2016-10-10,60.9664306640625,61.08354006044693,60.236212950389266,60.236212950389266,2012500,KHC,Kraft Heinz,Consumer Staples,Packaged Foods & Meats,"Chicago, Illinois; Pittsburgh, Pennsylvania",2015-07-06,1637459,2015 (1869)
2016-10-11,60.09844207763672,60.966440326790654,59.974442327757586,60.787328409012886,2508700,KHC,Kraft Heinz,Consumer Staples,Packaged Foods & Meats,"Chicago, Illinois; Pittsburgh, Pennsylvania",2015-07-06,1637459,2015 (1869)
2016-10-12,60.02954864501953,60.938878303579,59.933104988489376,60.938878303579,3072600,KHC,Kraft Heinz,Consumer Staples,Packaged Foods & Meats,"Chicago, Illinois; Pittsburgh, Pennsylvania",2015-07-06,1637459,2015 (1869)
2016-10-13,59.96757888793945,60.153575951982475,59.58868916664577,59.78846690552903,2861900,KHC,Kraft Heinz,Consumer Staples,Packaged Foods & Meats,"Chicago, Illinois; Pittsburgh, Pennsylvania",2015-07-06,1637459,2015 (1869)
2016-10-14,60.987098693847656,61.10420809461798,59.97443506837313,60.16732237688543,2388900,KHC,Kraft Heinz,Consumer Staples,Packaged Foods & Meats,"Chicago, Illinois; Pittsburgh, Pennsylvania",2015-07-06,1637459,2015 (1869)
2016-10-17,61.19378662109375,61.310896060044364,60.642675340711264,61.1180086886465,2208400,KHC,Kraft Heinz,Consumer Staples,Packaged Foods & Meats,"Chicago, Illinois; Pittsburgh, Pennsylvania",2015-07-06,1637459,2015 (1869)
2016-10-18,61.26264572143555,62.10308766799095,61.24197997779635,62.06175092492832,2740000,KHC,Kraft Heinz,Consumer Staples,Packaged Foods & Meats,"Chicago, Illinois; Pittsburgh, Pennsylvania",2015-07-06,1637459,2015 (1869)
2016-10-19,60.67710876464844,61.27643650366861,60.311999853340616,61.26266108971488,2721000,KHC,Kraft Heinz,Consumer Staples,Packaged Foods & Meats,"Chicago, Illinois; Pittsburgh, Pennsylvania",2015-07-06,1637459,2015 (1869)
2016-10-20,60.594425201416016,61.14553622444012,60.08465092137846,60.08465092137846,2662100,KHC,Kraft Heinz,Consumer Staples,Packaged Foods & Meats,"Chicago, Illinois; Pittsburgh, Pennsylvania",2015-07-06,1637459,2015 (1869)
2016-10-21,60.56687927246094,60.745991173320995,59.91932975606476,60.38088229310307,2086600,KHC,Kraft Heinz,Consumer Staples,Packaged Foods & Meats,"Chicago, Illinois; Pittsburgh, Pennsylvania",2015-07-06,1637459,2015 (1869)
2016-10-24,61.24885559082031,61.4624085648138,60.97398865259646,61.04218769252901,1744500,KHC,Kraft Heinz,Consumer Staples,Packaged Foods & Meats,"Chicago, Illinois; Pittsburgh, Pennsylvania",2015-07-06,1637459,2015 (1869)
2016-10-25,60.8699836730957,61.77931322625811,60.73909361621071,61.469316545596755,3220100,KHC,Kraft Heinz,Consumer Staples,Packaged Foods & Meats,"Chicago, Illinois; Pittsburgh, Pennsylvania",2015-07-06,1637459,2015 (1869)
2016-10-26,60.67710876464844,61.10421492242639,60.55999935079226,60.97333009461648,1513400,KHC,Kraft Heinz,Consumer Staples,Packaged Foods & Meats,"Chicago, Illinois; Pittsburgh, Pennsylvania",2015-07-06,1637459,2015 (1869)
2016-10-27,60.408451080322266,60.876894050172375,60.057806046982726,60.73911361445986,2127800,KHC,Kraft Heinz,Consumer Staples,Packaged Foods & Meats,"Chicago, Illinois; Pittsburgh, Pennsylvania",2015-07-06,1637459,2015 (1869)
2016-10-28,60.67710876464844,61.08354917360301,60.26377802082421,60.26377802082421,1771100,KHC,Kraft Heinz,Consumer Staples,Packaged Foods & Meats,"Chicago, Illinois; Pittsburgh, Pennsylvania",2015-07-06,1637459,2015 (1869)
2016-10-31,61.27643585205078,61.42110660384711,60.83554902922196,60.925107614218305,3577400,KHC,Kraft Heinz,Consumer Staples,Packaged Foods & Meats,"Chicago, Illinois; Pittsburgh, Pennsylvania",2015-07-06,1637459,2015 (1869)
2016-11-01,60.87689208984375,61.43488838309899,60.69778015707826,61.31088862284382,2542700,KHC,Kraft Heinz,Consumer Staples,Packaged Foods & Meats,"Chicago, Illinois; Pittsburgh, Pennsylvania",2015-07-06,1637459,2015 (1869)
2016-11-02,60.72533416748047,61.09733343552944,60.6082247467389,61.055996679666755,1916700,KHC,Kraft Heinz,Consumer Staples,Packaged Foods & Meats,"Chicago, Illinois; Pittsburgh, Pennsylvania",2015-07-06,1637459,2015 (1869)
2016-11-03,59.416446685791016,60.87688761525214,59.33377843310186,60.704666030655645,5041900,KHC,Kraft Heinz,Consumer Staples,Packaged Foods & Meats,"Chicago, Illinois; Pittsburgh, Pennsylvania",2015-07-06,1637459,2015 (1869)
2016-11-04,57.9008903503418,58.72066139883702,55.79978522415532,56.50933720768505,7825200,KHC,Kraft Heinz,Consumer Staples,Packaged Foods & Meats,"Chicago, Illinois; Pittsburgh, Pennsylvania",2015-07-06,1637459,2015 (1869)
2016-11-07,59.26487731933594,59.30620880835107,58.073107169267644,58.77576876144719,4101100,KHC,Kraft Heinz,Consumer Staples,Packaged Foods & Meats,"Chicago, Illinois; Pittsburgh, Pennsylvania",2015-07-06,1637459,2015 (1869)
2016-11-08,60.85622024536133,61.200663435128924,59.29245047636228,59.40267481986518,2791200,KHC,Kraft Heinz,Consumer Staples,Packaged Foods & Meats,"Chicago, Illinois; Pittsburgh, Pennsylvania",2015-07-06,1637459,2015 (1869)
2016-11-09,58.514007568359375,59.91244600162264,57.990452476845974,59.368225160776,5097200,KHC,Kraft Heinz,Consumer Staples,Packaged Foods & Meats,"Chicago, Illinois; Pittsburgh, Pennsylvania",2015-07-06,1637459,2015 (1869)
