Date,Close,High,Low,Open,Volume,Symbol,Security,GICS Sector,GICS Sub-Industry,Headquarters Location,Date Added,CIK,Founded
2010-01-04,74.26976013183594,74.56134360256983,73.37258159877298,73.5576225456471,6438444,IBM,IBM,Information Technology,IT Consulting & Other Services,"Armonk, New York",1957-03-04,51143.0,1911.0
2010-01-05,73.37259674072266,73.93333567704929,72.9520425384777,73.83800719394712,7156104,IBM,IBM,Information Technology,IT Consulting & Other Services,"Armonk, New York",1957-03-04,51143.0,1911.0
2010-01-06,72.89594268798828,73.73144377385758,72.78940465365476,73.27724306464842,5863144,IBM,IBM,Information Technology,IT Consulting & Other Services,"Armonk, New York",1957-03-04,51143.0,1911.0
2010-01-07,72.64362335205078,73.03613784386873,72.28475104172388,72.823057269772,6109268,IBM,IBM,Information Technology,IT Consulting & Other Services,"Armonk, New York",1957-03-04,51143.0,1911.0
2010-01-08,73.37259674072266,73.41184596032971,72.3632684452889,72.37448250803376,4390271,IBM,IBM,Information Technology,IT Consulting & Other Services,"Armonk, New York",1957-03-04,51143.0,1911.0
2010-01-11,72.60438537597656,73.49035004556464,72.15018897825895,73.49035004556464,5993998,IBM,IBM,Information Technology,IT Consulting & Other Services,"Armonk, New York",1957-03-04,51143.0,1911.0
2010-01-12,73.18193817138672,73.64174602993546,72.33522280584704,72.35204837345229,8453249,IBM,IBM,Information Technology,IT Consulting & Other Services,"Armonk, New York",1957-03-04,51143.0,1911.0
2010-01-13,73.02493286132812,73.52398993967603,72.42494475107556,73.11464983134174,6752348,IBM,IBM,Information Technology,IT Consulting & Other Services,"Armonk, New York",1957-03-04,51143.0,1911.0
2010-01-14,74.19127655029297,74.41557124195582,72.84550392543028,73.20437632706795,7438943,IBM,IBM,Information Technology,IT Consulting & Other Services,"Armonk, New York",1957-03-04,51143.0,1911.0
2010-01-15,73.89409637451172,74.51651725204607,73.50718876003083,74.03428113589639,8885142,IBM,IBM,Information Technology,IT Consulting & Other Services,"Armonk, New York",1957-03-04,51143.0,1911.0
2010-01-19,75.21741485595703,75.27909666646495,73.77070701148844,73.80996069995155,14556345,IBM,IBM,Information Technology,IT Consulting & Other Services,"Armonk, New York",1957-03-04,51143.0,1911.0
2010-01-20,73.0361328125,73.54079682429139,72.30717418156624,73.15388938937552,15896585,IBM,IBM,Information Technology,IT Consulting & Other Services,"Armonk, New York",1957-03-04,51143.0,1911.0
2010-01-21,72.33522033691406,73.28287117620025,71.80812812547491,73.15950755069231,10050596,IBM,IBM,Information Technology,IT Consulting & Other Services,"Armonk, New York",1957-03-04,51143.0,1911.0
2010-01-22,70.3726577758789,72.27355804892687,70.29976188200129,72.1501988649782,10552676,IBM,IBM,Information Technology,IT Consulting & Other Services,"Armonk, New York",1957-03-04,51143.0,1911.0
2010-01-25,70.72028350830078,71.15205164005783,70.49037739343265,70.83803560567199,6002471,IBM,IBM,Information Technology,IT Consulting & Other Services,"Armonk, New York",1957-03-04,51143.0,1911.0
2010-01-26,70.51282501220703,71.63429830288719,70.32217253909317,70.60814901132147,7463524,IBM,IBM,Information Technology,IT Consulting & Other Services,"Armonk, New York",1957-03-04,51143.0,1911.0
2010-01-27,70.8380355834961,71.19130082526709,70.11468401103262,70.552059172295,9120283,IBM,IBM,Information Technology,IT Consulting & Other Services,"Armonk, New York",1957-03-04,51143.0,1911.0
2010-01-28,69.39136505126953,71.23619501701249,68.99885041754023,71.2305879847368,10064821,IBM,IBM,Information Technology,IT Consulting & Other Services,"Armonk, New York",1957-03-04,51143.0,1911.0
2010-01-29,68.6287612915039,70.09229072759491,68.35400327791596,69.71099014811911,12103475,IBM,IBM,Information Technology,IT Consulting & Other Services,"Armonk, New York",1957-03-04,51143.0,1911.0
2010-02-01,69.9072265625,70.06423685318501,68.84743506840755,69.09976488489646,7576073,IBM,IBM,Information Technology,IT Consulting & Other Services,"Armonk, New York",1957-03-04,51143.0,1911.0
2010-02-02,70.38948059082031,70.54648644686837,69.5035157782018,69.974533346346,6171295,IBM,IBM,Information Technology,IT Consulting & Other Services,"Armonk, New York",1957-03-04,51143.0,1911.0
2010-02-03,70.46234130859375,70.6922429455219,70.13150866456276,70.1819719306722,4369247,IBM,IBM,Information Technology,IT Consulting & Other Services,"Armonk, New York",1957-03-04,51143.0,1911.0
2010-02-04,68.97077941894531,70.33897969490454,68.91470464680052,70.19879500198456,9546737,IBM,IBM,Information Technology,IT Consulting & Other Services,"Armonk, New York",1957-03-04,51143.0,1911.0
2010-02-05,69.26239776611328,69.37454736691596,68.31475109138725,68.99324677898221,9013382,IBM,IBM,Information Technology,IT Consulting & Other Services,"Armonk, New York",1957-03-04,51143.0,1911.0
2010-02-08,68.64844512939453,69.40319726733668,68.56959109929609,69.36376800483747,5981551,IBM,IBM,Information Technology,IT Consulting & Other Services,"Armonk, New York",1957-03-04,51143.0,1911.0
2010-02-09,69.3975601196289,69.95517489439383,68.97512495661908,69.08213952723375,6322547,IBM,IBM,Information Technology,IT Consulting & Other Services,"Armonk, New York",1957-03-04,51143.0,1911.0
2010-02-10,69.17227935791016,69.6454036210654,68.834330245013,69.24550129112947,5459179,IBM,IBM,Information Technology,IT Consulting & Other Services,"Armonk, New York",1957-03-04,51143.0,1911.0
2010-02-11,69.69044494628906,69.95517204978646,68.74982430639979,69.04271195499288,5323094,IBM,IBM,Information Technology,IT Consulting & Other Services,"Armonk, New York",1957-03-04,51143.0,1911.0
2010-02-12,69.84253692626953,69.87069747783525,68.49637715831865,69.2849220460643,8386514,IBM,IBM,Information Technology,IT Consulting & Other Services,"Armonk, New York",1957-03-04,51143.0,1911.0
2010-02-16,70.53529357910156,70.53529357910156,69.90445710856999,70.35505266113623,7089056,IBM,IBM,Information Technology,IT Consulting & Other Services,"Armonk, New York",1957-03-04,51143.0,1911.0
2010-02-17,71.15487670898438,71.26752786890664,70.52404459709669,70.68738473357482,6095460,IBM,IBM,Information Technology,IT Consulting & Other Services,"Armonk, New York",1957-03-04,51143.0,1911.0
2010-02-18,71.98851013183594,72.09552472912182,70.96903517524073,71.04225710861553,5780091,IBM,IBM,Information Technology,IT Consulting & Other Services,"Armonk, New York",1957-03-04,51143.0,1911.0
2010-02-19,71.63927459716797,72.129299536334,71.45903812235942,71.72939283457225,6593043,IBM,IBM,Information Technology,IT Consulting & Other Services,"Armonk, New York",1957-03-04,51143.0,1911.0
2010-02-22,71.44776916503906,71.77445395499777,71.1436173055288,71.70123204456384,3983273,IBM,IBM,Information Technology,IT Consulting & Other Services,"Armonk, New York",1957-03-04,51143.0,1911.0
2010-02-23,71.22811889648438,71.90401705868005,70.9690283467263,71.23938761160457,4803127,IBM,IBM,Information Technology,IT Consulting & Other Services,"Armonk, New York",1957-03-04,51143.0,1911.0
2010-02-24,71.86457824707031,72.2475886530718,71.4252467474507,71.54353003384819,5001972,IBM,IBM,Information Technology,IT Consulting & Other Services,"Armonk, New York",1957-03-04,51143.0,1911.0
2010-02-25,71.57170104980469,71.66745141786107,70.72683058315296,70.99718985166558,5919000,IBM,IBM,Information Technology,IT Consulting & Other Services,"Armonk, New York",1957-03-04,51143.0,1911.0
2010-02-26,71.62238311767578,72.09550726724267,71.38582104289235,71.53789698346024,5004273,IBM,IBM,Information Technology,IT Consulting & Other Services,"Armonk, New York",1957-03-04,51143.0,1911.0
2010-03-01,72.41654205322266,72.56298584826845,71.7969697307758,71.81386605445834,4788274,IBM,IBM,Information Technology,IT Consulting & Other Services,"Armonk, New York",1957-03-04,51143.0,1911.0
2010-03-02,71.76882934570312,72.70945006186122,71.60548918110497,72.48978430760513,6289912,IBM,IBM,Information Technology,IT Consulting & Other Services,"Armonk, New York",1957-03-04,51143.0,1911.0
2010-03-03,71.46467590332031,72.10677682372479,71.35202472644946,71.94343216777209,6683940,IBM,IBM,Information Technology,IT Consulting & Other Services,"Armonk, New York",1957-03-04,51143.0,1911.0
2010-03-04,71.37455749511719,71.57169481915427,70.670503329099,71.57169481915427,6309786,IBM,IBM,Information Technology,IT Consulting & Other Services,"Armonk, New York",1957-03-04,51143.0,1911.0
2010-03-05,71.67306518554688,71.84203742707695,71.55478191953647,71.62800382351935,6422649,IBM,IBM,Information Technology,IT Consulting & Other Services,"Armonk, New York",1957-03-04,51143.0,1911.0
2010-03-08,71.19996643066406,71.813902461562,71.17180587691676,71.5660761038832,6484468,IBM,IBM,Information Technology,IT Consulting & Other Services,"Armonk, New York",1957-03-04,51143.0,1911.0
2010-03-09,70.71554565429688,71.13234865537966,70.51841286572723,71.121084438307,7875125,IBM,IBM,Information Technology,IT Consulting & Other Services,"Armonk, New York",1957-03-04,51143.0,1911.0
2010-03-10,70.75496673583984,71.17176968877651,70.52403682782851,70.96336821230817,7234345,IBM,IBM,Information Technology,IT Consulting & Other Services,"Armonk, New York",1957-03-04,51143.0,1911.0
2010-03-11,71.8702163696289,71.98849966592284,70.80568018768375,70.80568018768375,8286621,IBM,IBM,Information Technology,IT Consulting & Other Services,"Armonk, New York",1957-03-04,51143.0,1911.0
2010-03-12,72.06171417236328,72.3039083549585,71.81951998976808,72.04481784460309,5407297,IBM,IBM,Information Technology,IT Consulting & Other Services,"Armonk, New York",1957-03-04,51143.0,1911.0
2010-03-15,71.99974822998047,72.28700374860489,71.6899642769225,71.7575540751223,4704594,IBM,IBM,Information Technology,IT Consulting & Other Services,"Armonk, New York",1957-03-04,51143.0,1911.0
2010-03-16,72.47289276123047,72.59117156292683,71.78573041084161,72.09551443205127,6417105,IBM,IBM,Information Technology,IT Consulting & Other Services,"Armonk, New York",1957-03-04,51143.0,1911.0
2010-03-17,71.96031951904297,72.61931664413733,71.73501720748011,72.60242031923978,6640426,IBM,IBM,Information Technology,IT Consulting & Other Services,"Armonk, New York",1957-03-04,51143.0,1911.0
2010-03-18,72.30953979492188,72.51794132006772,71.78572217490643,71.7913542841077,5182302,IBM,IBM,Information Technology,IT Consulting & Other Services,"Armonk, New York",1957-03-04,51143.0,1911.0
2010-03-19,71.93215942382812,72.61932163251998,71.40834185172973,71.93215942382812,11238538,IBM,IBM,Information Technology,IT Consulting & Other Services,"Armonk, New York",1957-03-04,51143.0,1911.0
2010-03-22,72.08423614501953,72.31517058329787,71.29005936761386,71.59421121962045,5911887,IBM,IBM,Information Technology,IT Consulting & Other Services,"Armonk, New York",1957-03-04,51143.0,1911.0
2010-03-23,72.86713409423828,72.90093123485076,71.8927210424686,72.06169326083602,6253511,IBM,IBM,Information Technology,IT Consulting & Other Services,"Armonk, New York",1957-03-04,51143.0,1911.0
2010-03-24,72.39401245117188,73.19382120309822,72.36021530945467,72.45033352920308,6976088,IBM,IBM,Information Technology,IT Consulting & Other Services,"Armonk, New York",1957-03-04,51143.0,1911.0
2010-03-25,72.7939453125,73.633183668264,72.73198760560932,72.8615351295716,7952947,IBM,IBM,Information Technology,IT Consulting & Other Services,"Armonk, New York",1957-03-04,51143.0,1911.0
2010-03-26,72.80520629882812,73.09809399482813,72.5010543829666,72.61933768131283,5806137,IBM,IBM,Information Technology,IT Consulting & Other Services,"Armonk, New York",1957-03-04,51143.0,1911.0
2010-03-29,72.42780303955078,73.19381912288779,72.24193000263499,72.82770965159762,4856578,IBM,IBM,Information Technology,IT Consulting & Other Services,"Armonk, New York",1957-03-04,51143.0,1911.0
2010-03-30,72.52918243408203,72.73194727796958,72.23629039257114,72.60240432073527,3584224,IBM,IBM,Information Technology,IT Consulting & Other Services,"Armonk, New York",1957-03-04,51143.0,1911.0
2010-03-31,72.23631286621094,72.51793628632437,71.89836835799424,72.22504864859029,5130421,IBM,IBM,Information Technology,IT Consulting & Other Services,"Armonk, New York",1957-03-04,51143.0,1911.0
2010-04-01,72.23631286621094,72.83335685419905,71.84204277499171,72.63058745232946,5209603,IBM,IBM,Information Technology,IT Consulting & Other Services,"Armonk, New York",1957-03-04,51143.0,1911.0
2010-04-05,72.85588836669922,73.1093512534667,72.17436271777021,72.30953782982678,4308160,IBM,IBM,Information Technology,IT Consulting & Other Services,"Armonk, New York",1957-03-04,51143.0,1911.0
2010-04-06,72.61932373046875,72.82772524257139,72.1236666874813,72.47851201945073,4106910,IBM,IBM,Information Technology,IT Consulting & Other Services,"Armonk, New York",1957-03-04,51143.0,1911.0
2010-04-07,72.36585998535156,72.8108235484677,72.10113738793395,72.39402502415719,5394222,IBM,IBM,Information Technology,IT Consulting & Other Services,"Armonk, New York",1957-03-04,51143.0,1911.0
2010-04-08,71.8758544921875,72.22506780554939,71.64492448501447,72.11805321486939,6283217,IBM,IBM,Information Technology,IT Consulting & Other Services,"Armonk, New York",1957-03-04,51143.0,1911.0
2010-04-09,72.52356719970703,72.58552489049865,71.59984743124812,72.02791016827342,5423615,IBM,IBM,Information Technology,IT Consulting & Other Services,"Armonk, New York",1957-03-04,51143.0,1911.0
2010-04-12,72.29827117919922,72.6362201852188,72.2306813779953,72.4165544550309,4175946,IBM,IBM,Information Technology,IT Consulting & Other Services,"Armonk, New York",1957-03-04,51143.0,1911.0
2010-04-13,72.67564392089844,72.90094174282898,72.00537806863865,72.24194010743088,7132779,IBM,IBM,Information Technology,IT Consulting & Other Services,"Armonk, New York",1957-03-04,51143.0,1911.0
2010-04-14,73.92606353759766,74.02181389541987,72.91785299352306,73.06992894208182,8938907,IBM,IBM,Information Technology,IT Consulting & Other Services,"Armonk, New York",1957-03-04,51143.0,1911.0
2010-04-15,73.72331237792969,73.86412414221695,73.32904213486597,73.52054289796791,6720864,IBM,IBM,Information Technology,IT Consulting & Other Services,"Armonk, New York",1957-03-04,51143.0,1911.0
2010-04-16,73.57685852050781,74.44425743246921,73.3628248476251,73.60501907158432,9985325,IBM,IBM,Information Technology,IT Consulting & Other Services,"Armonk, New York",1957-03-04,51143.0,1911.0
2010-04-19,74.47804260253906,74.50620314908355,73.43603495689754,73.43603495689754,11875970,IBM,IBM,Information Technology,IT Consulting & Other Services,"Armonk, New York",1957-03-04,51143.0,1911.0
2010-04-20,73.04740905761719,73.40788658768324,72.24196335403641,72.77141767609935,15916459,IBM,IBM,Information Technology,IT Consulting & Other Services,"Armonk, New York",1957-03-04,51143.0,1911.0
2010-04-21,72.65310668945312,73.37406147489249,72.3771154130914,73.14876366630503,7906923,IBM,IBM,Information Technology,IT Consulting & Other Services,"Armonk, New York",1957-03-04,51143.0,1911.0
2010-04-22,72.7319564819336,72.86150395045954,71.9659448761165,72.45596971646768,6295351,IBM,IBM,Information Technology,IT Consulting & Other Services,"Armonk, New York",1957-03-04,51143.0,1911.0
2010-04-23,73.21635437011719,73.27831205485755,72.49539957569995,72.70380106259073,6482376,IBM,IBM,Information Technology,IT Consulting & Other Services,"Armonk, New York",1957-03-04,51143.0,1911.0
2010-04-26,73.6331558227539,73.80776016213437,72.96289001569006,73.0868053826109,5528528,IBM,IBM,Information Technology,IT Consulting & Other Services,"Armonk, New York",1957-03-04,51143.0,1911.0
