Date,Close,High,Low,Open,Volume,Symbol,Security,GICS Sector,GICS Sub-Industry,Headquarters Location,Date Added,CIK,Founded
2014-08-01,28.72811508178711,28.940019356576208,28.61308168103091,28.73417088329832,3372019,IP,International Paper,Materials,Paper & Plastic Packaging Products & Materials,"Memphis, Tennessee",1957-03-04,51434.0,1898.0
2014-08-04,28.97028160095215,29.055043283229185,28.66756235235033,28.9339565593502,2678333,IP,International Paper,Materials,Paper & Plastic Packaging Products & Materials,"Memphis, Tennessee",1957-03-04,51434.0,1898.0
2014-08-05,28.800765991210938,28.8673651706193,28.60702425415298,28.764438500923188,3549638,IP,International Paper,Materials,Paper & Plastic Packaging Products & Materials,"Memphis, Tennessee",1957-03-04,51434.0,1898.0
2014-08-06,28.90973663330078,29.067150828942932,28.69177907908185,28.806809997035188,2235763,IP,International Paper,Materials,Paper & Plastic Packaging Products & Materials,"Memphis, Tennessee",1957-03-04,51434.0,1898.0
2014-08-07,28.673627853393555,29.115598972710213,28.631246994310988,28.903694677297377,2666928,IP,International Paper,Materials,Paper & Plastic Packaging Products & Materials,"Memphis, Tennessee",1957-03-04,51434.0,1898.0
2014-08-08,29.07321548461914,29.09138045037292,28.613081878420072,28.770496135220025,2547389,IP,International Paper,Materials,Paper & Plastic Packaging Products & Materials,"Memphis, Tennessee",1957-03-04,51434.0,1898.0
2014-08-11,29.11559295654297,29.206408019138145,28.927907030503334,29.097430431804916,2534294,IP,International Paper,Materials,Paper & Plastic Packaging Products & Materials,"Memphis, Tennessee",1957-03-04,51434.0,1898.0
2014-08-12,28.940013885498047,29.073209787797012,28.752327974425285,28.92184892330365,2232701,IP,International Paper,Materials,Paper & Plastic Packaging Products & Materials,"Memphis, Tennessee",1957-03-04,51434.0,1898.0
2014-08-13,28.66555595397949,29.068093546135888,28.52527710655663,29.00710359748055,3721766,IP,International Paper,Materials,Paper & Plastic Packaging Products & Materials,"Memphis, Tennessee",1957-03-04,51434.0,1898.0
2014-08-14,29.17178726196289,29.31816417323526,28.76315151325292,28.76315151325292,3081936,IP,International Paper,Materials,Paper & Plastic Packaging Products & Materials,"Memphis, Tennessee",1957-03-04,51434.0,1898.0
2014-08-15,28.860734939575195,29.257174666032483,28.732654525961088,29.159589238008103,3454493,IP,International Paper,Materials,Paper & Plastic Packaging Products & Materials,"Memphis, Tennessee",1957-03-04,51434.0,1898.0
2014-08-18,29.0559024810791,29.12909092952458,28.879030602077123,29.09859594741356,3616694,IP,International Paper,Materials,Paper & Plastic Packaging Products & Materials,"Memphis, Tennessee",1957-03-04,51434.0,1898.0
2014-08-19,29.01320457458496,29.48283263239243,28.98881006676653,29.05589803438564,2581814,IP,International Paper,Materials,Paper & Plastic Packaging Products & Materials,"Memphis, Tennessee",1957-03-04,51434.0,1898.0
2014-08-20,28.70215606689453,28.994909833584167,28.62896762522212,28.860728976439013,3446890,IP,International Paper,Materials,Paper & Plastic Packaging Products & Materials,"Memphis, Tennessee",1957-03-04,51434.0,1898.0
2014-08-21,29.0436954498291,29.098587384233294,28.69604980779503,28.69604980779503,2323517,IP,International Paper,Materials,Paper & Plastic Packaging Products & Materials,"Memphis, Tennessee",1957-03-04,51434.0,1898.0
2014-08-22,28.738752365112305,29.03760663617397,28.696058897817775,29.00101118268073,2334605,IP,International Paper,Materials,Paper & Plastic Packaging Products & Materials,"Memphis, Tennessee",1957-03-04,51434.0,1898.0
2014-08-25,28.79363250732422,28.952207826965605,28.72044408725082,28.84242396840843,1668058,IP,International Paper,Materials,Paper & Plastic Packaging Products & Materials,"Memphis, Tennessee",1957-03-04,51434.0,1898.0
2014-08-26,29.15958404541016,29.196179495738328,28.799739839877105,28.848533773648,2811389,IP,International Paper,Materials,Paper & Plastic Packaging Products & Materials,"Memphis, Tennessee",1957-03-04,51434.0,1898.0
2014-08-27,29.36085700988769,29.3974524653634,29.147392118746318,29.147392118746318,2839373,IP,International Paper,Materials,Paper & Plastic Packaging Products & Materials,"Memphis, Tennessee",1957-03-04,51434.0,1898.0
2014-08-28,29.427949905395508,29.49504035091827,29.0681056192198,29.22668102572273,2332387,IP,International Paper,Materials,Paper & Plastic Packaging Products & Materials,"Memphis, Tennessee",1957-03-04,51434.0,1898.0
2014-08-29,29.549922943115234,29.592616402751503,29.36695062226052,29.52552597849601,2339674,IP,International Paper,Materials,Paper & Plastic Packaging Products & Materials,"Memphis, Tennessee",1957-03-04,51434.0,1898.0
2014-09-02,29.5560245513916,29.684104945881742,29.354755711034947,29.49503458931868,2429117,IP,International Paper,Materials,Paper & Plastic Packaging Products & Materials,"Memphis, Tennessee",1957-03-04,51434.0,1898.0
2014-09-03,29.921968460083008,29.99515936695235,29.641413144664504,29.671908127412483,4038989,IP,International Paper,Materials,Paper & Plastic Packaging Products & Materials,"Memphis, Tennessee",1957-03-04,51434.0,1898.0
2014-09-04,29.806081771850582,30.147629454988984,29.79388574621973,29.952461105263307,3051629,IP,International Paper,Materials,Paper & Plastic Packaging Products & Materials,"Memphis, Tennessee",1957-03-04,51434.0,1898.0
2014-09-05,30.06833267211914,30.06833267211914,29.543815259151877,29.921955833937304,2473574,IP,International Paper,Materials,Paper & Plastic Packaging Products & Materials,"Memphis, Tennessee",1957-03-04,51434.0,1898.0
2014-09-08,29.915861129760746,30.31839870770628,29.78778076796949,30.062237984123776,2259629,IP,International Paper,Materials,Paper & Plastic Packaging Products & Materials,"Memphis, Tennessee",1957-03-04,51434.0,1898.0
2014-09-09,29.50722885131836,29.867070558821663,29.4401384285002,29.81827908752325,2192467,IP,International Paper,Materials,Paper & Plastic Packaging Products & Materials,"Memphis, Tennessee",1957-03-04,51434.0,1898.0
2014-09-10,29.482833862304688,29.67190420448221,29.141286169651178,29.623110273020377,2492794,IP,International Paper,Materials,Paper & Plastic Packaging Products & Materials,"Memphis, Tennessee",1957-03-04,51434.0,1898.0
2014-09-11,30.714845657348636,30.7575391215422,29.379149783736388,29.43404418843667,8104589,IP,International Paper,Materials,Paper & Plastic Packaging Products & Materials,"Memphis, Tennessee",1957-03-04,51434.0,1898.0
2014-09-12,30.367197036743164,30.70264673210818,30.11103871216136,30.647754785092456,6265565,IP,International Paper,Materials,Paper & Plastic Packaging Products & Materials,"Memphis, Tennessee",1957-03-04,51434.0,1898.0
2014-09-15,30.373289108276367,30.659944790632075,30.208613312764307,30.348892148149925,4639114,IP,International Paper,Materials,Paper & Plastic Packaging Products & Materials,"Memphis, Tennessee",1957-03-04,51434.0,1898.0
2014-09-16,29.93416404724121,30.31230720188513,29.8914705841473,30.306206731788897,5688144,IP,International Paper,Materials,Paper & Plastic Packaging Products & Materials,"Memphis, Tennessee",1957-03-04,51434.0,1898.0
2014-09-17,29.64141082763672,30.104938460204945,29.47673498539592,29.976858068538203,3451642,IP,International Paper,Materials,Paper & Plastic Packaging Products & Materials,"Memphis, Tennessee",1957-03-04,51434.0,1898.0
2014-09-18,29.885372161865234,29.92196515436202,29.64750788305656,29.67190484931768,2408947,IP,International Paper,Materials,Paper & Plastic Packaging Products & Materials,"Memphis, Tennessee",1957-03-04,51434.0,1898.0
2014-09-19,29.842676162719727,30.09883691600306,29.73289228077125,30.068339482321505,3237062,IP,International Paper,Materials,Paper & Plastic Packaging Products & Materials,"Memphis, Tennessee",1957-03-04,51434.0,1898.0
2014-09-22,29.96466827392578,30.495286491296675,29.94027129980197,30.434296512882835,5657942,IP,International Paper,Materials,Paper & Plastic Packaging Products & Materials,"Memphis, Tennessee",1957-03-04,51434.0,1898.0
2014-09-23,29.64141082763672,29.94636308817397,29.592619350432944,29.867074173711003,3082358,IP,International Paper,Materials,Paper & Plastic Packaging Products & Materials,"Memphis, Tennessee",1957-03-04,51434.0,1898.0
2014-09-24,29.63531494140625,29.74509638721808,29.38525215343929,29.69020443586459,3963379,IP,International Paper,Materials,Paper & Plastic Packaging Products & Materials,"Memphis, Tennessee",1957-03-04,51434.0,1898.0
2014-09-25,29.183977127075195,29.61700971872064,29.037600259039355,29.55601976652148,3420384,IP,International Paper,Materials,Paper & Plastic Packaging Products & Materials,"Memphis, Tennessee",1957-03-04,51434.0,1898.0
2014-09-26,29.427949905395508,29.537731367192613,29.15959058019997,29.15959058019997,2288880,IP,International Paper,Materials,Paper & Plastic Packaging Products & Materials,"Memphis, Tennessee",1957-03-04,51434.0,1898.0
2014-09-29,29.20227432250977,29.36695014567496,28.976608545681028,29.23277175623622,2773478,IP,International Paper,Materials,Paper & Plastic Packaging Products & Materials,"Memphis, Tennessee",1957-03-04,51434.0,1898.0
2014-09-30,29.11688995361328,29.507231587779028,29.080296960969555,29.183980382653317,3545942,IP,International Paper,Materials,Paper & Plastic Packaging Products & Materials,"Memphis, Tennessee",1957-03-04,51434.0,1898.0
2014-10-01,28.79363250732422,29.17787109848601,28.659451689777857,29.025396247039,4681037,IP,International Paper,Materials,Paper & Plastic Packaging Products & Materials,"Memphis, Tennessee",1957-03-04,51434.0,1898.0
2014-10-02,28.50089454650879,28.805846874491397,28.391110627401027,28.738756428714925,5706307,IP,International Paper,Materials,Paper & Plastic Packaging Products & Materials,"Memphis, Tennessee",1957-03-04,51434.0,1898.0
2014-10-03,29.14738273620605,29.312056090600127,28.76923964559589,28.76923964559589,3772032,IP,International Paper,Materials,Paper & Plastic Packaging Products & Materials,"Memphis, Tennessee",1957-03-04,51434.0,1898.0
2014-10-06,28.891210556030277,29.26325057330247,28.78142672532775,29.17176568564606,3291763,IP,International Paper,Materials,Paper & Plastic Packaging Products & Materials,"Memphis, Tennessee",1957-03-04,51434.0,1898.0
2014-10-07,28.61676025390625,29.305955967146883,28.61066224217689,29.22056660467544,4242058,IP,International Paper,Materials,Paper & Plastic Packaging Products & Materials,"Memphis, Tennessee",1957-03-04,51434.0,1898.0
2014-10-08,29.15348625183105,29.177880762005383,28.41549888159206,28.72045359927337,4077427,IP,International Paper,Materials,Paper & Plastic Packaging Products & Materials,"Memphis, Tennessee",1957-03-04,51434.0,1898.0
2014-10-09,28.65335464477539,29.42793477830924,28.61066119355161,29.25716097341413,3578573,IP,International Paper,Materials,Paper & Plastic Packaging Products & Materials,"Memphis, Tennessee",1957-03-04,51434.0,1898.0
2014-10-10,28.14103507995605,28.891218237495814,28.14103507995605,28.513075196144584,3961795,IP,International Paper,Materials,Paper & Plastic Packaging Products & Materials,"Memphis, Tennessee",1957-03-04,51434.0,1898.0
2014-10-13,27.726303100585938,28.342310497170597,27.701908592474737,27.96416736715719,3715325,IP,International Paper,Materials,Paper & Plastic Packaging Products & Materials,"Memphis, Tennessee",1957-03-04,51434.0,1898.0
2014-10-14,27.598217010498047,27.982458039622383,27.494533625243744,27.842179217687367,4826237,IP,International Paper,Materials,Paper & Plastic Packaging Products & Materials,"Memphis, Tennessee",1957-03-04,51434.0,1898.0
2014-10-15,27.88488006591797,28.14713883260319,27.140794767978782,27.39695552204585,6333782,IP,International Paper,Materials,Paper & Plastic Packaging Products & Materials,"Memphis, Tennessee",1957-03-04,51434.0,1898.0
2014-10-16,28.13494110107422,28.2996169288941,27.494541655716255,27.500639668497104,4799203,IP,International Paper,Materials,Paper & Plastic Packaging Products & Materials,"Memphis, Tennessee",1957-03-04,51434.0,1898.0
2014-10-17,28.45819091796875,28.744849124415943,28.195932134261877,28.317914506594395,3902765,IP,International Paper,Materials,Paper & Plastic Packaging Products & Materials,"Memphis, Tennessee",1957-03-04,51434.0,1898.0
2014-10-20,29.513322830200195,29.5682147634678,28.29351164550925,28.317908606271367,3720077,IP,International Paper,Materials,Paper & Plastic Packaging Products & Materials,"Memphis, Tennessee",1957-03-04,51434.0,1898.0
2014-10-21,30.38549041748047,30.38549041748047,29.324256863881857,29.525525677703182,6602746,IP,International Paper,Materials,Paper & Plastic Packaging Products & Materials,"Memphis, Tennessee",1957-03-04,51434.0,1898.0
2014-10-22,29.818279266357425,30.58675907106073,29.812181253744047,30.483075658370588,4772486,IP,International Paper,Materials,Paper & Plastic Packaging Products & Materials,"Memphis, Tennessee",1957-03-04,51434.0,1898.0
2014-10-23,30.23912239074707,30.556273166993467,30.031753063573525,30.214725421221896,3811210,IP,International Paper,Materials,Paper & Plastic Packaging Products & Materials,"Memphis, Tennessee",1957-03-04,51434.0,1898.0
2014-10-24,30.44648551940918,30.52577197527953,30.123234312058724,30.39769404325011,2364384,IP,International Paper,Materials,Paper & Plastic Packaging Products & Materials,"Memphis, Tennessee",1957-03-04,51434.0,1898.0
2014-10-27,29.86097717285156,30.19642688202165,29.65970833010753,30.13543446233024,3571603,IP,International Paper,Materials,Paper & Plastic Packaging Products & Materials,"Memphis, Tennessee",1957-03-04,51434.0,1898.0
2014-10-28,30.354995727539062,30.391588714584657,30.056141534492276,30.056141534492276,2531866,IP,International Paper,Materials,Paper & Plastic Packaging Products & Materials,"Memphis, Tennessee",1957-03-04,51434.0,1898.0
2014-10-29,29.97075462341309,30.40378719713555,29.6779984425638,30.361093740984277,5597645,IP,International Paper,Materials,Paper & Plastic Packaging Products & Materials,"Memphis, Tennessee",1957-03-04,51434.0,1898.0
2014-10-30,30.67824363708496,31.153969654700745,29.39744244244332,29.891464953111203,4429498,IP,International Paper,Materials,Paper & Plastic Packaging Products & Materials,"Memphis, Tennessee",1957-03-04,51434.0,1898.0
2014-10-31,30.87341690063477,31.166173120767358,30.76363546786804,31.056389231105776,3142762,IP,International Paper,Materials,Paper & Plastic Packaging Products & Materials,"Memphis, Tennessee",1957-03-04,51434.0,1898.0
2014-11-03,30.87341690063477,31.07468572708442,30.59896209027053,30.87341690063477,2682768,IP,International Paper,Materials,Paper & Plastic Packaging Products & Materials,"Memphis, Tennessee",1957-03-04,51434.0,1898.0
2014-11-04,32.08102798461914,32.41037963435761,30.971000497498554,30.971000497498554,6250253,IP,International Paper,Materials,Paper & Plastic Packaging Products & Materials,"Memphis, Tennessee",1957-03-04,51434.0,1898.0
2014-11-05,31.94684600830078,32.31279060678709,31.60530082844651,32.18471024300633,3211718,IP,International Paper,Materials,Paper & Plastic Packaging Products & Materials,"Memphis, Tennessee",1957-03-04,51434.0,1898.0
2014-11-06,32.00175094604492,32.06274091827466,31.50772823995132,32.02004744633476,3626304,IP,International Paper,Materials,Paper & Plastic Packaging Products & Materials,"Memphis, Tennessee",1957-03-04,51434.0,1898.0
2014-11-07,32.24571228027344,32.30670225058985,32.05054388388184,32.09323489758704,3625459,IP,International Paper,Materials,Paper & Plastic Packaging Products & Materials,"Memphis, Tennessee",1957-03-04,51434.0,1898.0
2014-11-10,32.72752380371094,32.73362181516371,32.111519000529555,32.22740087328597,2728387,IP,International Paper,Materials,Paper & Plastic Packaging Products & Materials,"Memphis, Tennessee",1957-03-04,51434.0,1898.0
2014-11-11,32.70314407348633,32.8312244935206,32.5689656387866,32.72754104593919,2826384,IP,International Paper,Materials,Paper & Plastic Packaging Products & Materials,"Memphis, Tennessee",1957-03-04,51434.0,1898.0
2014-11-12,32.965389251708984,33.02637920064243,32.64823856898165,32.70313050577955,2545910,IP,International Paper,Materials,Paper & Plastic Packaging Products & Materials,"Memphis, Tennessee",1957-03-04,51434.0,1898.0
2014-11-13,33.62286758422852,33.70274519454321,33.00841319430099,33.00841319430099,5507251,IP,International Paper,Materials,Paper & Plastic Packaging Products & Materials,"Memphis, Tennessee",1957-03-04,51434.0,1898.0
2014-11-14,33.444664001464844,33.58598873906175,33.31562869433888,33.358640463380866,3043498,IP,International Paper,Materials,Paper & Plastic Packaging Products & Materials,"Memphis, Tennessee",1957-03-04,51434.0,1898.0
2014-11-17,33.69659423828125,33.770330833307256,33.481537832700866,33.50611669770953,1744512,IP,International Paper,Materials,Paper & Plastic Packaging Products & Materials,"Memphis, Tennessee",1957-03-04,51434.0,1898.0
2014-11-18,33.78261947631836,33.87478650512745,33.5491252146187,33.672017061577094,3787555,IP,International Paper,Materials,Paper & Plastic Packaging Products & Materials,"Memphis, Tennessee",1957-03-04,51434.0,1898.0
2014-11-19,33.3770751953125,33.69658800525839,33.27876222867624,33.64743275954653,4482931,IP,International Paper,Materials,Paper & Plastic Packaging Products & Materials,"Memphis, Tennessee",1957-03-04,51434.0,1898.0
2014-11-20,33.02070236206055,33.32792831693746,32.95925766612783,33.143591753925975,3291446,IP,International Paper,Materials,Paper & Plastic Packaging Products & Materials,"Memphis, Tennessee",1957-03-04,51434.0,1898.0
2014-11-21,32.946964263916016,33.6228632634137,32.89780900813255,33.39551494558744,3605290,IP,International Paper,Materials,Paper & Plastic Packaging Products & Materials,"Memphis, Tennessee",1957-03-04,51434.0,1898.0
2014-11-24,32.965389251708984,33.327916292210766,32.95924577441762,33.04526683255898,3160291,IP,International Paper,Materials,Paper & Plastic Packaging Products & Materials,"Memphis, Tennessee",1957-03-04,51434.0,1898.0
2014-11-25,33.14358139038086,33.30948498777941,32.91623559147507,33.02683551452821,2906640,IP,International Paper,Materials,Paper & Plastic Packaging Products & Materials,"Memphis, Tennessee",1957-03-04,51434.0,1898.0
2014-11-26,32.793338775634766,33.15586577844635,32.59671286977905,33.14357634992884,2079053,IP,International Paper,Materials,Paper & Plastic Packaging Products & Materials,"Memphis, Tennessee",1957-03-04,51434.0,1898.0
2014-11-28,33.06985092163086,33.24804149380791,32.860938007713834,32.860938007713834,1249882,IP,International Paper,Materials,Paper & Plastic Packaging Products & Materials,"Memphis, Tennessee",1957-03-04,51434.0,1898.0
2014-12-01,32.5352783203125,33.032986716383164,32.36937717176425,32.97768550846276,2666294,IP,International Paper,Materials,Paper & Plastic Packaging Products & Materials,"Memphis, Tennessee",1957-03-04,51434.0,1898.0
2014-12-02,33.18659210205078,33.29104854418976,32.6458745087571,32.75647690349984,3210557,IP,International Paper,Materials,Paper & Plastic Packaging Products & Materials,"Memphis, Tennessee",1957-03-04,51434.0,1898.0
2014-12-03,33.37092590332031,33.47538233701339,33.03297774423837,33.063700079135614,2491843,IP,International Paper,Materials,Paper & Plastic Packaging Products & Materials,"Memphis, Tennessee",1957-03-04,51434.0,1898.0
2014-12-04,33.65972900390625,33.88707732117499,33.32792422134564,33.3586465655366,2804525,IP,International Paper,Materials,Paper & Plastic Packaging Products & Materials,"Memphis, Tennessee",1957-03-04,51434.0,1898.0
2014-12-05,33.83791732788086,33.88092910191502,33.561413773436335,33.561413773436335,2397331,IP,International Paper,Materials,Paper & Plastic Packaging Products & Materials,"Memphis, Tennessee",1957-03-04,51434.0,1898.0
2014-12-08,33.62286758422852,34.08985123742835,33.48768628182925,33.80720167351475,3140966,IP,International Paper,Materials,Paper & Plastic Packaging Products & Materials,"Memphis, Tennessee",1957-03-04,51434.0,1898.0
2014-12-09,33.948516845703125,33.96694975437129,33.149728592601456,33.149728592601456,2479488,IP,International Paper,Materials,Paper & Plastic Packaging Products & Materials,"Memphis, Tennessee",1957-03-04,51434.0,1898.0
2014-12-10,33.54298782348633,34.24346331006856,33.51226547497448,33.954670263801134,3725251,IP,International Paper,Materials,Paper & Plastic Packaging Products & Materials,"Memphis, Tennessee",1957-03-04,51434.0,1898.0
2014-12-11,33.43852233886719,34.034541184964965,33.352498796113885,33.61056694916108,2252976,IP,International Paper,Materials,Paper & Plastic Packaging Products & Materials,"Memphis, Tennessee",1957-03-04,51434.0,1898.0
2014-12-12,32.65816116333008,33.46309524507903,32.64587173437946,33.21731409170347,2520038,IP,International Paper,Materials,Paper & Plastic Packaging Products & Materials,"Memphis, Tennessee",1957-03-04,51434.0,1898.0
2014-12-15,32.357078552246094,32.860930283820785,32.295633883208566,32.68888323034591,3418589,IP,International Paper,Materials,Paper & Plastic Packaging Products & Materials,"Memphis, Tennessee",1957-03-04,51434.0,1898.0
2014-12-16,32.23419952392578,32.95925631195258,32.0129971425284,32.43082551308783,4486733,IP,International Paper,Materials,Paper & Plastic Packaging Products & Materials,"Memphis, Tennessee",1957-03-04,51434.0,1898.0
2014-12-17,32.84865188598633,32.95925430756545,32.166609395078936,32.25877642958615,3326611,IP,International Paper,Materials,Paper & Plastic Packaging Products & Materials,"Memphis, Tennessee",1957-03-04,51434.0,1898.0
2014-12-18,33.272613525390625,33.4139382485465,33.05755717736844,33.29719238382095,3105590,IP,International Paper,Materials,Paper & Plastic Packaging Products & Materials,"Memphis, Tennessee",1957-03-04,51434.0,1898.0
2014-12-19,33.16816711425781,33.40165891427687,32.86708467073369,33.34635770370119,4488739,IP,International Paper,Materials,Paper & Plastic Packaging Products & Materials,"Memphis, Tennessee",1957-03-04,51434.0,1898.0
2014-12-22,33.26033401489258,33.46310345429077,33.10671982814342,33.17431046634711,1960147,IP,International Paper,Materials,Paper & Plastic Packaging Products & Materials,"Memphis, Tennessee",1957-03-04,51434.0,1898.0
2014-12-23,33.51225662231445,33.66587079950806,33.26033194593817,33.44466598831523,1665523,IP,International Paper,Materials,Paper & Plastic Packaging Products & Materials,"Memphis, Tennessee",1957-03-04,51434.0,1898.0
2014-12-24,33.27876663208008,33.54912423208748,33.27262067854503,33.51840189005086,733181,IP,International Paper,Materials,Paper & Plastic Packaging Products & Materials,"Memphis, Tennessee",1957-03-04,51434.0,1898.0
2014-12-26,33.35250473022461,33.438528288283315,33.14973526840241,33.438528288283315,1263293,IP,International Paper,Materials,Paper & Plastic Packaging Products & Materials,"Memphis, Tennessee",1957-03-04,51434.0,1898.0
2014-12-29,33.37092590332031,33.4999611950161,33.14357765482598,33.24803408851906,1468896,IP,International Paper,Materials,Paper & Plastic Packaging Products & Materials,"Memphis, Tennessee",1957-03-04,51434.0,1898.0
2014-12-30,33.315643310546875,33.5860034738819,33.22961973472272,33.358655098458954,1611245,IP,International Paper,Materials,Paper & Plastic Packaging Products & Materials,"Memphis, Tennessee",1957-03-04,51434.0,1898.0
2014-12-31,32.922386169433594,33.51840510762675,32.90395325748474,33.48153928372904,1566682,IP,International Paper,Materials,Paper & Plastic Packaging Products & Materials,"Memphis, Tennessee",1957-03-04,51434.0,1898.0
2015-01-02,32.71345901489258,33.186585892289976,32.473821362861,33.094418897392,2774429,IP,International Paper,Materials,Paper & Plastic Packaging Products & Materials,"Memphis, Tennessee",1957-03-04,51434.0,1898.0
2015-01-05,32.19731903076172,32.578278926605385,32.049850843674626,32.41237783493544,4297286,IP,International Paper,Materials,Paper & Plastic Packaging Products & Materials,"Memphis, Tennessee",1957-03-04,51434.0,1898.0
2015-01-06,31.76107406616211,32.68275194085636,31.687339935195105,32.393958896563355,4078483,IP,International Paper,Materials,Paper & Plastic Packaging Products & Materials,"Memphis, Tennessee",1957-03-04,51434.0,1898.0
2015-01-07,31.70576477050781,31.89624476657274,31.552153068139035,31.85937894808933,3931488,IP,International Paper,Materials,Paper & Plastic Packaging Products & Materials,"Memphis, Tennessee",1957-03-04,51434.0,1898.0
2015-01-08,32.793338775634766,32.793338775634766,32.11129653221678,32.15430829442196,2965882,IP,International Paper,Materials,Paper & Plastic Packaging Products & Materials,"Memphis, Tennessee",1957-03-04,51434.0,1898.0
2015-01-09,32.60287094116211,32.93467573362835,32.44925921562142,32.92238630054248,1615891,IP,International Paper,Materials,Paper & Plastic Packaging Products & Materials,"Memphis, Tennessee",1957-03-04,51434.0,1898.0
2015-01-12,32.695037841796875,32.83021664452457,32.22190831943058,32.61515777072171,2917517,IP,International Paper,Materials,Paper & Plastic Packaging Products & Materials,"Memphis, Tennessee",1957-03-04,51434.0,1898.0
2015-01-13,32.750328063964844,33.17430222296381,32.47996805354391,32.93466454721604,4211011,IP,International Paper,Materials,Paper & Plastic Packaging Products & Materials,"Memphis, Tennessee",1957-03-04,51434.0,1898.0
2015-01-14,32.81791687011719,32.90394039252871,32.25876397444228,32.30792168737008,3014669,IP,International Paper,Materials,Paper & Plastic Packaging Products & Materials,"Memphis, Tennessee",1957-03-04,51434.0,1898.0
2015-01-15,32.793338775634766,33.05755530073068,32.63358115533156,32.94695291928531,3955248,IP,International Paper,Materials,Paper & Plastic Packaging Products & Materials,"Memphis, Tennessee",1957-03-04,51434.0,1898.0
2015-01-16,33.2296142578125,33.2541931254865,32.71961884246317,32.90395539959166,2943917,IP,International Paper,Materials,Paper & Plastic Packaging Products & Materials,"Memphis, Tennessee",1957-03-04,51434.0,1898.0
2015-01-20,33.321781158447266,33.61057169248898,32.96539750600102,33.46310592365983,3023539,IP,International Paper,Materials,Paper & Plastic Packaging Products & Materials,"Memphis, Tennessee",1957-03-04,51434.0,1898.0
2015-01-21,33.54298782348633,33.68431260681153,33.020702948358164,33.19889355981223,2421408,IP,International Paper,Materials,Paper & Plastic Packaging Products & Materials,"Memphis, Tennessee",1957-03-04,51434.0,1898.0
2015-01-22,33.90550231933594,33.936224656356515,33.549118754514815,33.76417758887131,2875805,IP,International Paper,Materials,Paper & Plastic Packaging Products & Materials,"Memphis, Tennessee",1957-03-04,51434.0,1898.0
2015-01-23,33.223472595214844,33.84407047381923,33.192750246549025,33.76419038711738,1939661,IP,International Paper,Materials,Paper & Plastic Packaging Products & Materials,"Memphis, Tennessee",1957-03-04,51434.0,1898.0
2015-01-26,33.54911804199219,33.73345453541314,33.223459296320506,33.641287526308865,3468010,IP,International Paper,Materials,Paper & Plastic Packaging Products & Materials,"Memphis, Tennessee",1957-03-04,51434.0,1898.0
2015-01-27,33.04526901245117,33.3524973519602,32.47997253106922,32.916236179121015,3380256,IP,International Paper,Materials,Paper & Plastic Packaging Products & Materials,"Memphis, Tennessee",1957-03-04,51434.0,1898.0
2015-01-28,32.664302825927734,34.095977902940625,32.62743701633579,33.78875209708847,4632778,IP,International Paper,Materials,Paper & Plastic Packaging Products & Materials,"Memphis, Tennessee",1957-03-04,51434.0,1898.0
2015-01-29,32.879364013671875,32.93466520727678,32.23418754696852,32.63358285614855,4334352,IP,International Paper,Materials,Paper & Plastic Packaging Products & Materials,"Memphis, Tennessee",1957-03-04,51434.0,1898.0
2015-01-30,32.357078552246094,32.799483139571,32.27719850232751,32.461534984652346,3266630,IP,International Paper,Materials,Paper & Plastic Packaging Products & Materials,"Memphis, Tennessee",1957-03-04,51434.0,1898.0
2015-02-02,32.42466354370117,32.6765881281429,32.086715447457514,32.54140938468781,3985555,IP,International Paper,Materials,Paper & Plastic Packaging Products & Materials,"Memphis, Tennessee",1957-03-04,51434.0,1898.0
2015-02-03,33.014549255371094,33.09442684174832,32.246483354543386,32.246483354543386,2529859,IP,International Paper,Materials,Paper & Plastic Packaging Products & Materials,"Memphis, Tennessee",1957-03-04,51434.0,1898.0
2015-02-04,33.40165328979492,33.6290015726728,32.940813246215505,33.014549831375355,3108653,IP,International Paper,Materials,Paper & Plastic Packaging Products & Materials,"Memphis, Tennessee",1957-03-04,51434.0,1898.0
2015-02-05,33.77647399902344,33.850208118153326,33.33406680903112,33.59828341739395,2353085,IP,International Paper,Materials,Paper & Plastic Packaging Products & Materials,"Memphis, Tennessee",1957-03-04,51434.0,1898.0
2015-02-06,33.475379943847656,33.85633983959325,33.377069469289644,33.69658222442134,2260051,IP,International Paper,Materials,Paper & Plastic Packaging Products & Materials,"Memphis, Tennessee",1957-03-04,51434.0,1898.0
2015-02-09,33.30949020385742,33.57985028905901,33.1435865804793,33.40165723336997,1940189,IP,International Paper,Materials,Paper & Plastic Packaging Products & Materials,"Memphis, Tennessee",1957-03-04,51434.0,1898.0
2015-02-10,34.132850646972656,34.163572984050326,33.30334012023821,33.389361178928205,3138643,IP,International Paper,Materials,Paper & Plastic Packaging Products & Materials,"Memphis, Tennessee",1957-03-04,51434.0,1898.0
2015-02-11,34.35565948486328,34.49800924552966,34.10190513008144,34.256633456001225,2369558,IP,International Paper,Materials,Paper & Plastic Packaging Products & Materials,"Memphis, Tennessee",1957-03-04,51434.0,1898.0
2015-02-12,35.39542388916016,35.58728789638974,34.65892299712217,34.65892299712217,3928426,IP,International Paper,Materials,Paper & Plastic Packaging Products & Materials,"Memphis, Tennessee",1957-03-04,51434.0,1898.0
