Date,Close,High,Low,Open,Volume,Symbol,Security,GICS Sector,GICS Sub-Industry,Headquarters Location,Date Added,CIK,Founded
2017-08-07,23.93574333190918,24.234441520951755,23.63704324378984,23.985525730390687,1039100,IR,Ingersoll Rand,Industrials,Industrial Machinery & Supplies & Components,"Davidson, North Carolina",2020-03-03,1699150.0,1859.0
2017-08-08,24.02535629272461,24.18466417914336,23.62709132437065,23.955660160647312,626700,IR,Ingersoll Rand,Industrials,Industrial Machinery & Supplies & Components,"Davidson, North Carolina",2020-03-03,1699150.0,1859.0
2017-08-09,23.49765396118164,23.959640526293526,23.37817353110623,23.93574633935545,296800,IR,Ingersoll Rand,Industrials,Industrial Machinery & Supplies & Components,"Davidson, North Carolina",2020-03-03,1699150.0,1859.0
2017-08-10,22.561729431152344,23.28856315876519,22.422337181768228,23.28856315876519,1247900,IR,Ingersoll Rand,Industrials,Industrial Machinery & Supplies & Components,"Davidson, North Carolina",2020-03-03,1699150.0,1859.0
2017-08-11,22.58164405822754,22.81064616256837,22.18337911609629,22.18337911609629,605300,IR,Ingersoll Rand,Industrials,Industrial Machinery & Supplies & Components,"Davidson, North Carolina",2020-03-03,1699150.0,1859.0
2017-08-14,22.492033004760746,23.089431335514632,22.06389750273584,22.790731220599216,970300,IR,Ingersoll Rand,Industrials,Industrial Machinery & Supplies & Components,"Davidson, North Carolina",2020-03-03,1699150.0,1859.0
2017-08-15,22.591602325439453,22.70112400441986,22.45220816270877,22.591602325439453,1061900,IR,Ingersoll Rand,Industrials,Industrial Machinery & Supplies & Components,"Davidson, North Carolina",2020-03-03,1699150.0,1859.0
2017-08-16,22.651338577270508,22.77081900096424,22.492032611730146,22.701120979348037,536300,IR,Ingersoll Rand,Industrials,Industrial Machinery & Supplies & Components,"Davidson, North Carolina",2020-03-03,1699150.0,1859.0
2017-08-17,21.90459251403809,22.71107925213156,21.884678792337745,22.50199087150908,417900,IR,Ingersoll Rand,Industrials,Industrial Machinery & Supplies & Components,"Davidson, North Carolina",2020-03-03,1699150.0,1859.0
2017-08-18,21.874727249145508,22.083817579674037,21.66563881769447,21.81498796859914,506400,IR,Ingersoll Rand,Industrials,Industrial Machinery & Supplies & Components,"Davidson, North Carolina",2020-03-03,1699150.0,1859.0
2017-08-21,22.29290008544922,22.80068858281181,22.039006786306413,22.56172962506653,714000,IR,Ingersoll Rand,Industrials,Industrial Machinery & Supplies & Components,"Davidson, North Carolina",2020-03-03,1699150.0,1859.0
2017-08-22,22.681211471557617,22.750907601206254,22.3028583404977,22.42233877637901,245100,IR,Ingersoll Rand,Industrials,Industrial Machinery & Supplies & Components,"Davidson, North Carolina",2020-03-03,1699150.0,1859.0
2017-08-23,22.860424041748047,22.96497011135716,22.48207289640729,22.48207289640729,612400,IR,Ingersoll Rand,Industrials,Industrial Machinery & Supplies & Components,"Davidson, North Carolina",2020-03-03,1699150.0,1859.0
2017-08-24,22.6015567779541,22.880341275546197,22.53683813426581,22.880341275546197,230300,IR,Ingersoll Rand,Industrials,Industrial Machinery & Supplies & Components,"Davidson, North Carolina",2020-03-03,1699150.0,1859.0
2017-08-25,22.880340576171875,22.94008173732435,22.611511048216457,22.72103461125242,572300,IR,Ingersoll Rand,Industrials,Industrial Machinery & Supplies & Components,"Davidson, North Carolina",2020-03-03,1699150.0,1859.0
2017-08-28,22.850473403930664,22.96995193597328,22.64636250420392,22.96995193597328,355200,IR,Ingersoll Rand,Industrials,Industrial Machinery & Supplies & Components,"Davidson, North Carolina",2020-03-03,1699150.0,1859.0
2017-08-29,22.95999336242676,23.079473784633777,22.58164217374548,22.71107755698261,262200,IR,Ingersoll Rand,Industrials,Industrial Machinery & Supplies & Components,"Davidson, North Carolina",2020-03-03,1699150.0,1859.0
2017-08-30,23.198955535888672,23.208912397381155,22.790733710082524,22.850474879037435,368500,IR,Ingersoll Rand,Industrials,Industrial Machinery & Supplies & Components,"Davidson, North Carolina",2020-03-03,1699150.0,1859.0
2017-08-31,23.38812828063965,23.726653919705,23.188996780592102,23.368214560911845,382200,IR,Ingersoll Rand,Industrials,Industrial Machinery & Supplies & Components,"Davidson, North Carolina",2020-03-03,1699150.0,1859.0
2017-09-01,23.59721946716309,23.84613527631427,23.56734888639725,23.59721946716309,465500,IR,Ingersoll Rand,Industrials,Industrial Machinery & Supplies & Components,"Davidson, North Carolina",2020-03-03,1699150.0,1859.0
2017-09-05,23.01973342895508,23.766480809795087,22.840513753701188,23.676870972168143,450300,IR,Ingersoll Rand,Industrials,Industrial Machinery & Supplies & Components,"Davidson, North Carolina",2020-03-03,1699150.0,1859.0
2017-09-06,23.24873733520508,23.388129582907503,22.820601832602552,23.21886675395016,400600,IR,Ingersoll Rand,Industrials,Industrial Machinery & Supplies & Components,"Davidson, North Carolina",2020-03-03,1699150.0,1859.0
2017-09-07,23.50761032104492,23.577306445821737,23.079474812756505,23.32839062928912,247300,IR,Ingersoll Rand,Industrials,Industrial Machinery & Supplies & Components,"Davidson, North Carolina",2020-03-03,1699150.0,1859.0
2017-09-08,23.656957626342773,23.82622044463485,23.3980849690092,23.427955548381973,404100,IR,Ingersoll Rand,Industrials,Industrial Machinery & Supplies & Components,"Davidson, North Carolina",2020-03-03,1699150.0,1859.0
2017-09-11,23.786396026611328,24.29418454598241,23.7366136204106,23.84613719294468,386700,IR,Ingersoll Rand,Industrials,Industrial Machinery & Supplies & Components,"Davidson, North Carolina",2020-03-03,1699150.0,1859.0
2017-09-12,24.423620223999023,24.94136367107855,23.766482630445413,23.95565728074813,655500,IR,Ingersoll Rand,Industrials,Industrial Machinery & Supplies & Components,"Davidson, North Carolina",2020-03-03,1699150.0,1859.0
2017-09-13,24.563011169433597,24.69244654957352,24.4136620695562,24.473401329691782,331100,IR,Ingersoll Rand,Industrials,Industrial Machinery & Supplies & Components,"Davidson, North Carolina",2020-03-03,1699150.0,1859.0
2017-09-14,24.86170959472656,24.96127629524035,24.46344469174828,24.572968252221123,480400,IR,Ingersoll Rand,Industrials,Industrial Machinery & Supplies & Components,"Davidson, North Carolina",2020-03-03,1699150.0,1859.0
2017-09-15,24.981189727783203,25.050885847618037,24.65262094922125,24.89157988825932,517200,IR,Ingersoll Rand,Industrials,Industrial Machinery & Supplies & Components,"Davidson, North Carolina",2020-03-03,1699150.0,1859.0
2017-09-18,25.66819953918457,25.887244772825387,25.06084434257904,25.06084434257904,703900,IR,Ingersoll Rand,Industrials,Industrial Machinery & Supplies & Components,"Davidson, North Carolina",2020-03-03,1699150.0,1859.0
2017-09-19,25.70802879333496,26.06646822656204,25.46906980420932,25.77772492777862,421300,IR,Ingersoll Rand,Industrials,Industrial Machinery & Supplies & Components,"Davidson, North Carolina",2020-03-03,1699150.0,1859.0
2017-09-20,25.86733055114746,25.927071712956117,25.518848036904668,25.747852025684,561000,IR,Ingersoll Rand,Industrials,Industrial Machinery & Supplies & Components,"Davidson, North Carolina",2020-03-03,1699150.0,1859.0
2017-09-21,25.737892150878903,25.976851072895126,25.66819603600876,25.917111817160247,432800,IR,Ingersoll Rand,Industrials,Industrial Machinery & Supplies & Components,"Davidson, North Carolina",2020-03-03,1699150.0,1859.0
2017-09-22,26.166030883789062,26.185942705483072,25.588546274970163,25.767764064677877,269600,IR,Ingersoll Rand,Industrials,Industrial Machinery & Supplies & Components,"Davidson, North Carolina",2020-03-03,1699150.0,1859.0
2017-09-25,26.28550910949707,26.539404298729185,26.14611686384927,26.205856126401624,485600,IR,Ingersoll Rand,Industrials,Industrial Machinery & Supplies & Components,"Davidson, North Carolina",2020-03-03,1699150.0,1859.0
2017-09-26,26.195899963378903,26.624035471066332,26.086378295630634,26.39503337595626,660800,IR,Ingersoll Rand,Industrials,Industrial Machinery & Supplies & Components,"Davidson, North Carolina",2020-03-03,1699150.0,1859.0
2017-09-27,26.952606201171875,26.962563062420944,26.096335124522955,26.285511690101064,557800,IR,Ingersoll Rand,Industrials,Industrial Machinery & Supplies & Components,"Davidson, North Carolina",2020-03-03,1699150.0,1859.0
2017-09-28,27.21147727966309,27.37078325202892,26.932690878484383,26.932690878484383,694400,IR,Ingersoll Rand,Industrials,Industrial Machinery & Supplies & Components,"Davidson, North Carolina",2020-03-03,1699150.0,1859.0
2017-09-29,27.40065574645996,27.53009114588741,27.21147917891788,27.3010890320127,298400,IR,Ingersoll Rand,Industrials,Industrial Machinery & Supplies & Components,"Davidson, North Carolina",2020-03-03,1699150.0,1859.0
2017-10-02,27.430519104003903,27.7192623299148,27.10195033949513,27.34090926831272,473700,IR,Ingersoll Rand,Industrials,Industrial Machinery & Supplies & Components,"Davidson, North Carolina",2020-03-03,1699150.0,1859.0
2017-10-03,27.510177612304688,27.8287914805417,27.450438342856494,27.8287914805417,400200,IR,Ingersoll Rand,Industrials,Industrial Machinery & Supplies & Components,"Davidson, North Carolina",2020-03-03,1699150.0,1859.0
2017-10-04,26.773387908935547,27.4803099022874,26.693734913819007,27.380743183622425,665700,IR,Ingersoll Rand,Industrials,Industrial Machinery & Supplies & Components,"Davidson, North Carolina",2020-03-03,1699150.0,1859.0
2017-10-05,26.67382049560547,27.052171710849148,26.624036191575367,26.80325588792969,417900,IR,Ingersoll Rand,Industrials,Industrial Machinery & Supplies & Components,"Davidson, North Carolina",2020-03-03,1699150.0,1859.0
2017-10-06,26.484643936157227,26.723602898250014,26.385077227182645,26.494600796962388,414100,IR,Ingersoll Rand,Industrials,Industrial Machinery & Supplies & Components,"Davidson, North Carolina",2020-03-03,1699150.0,1859.0
2017-10-09,26.663862228393555,26.733558351282504,26.11325905941703,26.484642541492303,372900,IR,Ingersoll Rand,Industrials,Industrial Machinery & Supplies & Components,"Davidson, North Carolina",2020-03-03,1699150.0,1859.0
2017-10-10,26.783342361450195,27.17165233940598,26.66386382906152,26.733559956134417,257500,IR,Ingersoll Rand,Industrials,Industrial Machinery & Supplies & Components,"Davidson, North Carolina",2020-03-03,1699150.0,1859.0
2017-10-11,26.74351692199707,26.872952315772423,26.653907072815272,26.763428744755327,273900,IR,Ingersoll Rand,Industrials,Industrial Machinery & Supplies & Components,"Davidson, North Carolina",2020-03-03,1699150.0,1859.0
2017-10-12,26.773387908935547,26.862997765826307,26.48464651379204,26.584213232457017,269600,IR,Ingersoll Rand,Industrials,Industrial Machinery & Supplies & Components,"Davidson, North Carolina",2020-03-03,1699150.0,1859.0
2017-10-13,26.84308242797852,27.141782566010104,26.414948791897626,26.992433446532853,379600,IR,Ingersoll Rand,Industrials,Industrial Machinery & Supplies & Components,"Davidson, North Carolina",2020-03-03,1699150.0,1859.0
2017-10-16,26.80325698852539,26.98247669223884,26.703690275453795,26.88290997916725,399200,IR,Ingersoll Rand,Industrials,Industrial Machinery & Supplies & Components,"Davidson, North Carolina",2020-03-03,1699150.0,1859.0
2017-10-17,26.87295150756836,27.10195360455592,26.663863131817195,26.78334166108158,545300,IR,Ingersoll Rand,Industrials,Industrial Machinery & Supplies & Components,"Davidson, North Carolina",2020-03-03,1699150.0,1859.0
2017-10-18,26.63399314880371,27.19156406242028,26.494600895168823,26.8032559849648,566400,IR,Ingersoll Rand,Industrials,Industrial Machinery & Supplies & Components,"Davidson, North Carolina",2020-03-03,1699150.0,1859.0
2017-10-19,26.245683670043945,26.54438188304981,25.98681099920296,26.35520533530507,495500,IR,Ingersoll Rand,Industrials,Industrial Machinery & Supplies & Components,"Davidson, North Carolina",2020-03-03,1699150.0,1859.0
2017-10-20,26.46472930908203,26.693731402534578,26.28550961887501,26.37511946397852,796300,IR,Ingersoll Rand,Industrials,Industrial Machinery & Supplies & Components,"Davidson, North Carolina",2020-03-03,1699150.0,1859.0
2017-10-23,26.305429458618164,26.564302193679683,26.08638417467876,26.464735464951808,467500,IR,Ingersoll Rand,Industrials,Industrial Machinery & Supplies & Components,"Davidson, North Carolina",2020-03-03,1699150.0,1859.0
2017-10-24,26.484643936157227,26.633993050080598,26.305424239818382,26.414947809598125,608200,IR,Ingersoll Rand,Industrials,Industrial Machinery & Supplies & Components,"Davidson, North Carolina",2020-03-03,1699150.0,1859.0
2017-10-25,26.504558563232425,26.653907682257945,26.15607601945481,26.32533886077096,527600,IR,Ingersoll Rand,Industrials,Industrial Machinery & Supplies & Components,"Davidson, North Carolina",2020-03-03,1699150.0,1859.0
2017-10-26,28.97380256652832,29.342196926037747,27.47035074750724,28.35649048159552,2409000,IR,Ingersoll Rand,Industrials,Industrial Machinery & Supplies & Components,"Davidson, North Carolina",2020-03-03,1699150.0,1859.0
2017-10-27,30.288074493408203,30.52703343252052,29.02358177891328,29.929635135201305,1434000,IR,Ingersoll Rand,Industrials,Industrial Machinery & Supplies & Components,"Davidson, North Carolina",2020-03-03,1699150.0,1859.0
2017-10-30,28.993715286254883,30.29803363948469,28.675101444319655,30.29803363948469,1344900,IR,Ingersoll Rand,Industrials,Industrial Machinery & Supplies & Components,"Davidson, North Carolina",2020-03-03,1699150.0,1859.0
2017-10-31,28.724884033203125,29.382021600903872,28.675099733179213,29.003668517029585,647600,IR,Ingersoll Rand,Industrials,Industrial Machinery & Supplies & Components,"Davidson, North Carolina",2020-03-03,1699150.0,1859.0
2017-11-01,28.81450080871582,29.073373533910324,28.744804670986014,29.03354608430625,837500,IR,Ingersoll Rand,Industrials,Industrial Machinery & Supplies & Components,"Davidson, North Carolina",2020-03-03,1699150.0,1859.0
2017-11-02,29.182891845703125,29.36211155003107,28.704973900213343,28.76471316863029,738300,IR,Ingersoll Rand,Industrials,Industrial Machinery & Supplies & Components,"Davidson, North Carolina",2020-03-03,1699150.0,1859.0
2017-11-03,28.456052780151367,29.232670721613584,28.05778789955924,29.232670721613584,924900,IR,Ingersoll Rand,Industrials,Industrial Machinery & Supplies & Components,"Davidson, North Carolina",2020-03-03,1699150.0,1859.0
2017-11-06,27.8387451171875,28.426186619505625,27.808876433424334,28.426186619505625,659100,IR,Ingersoll Rand,Industrials,Industrial Machinery & Supplies & Components,"Davidson, North Carolina",2020-03-03,1699150.0,1859.0
2017-11-07,27.878570556640625,28.08765892425852,27.67943715017672,27.92835295871815,568300,IR,Ingersoll Rand,Industrials,Industrial Machinery & Supplies & Components,"Davidson, North Carolina",2020-03-03,1699150.0,1859.0
2017-11-08,27.94827079772949,28.45605934987265,27.729225537601486,27.878574664919544,838500,IR,Ingersoll Rand,Industrials,Industrial Machinery & Supplies & Components,"Davidson, North Carolina",2020-03-03,1699150.0,1859.0
2017-11-09,28.017969131469727,28.0876652697546,27.28117839962237,27.75909640421352,1080000,IR,Ingersoll Rand,Industrials,Industrial Machinery & Supplies & Components,"Davidson, North Carolina",2020-03-03,1699150.0,1859.0
2017-11-10,28.63527488708496,28.71492786997917,28.057790286332683,28.087658967994944,792600,IR,Ingersoll Rand,Industrials,Industrial Machinery & Supplies & Components,"Davidson, North Carolina",2020-03-03,1699150.0,1859.0
2017-11-13,29.28246116638184,29.382027888660087,27.978142611860857,28.446103737768176,883300,IR,Ingersoll Rand,Industrials,Industrial Machinery & Supplies & Components,"Davidson, North Carolina",2020-03-03,1699150.0,1859.0
