Price,Close,High,Low,Open,Volume,Symbol,Security,GICS Sector,GICS Sub-Industry,Headquarters Location,Date Added,CIK,Founded
Ticker,WDC,WDC,WDC,WDC,WDC,,,,,,,,
Date,,,,,,,,,,,,,
2010-01-04,30.95311164855957,31.322416780838253,30.364959797489302,30.364959797489302,4125379,WDC,Western Digital,Information Technology,"Technology Hardware, Storage & Peripherals","San Jose, California",2009-07-01,106040,1970
2010-01-05,31.773792266845703,32.44401092537228,30.80950106813691,31.01466948172421,9325695,WDC,Western Digital,Information Technology,"Technology Hardware, Storage & Peripherals","San Jose, California",2009-07-01,106040,1970
2010-01-06,31.801149368286133,32.07470610594098,31.493395018348657,31.82850607750617,5286840,WDC,Western Digital,Information Technology,"Technology Hardware, Storage & Peripherals","San Jose, California",2009-07-01,106040,1970
2010-01-07,31.17879867553711,31.801144736312096,30.83001276408692,31.73275642473823,4797860,WDC,Western Digital,Information Technology,"Technology Hardware, Storage & Peripherals","San Jose, California",2009-07-01,106040,1970
2010-01-08,31.336095809936523,31.349774163102726,30.877886510685293,31.11041161148116,3336209,WDC,Western Digital,Information Technology,"Technology Hardware, Storage & Peripherals","San Jose, California",2009-07-01,106040,1970
2010-01-11,31.37029266357422,31.766951089787963,31.14460501903601,31.39764591773347,3688392,WDC,Western Digital,Information Technology,"Technology Hardware, Storage & Peripherals","San Jose, California",2009-07-01,106040,1970
2010-01-12,30.56329345703125,31.47971201699263,30.125599980179647,31.178798614535815,5518762,WDC,Western Digital,Information Technology,"Technology Hardware, Storage & Peripherals","San Jose, California",2009-07-01,106040,1970
2010-01-13,31.08989715576172,31.137769668162115,30.11876510247946,30.638525287761595,3719218,WDC,Western Digital,Information Technology,"Technology Hardware, Storage & Peripherals","San Jose, California",2009-07-01,106040,1970
2010-01-14,31.301904678344727,31.56862396207914,31.062542103586953,31.076220458075273,2775257,WDC,Western Digital,Information Technology,"Technology Hardware, Storage & Peripherals","San Jose, California",2009-07-01,106040,1970
2010-01-15,30.077728271484375,31.349773678083643,29.653713135951286,31.295063717780057,6449493,WDC,Western Digital,Information Technology,"Technology Hardware, Storage & Peripherals","San Jose, California",2009-07-01,106040,1970
2010-01-19,30.747941970825195,30.802651922434485,30.11875854399028,30.11875854399028,3790527,WDC,Western Digital,Information Technology,"Technology Hardware, Storage & Peripherals","San Jose, California",2009-07-01,106040,1970
2010-01-20,30.269214630126953,30.5359338515306,29.598999577430636,30.481223897877857,4905552,WDC,Western Digital,Information Technology,"Technology Hardware, Storage & Peripherals","San Jose, California",2009-07-01,106040,1970
2010-01-21,30.973628997802734,32.143091856949916,30.522257186297796,31.76010835416728,12422573,WDC,Western Digital,Information Technology,"Technology Hardware, Storage & Peripherals","San Jose, California",2009-07-01,106040,1970
2010-01-22,27.861906051635742,30.741107726048842,27.834549347221976,30.741107726048842,14541490,WDC,Western Digital,Information Technology,"Technology Hardware, Storage & Peripherals","San Jose, California",2009-07-01,106040,1970
2010-01-25,28.374826431274414,28.82619651321012,28.10126802142372,28.320114749304274,7133616,WDC,Western Digital,Information Technology,"Technology Hardware, Storage & Peripherals","San Jose, California",2009-07-01,106040,1970
2010-01-26,27.94397735595703,28.518449260758445,27.78668145671667,28.367992538757786,6051667,WDC,Western Digital,Information Technology,"Technology Hardware, Storage & Peripherals","San Jose, California",2009-07-01,106040,1970
2010-01-27,27.79351806640625,28.135466542256744,27.3284695888858,27.902941440617813,5001072,WDC,Western Digital,Information Technology,"Technology Hardware, Storage & Peripherals","San Jose, California",2009-07-01,106040,1970
2010-01-28,27.000200271606445,27.923458077578157,26.699285120670314,27.923458077578157,6026794,WDC,Western Digital,Information Technology,"Technology Hardware, Storage & Peripherals","San Jose, California",2009-07-01,106040,1970
2010-01-29,25.9811954498291,27.28743506358139,25.734991990153215,27.219045021920596,8183152,WDC,Western Digital,Information Technology,"Technology Hardware, Storage & Peripherals","San Jose, California",2009-07-01,106040,1970
2010-02-01,27.150657653808594,27.20536934389565,26.11797471913509,26.17952558620272,6229081,WDC,Western Digital,Information Technology,"Technology Hardware, Storage & Peripherals","San Jose, California",2009-07-01,106040,1970
2010-02-02,27.677255630493164,27.773000651886434,26.84290369298409,27.273758015011214,4634072,WDC,Western Digital,Information Technology,"Technology Hardware, Storage & Peripherals","San Jose, California",2009-07-01,106040,1970
2010-02-03,27.690933227539062,27.98500746032413,27.39685726899663,27.513119817123698,3381985,WDC,Western Digital,Information Technology,"Technology Hardware, Storage & Peripherals","San Jose, California",2009-07-01,106040,1970
2010-02-04,26.480438232421875,27.273758578003967,26.282109008905078,27.273758578003967,4819954,WDC,Western Digital,Information Technology,"Technology Hardware, Storage & Peripherals","San Jose, California",2009-07-01,106040,1970
2010-02-05,26.96600341796875,27.089105144641767,26.097455606206427,26.466760786225482,7366199,WDC,Western Digital,Information Technology,"Technology Hardware, Storage & Peripherals","San Jose, California",2009-07-01,106040,1970
2010-02-08,27.1164608001709,27.608864236268055,27.000198254568925,27.21220581686994,4868772,WDC,Western Digital,Information Technology,"Technology Hardware, Storage & Peripherals","San Jose, California",2009-07-01,106040,1970
2010-02-09,27.615699768066406,27.943969832646896,27.225878850657434,27.636217294261602,5938153,WDC,Western Digital,Information Technology,"Technology Hardware, Storage & Peripherals","San Jose, California",2009-07-01,106040,1970
2010-02-10,27.40369415283203,27.786675921662916,27.013873208123805,27.4310491305842,3630312,WDC,Western Digital,Information Technology,"Technology Hardware, Storage & Peripherals","San Jose, California",2009-07-01,106040,1970
2010-02-11,27.554155349731445,27.718290420350794,27.0685910406264,27.46524950030503,4839799,WDC,Western Digital,Information Technology,"Technology Hardware, Storage & Peripherals","San Jose, California",2009-07-01,106040,1970
2010-02-12,27.253238677978516,27.478924588981602,26.569343494543762,27.348983693023065,6392736,WDC,Western Digital,Information Technology,"Technology Hardware, Storage & Peripherals","San Jose, California",2009-07-01,106040,1970
2010-02-16,29.12027931213379,29.13395766728846,27.492608547215045,27.57467522662777,9595454,WDC,Western Digital,Information Technology,"Technology Hardware, Storage & Peripherals","San Jose, California",2009-07-01,106040,1970
2010-02-17,29.16131019592285,29.366478590791576,28.66890328702607,29.3186060803727,5439779,WDC,Western Digital,Information Technology,"Technology Hardware, Storage & Peripherals","San Jose, California",2009-07-01,106040,1970
2010-02-18,29.681066513061523,29.722098115808738,28.6894170987027,29.024526353962482,5228496,WDC,Western Digital,Information Technology,"Technology Hardware, Storage & Peripherals","San Jose, California",2009-07-01,106040,1970
2010-02-19,29.51009750366211,29.947791020278085,29.373317416840873,29.640036687809047,5080055,WDC,Western Digital,Information Technology,"Technology Hardware, Storage & Peripherals","San Jose, California",2009-07-01,106040,1970
2010-02-22,28.976655960083008,29.73577863285044,28.91510509996515,29.59216110974698,5557658,WDC,Western Digital,Information Technology,"Technology Hardware, Storage & Peripherals","San Jose, California",2009-07-01,106040,1970
2010-02-23,27.930299758911133,28.99033767916224,27.690935466850554,28.99033767916224,6806703,WDC,Western Digital,Information Technology,"Technology Hardware, Storage & Peripherals","San Jose, California",2009-07-01,106040,1970
2010-02-24,26.665090560913086,28.354311983780725,26.555667185085085,28.080753544210726,14987209,WDC,Western Digital,Information Technology,"Technology Hardware, Storage & Peripherals","San Jose, California",2009-07-01,106040,1970
2010-02-25,26.740320205688477,26.849741857505247,25.502468894039048,26.31630332327024,14052641,WDC,Western Digital,Information Technology,"Technology Hardware, Storage & Peripherals","San Jose, California",2009-07-01,106040,1970
2010-02-26,26.418888092041016,26.7813523672125,26.2342355033174,26.7813523672125,6176822,WDC,Western Digital,Information Technology,"Technology Hardware, Storage & Peripherals","San Jose, California",2009-07-01,106040,1970
2010-03-01,27.684093475341797,27.80035602105095,26.50779311715039,26.576183154465888,9812030,WDC,Western Digital,Information Technology,"Technology Hardware, Storage & Peripherals","San Jose, California",2009-07-01,106040,1970
