Date,Close,High,Low,Open,Volume
2010-01-04,3.725162506103516,3.7784059524805698,3.6915351483356793,3.708348938572152,18569000
2010-01-05,3.699941635131836,3.717689448632222,3.651368765638183,3.716755423512754,14633000
2010-01-06,3.683127880096436,3.748514311904231,3.6747209863381975,3.701809717755806,21583000
2010-01-07,3.676589727401733,3.713019159583261,3.6354895011529273,3.666314559486982,14434000
2010-01-08,3.76906418800354,3.790548546220685,3.653236839416105,3.673786949859633,20221000
2010-01-11,3.8699469566345215,3.882090174881113,3.802692243684954,3.821374083648157,34921000
2010-01-12,3.618675708770752,3.82230788612809,3.6102688144656088,3.8129667439856503,36048000
2010-01-13,3.6298844814300537,3.657907238220941,3.51966150442952,3.642961946096527,29064000
2010-01-14,3.5813114643096924,3.635488699391223,3.54955216508426,3.612136515845666,22223000
2010-01-15,3.4393296241760254,3.5953231737893643,3.4215820337558287,3.5934549008848324,27583000
2010-01-19,3.459879875183105,3.481364012280936,3.4262525204775844,3.450538955692965,22908000
2010-01-20,3.456143856048584,3.468287074724807,3.357130056199446,3.418780174800238,23245000
2010-01-21,3.4085044860839844,3.546750219215774,3.3991635671982583,3.4468024094090124,21558000
2010-01-22,3.2030043601989746,3.417845738223661,3.202070335030853,3.362734244612759,32324000
2010-01-25,3.259049415588379,3.288006194050035,3.2086082811420438,3.215146901352577,22612000
2010-01-26,3.269325256347656,3.329107102338769,3.2216864064362847,3.246907091939127,31216000
2010-01-27,3.319765567779541,3.3244361384658534,3.2076745437688623,3.2235540832332017,30201000
2010-01-28,3.118001699447632,3.355261213245991,3.1021221598843467,3.3291065071908217,71122000
2010-01-29,3.0834410190582275,3.1759162021471976,3.0451430877366152,3.15536608722572,44188000
2010-02-01,3.140420198440552,3.15443168939241,3.0853087052050663,3.0965178979665526,28803000
2010-02-02,3.1693766117095947,3.186190398883156,3.131078912100484,3.1693766117095947,39574000
2010-02-03,3.1021223068237305,3.1759156350641518,3.082506220676924,3.14322230662286,43592000
2010-02-04,3.0124495029449463,3.0750338677769915,2.995635935920208,3.0619566242349614,35130000
2010-02-05,3.109594821929932,3.113331144898623,3.004042417510241,3.0236582801246743,31611000
2010-02-08,3.0797038078308105,3.147892537486906,3.050747026300507,3.1021221911627324,20906000
2010-02-09,3.146958589553833,3.176849619592362,3.084374454196673,3.108660888264843,29964000
2010-02-10,3.146958589553833,3.197399730581985,3.080638131118126,3.153497210617559,15889000
2010-02-11,3.247841119766236,3.265588935343698,3.108661338948198,3.13855215061512,27243000
2010-02-12,3.2739951610565186,3.313226885104519,3.1581675935779727,3.188992646875724,27274000
2010-02-16,3.335645198822021,3.3384472738775752,3.300149575657628,3.31135876670008,23116000
2010-02-17,3.2945451736450195,3.3608658533665148,3.2665224170980007,3.3608658533665148,20592000
2010-02-18,3.281468391418457,3.2880070132580905,3.200202408320036,3.2777320678965385,29237000
2010-02-19,3.33097505569458,3.333777353814737,3.24317023424152,3.261852295944265,23852000
2010-02-22,3.292677402496338,3.352459243654452,3.285204533160892,3.333777404373473,19564000
2010-02-23,3.096518278121948,3.288007267507262,3.0600886198797905,3.2739959975403528,67531000
2010-02-24,3.1497604846954346,3.2039379418730225,3.1114627883045887,3.118935433505957,58201000
