Date,Close,High,Low,Open,Volume
2010-01-04,15.609804153442385,15.678545367104276,15.547291173733536,15.61478522198636,78169752
2010-01-05,15.541064262390137,15.636952681575654,15.480045222123495,15.620514585503576,120067812
2010-01-06,15.149292945861816,15.58763740085737,15.101971847433346,15.58763740085737,158988852
2010-01-07,14.796625137329102,15.192630536593148,14.760512389517482,15.177686381465572,256315428
2010-01-08,14.993881225585938,15.024514607804292,14.672344134111194,14.744322853674667,188783028
2010-01-11,14.971216201782228,15.054650996229643,14.79513049733118,15.054650996229643,288227484
2010-01-12,14.706465721130373,14.897743301517414,14.644698765179598,14.885041007750196,193937868
2010-01-13,14.622035026550291,14.654163298564356,14.293525580763736,14.358031747702928,259604136
2010-01-14,14.69077491760254,14.79911600393113,14.51543713174898,14.542584334489048,169434396
2010-01-15,14.445452690124512,14.78317731947402,14.3966357478208,14.777697004795476,217162620
2010-01-19,14.635233879089355,14.704970733761092,14.353049904961972,14.475338548966873,172495332
2010-01-20,14.455662727355955,14.594388524120069,14.328145283998984,14.594388524120069,129897972
2010-01-21,14.519671440124512,14.615310233793885,14.252430659457453,14.531128467221322,252055692
2010-01-22,13.698522567749023,14.21133535685338,13.321197124458369,14.059409914939224,271743984
2010-01-25,13.449214935302734,13.695286202313682,13.33738670724228,13.613344388773283,176619204
2010-01-26,13.509486198425291,13.688311123747177,13.356813782510224,13.398655519633328,174045780
2010-01-27,13.50151538848877,13.639743834567309,13.332403938355576,13.48084319510533,158417424
2010-01-28,13.307001113891602,13.62355619594116,13.215098117406558,13.561042264428677,129034836
2010-01-29,13.198659896850586,13.47387058701347,13.090817101704763,13.41160627900656,165454380
2010-02-01,13.27536964416504,13.344857828397544,13.20762597288969,13.314720845037568,89941968
2010-02-02,13.228047370910645,13.323686156562951,13.140627157813649,13.323686156562951,163684152
2010-02-03,13.46963596343994,13.50151556124744,13.15607067678798,13.167029407176376,119844036
2010-02-04,13.11995792388916,13.399401772331636,13.089572264797738,13.37449642796483,134972892
2010-02-05,13.232282638549805,13.287324964657516,13.012363906164977,13.160303920059247,126113760
2010-02-08,13.286577224731444,13.499026255435568,13.23826047947816,13.2624188521048,107664228
2010-02-09,13.36054801940918,13.48731944127123,13.326426560823917,13.43775648032926,112671216
2010-02-10,13.310985565185549,13.394170736128316,13.14262013836086,13.301520775930944,106873020
2010-02-11,13.359551429748535,13.461417508849486,13.187700767908163,13.282841265490276,96303600
2010-02-12,13.277859687805176,13.378230873007796,13.212606553217183,13.274124835665486,91096812
2010-02-16,13.48159122467041,13.552075052281603,13.307249081758757,13.371257899984624,146029824
2010-02-17,13.40463161468506,13.533894519958483,13.38968840901192,13.499026090917956,81106812
2010-02-18,13.529411315917969,13.573993210004168,13.353076926381648,13.387945356754532,93382524
2010-02-19,13.46814250946045,13.549584121594748,13.441742275892684,13.462414470288008,102021876
2010-02-22,13.518950462341309,13.636008421698754,13.47411989586305,13.632271671117064,85698216
2010-02-23,13.326427459716797,13.539622523538709,13.25718984278295,13.52393234635039,114789096
2010-02-24,13.23676586151123,13.410360092805128,13.212856162169391,13.299279792575936,92970936
2010-02-25,13.111239433288574,13.162545005826653,12.951093532942544,13.12842354929638,132235632
2010-02-26,13.120453834533691,13.243739072193751,13.03776601219123,13.135896285313796,81890028
2010-03-01,13.26715087890625,13.282095033483497,13.143866586610722,13.180228955998391,89426484
