Unnamed: 0,Date,Close,High,Low,Open,Volume,Daily Return,Daily Return(%),Monthly Volatility,Monthly Momentum,Day of week,Month_Number
105,2010-06-04,13.81476879119873,14.12976339210823,13.73676888014276,14.006764792339489,41163968.0,-0.030118101840634015,-3.0,0.024287398586799763,-0.06240164211411525,4,6
106,2010-06-07,13.571776390075684,13.934771064681682,13.562777657127976,13.853772388361827,34116026.0,-0.01758932087794729,-2.0,0.02491100996372402,-0.09581770039092008,0,6
107,2010-06-08,13.763779640197754,13.790779630577507,13.508783510978695,13.60178221786794,43871987.0,0.014147245327625013,1.0,0.022761377601278436,-0.06393550927333413,1,6
108,2010-06-09,13.622773170471191,13.946767800131742,13.562774491638296,13.817770451644993,42015922.0,-0.010244749146865684,-1.0,0.021946726698053143,-0.01818909227262744,2,6
109,2010-06-10,13.949774742126465,13.985773463359168,13.775777352908325,13.805777337247362,34997707.0,0.024004038499597424,2.0,0.018587761546472993,-0.07515321028599375,3,6
110,2010-06-11,14.15676498413086,14.183764958840626,13.835770324698103,13.862770299407872,25318156.0,0.014838249780429136,1.0,0.019358410781226437,-0.03965259311675473,4,6
111,2010-06-14,14.087646484375,14.49032109094898,14.072621029925314,14.385145434027043,31644281.0,-0.004882365415639689,-0.0,0.018876967113047528,-0.047820691345914934,0,6
112,2010-06-15,14.41820240020752,14.445248222397206,14.129718678636706,14.156764500826393,34802610.0,0.02346423983588375,2.0,0.01858575253814546,-0.03613327045870618,1,6
113,2010-06-16,14.427220344543455,14.475301815113204,14.177801502302971,14.325048481696104,39890992.0,0.0006254555239011417,0.0,0.01843613874894449,0.01331352182018919,2,6
114,2010-06-17,14.49634075164795,14.550432423036472,14.180811050336592,14.48131528737336,35988607.0,0.004790971888818163,0.0,0.018434413100525023,0.012027226462814733,3,6
115,2010-06-18,14.41820240020752,14.61052572266348,14.406182034789882,14.499338604663452,41537867.0,-0.005390212107944992,-1.0,0.01807584140373329,0.03274071198401307,4,6
116,2010-06-21,14.27696704864502,14.574466073824167,14.18681556117277,14.535401144450368,27931489.0,-0.00979562830665126,-1.0,0.018127852085062308,0.022584117805171777,0,6
117,2010-06-22,14.05459976196289,14.424219874845043,14.033564111847792,14.279977941140483,29172977.0,-0.015575246894138695,-2.0,0.017508735717774275,0.03570578606623043,1,6
118,2010-06-23,14.090655326843262,14.243913754649038,13.973459264661257,14.078636221119844,28219731.0,0.0025653925043067627,0.0,0.017679548016239464,0.005784313063088353,2,6
119,2010-06-24,13.790152549743652,14.060607066607272,13.751087612505447,13.988486114533009,33223115.0,-0.02132638760435357,-2.0,0.01710574462104341,0.02800684803409159,3,6
120,2010-06-25,13.79916286468506,13.937394534613304,13.627875191806858,13.75709285031635,52895783.0,0.0006533876190930599,0.0,0.017801082208502295,0.002572085580970107,4,6
121,2010-06-28,13.844239234924316,13.961436539430895,13.706007552368384,13.790148850905291,28837172.0,0.0032666017990565788,0.0,0.017786896943439094,0.006080158664711233,0,6
122,2010-06-29,13.312347412109377,13.727043738380546,13.228206110226628,13.627876978641376,48785530.0,-0.0384197220077761,-4.0,0.016763825494453533,-0.016867758563486213,1,6
123,2010-06-30,13.00583267211914,13.291311313100898,12.960756300103174,13.291311313100898,52202374.0,-0.023024845318521336,-2.0,0.018251570128342602,-0.03553084637837156,2,6
124,2010-07-01,12.888638496398926,13.086970775663866,12.74740043906629,12.966768361652974,47108047.0,-0.009010893702442124,-1.0,0.018779699833961296,-0.04884853487872853,3,7
125,2010-07-02,12.864599227905272,12.969774932278671,12.714347139845987,12.918689626214835,36861040.0,-0.00186515189330283,-0.0,0.016514857898959602,-0.0911180161733941,4,7
126,2010-07-06,12.972780227661133,13.24323474767091,12.858589244762475,13.032880811403242,37853481.0,0.00840920092723918,1.0,0.016402801945278357,-0.09682586029457418,1,7
127,2010-07-07,13.510684967041016,13.54073462961606,12.96677080285825,12.99081154260916,40336456.0,0.041464106378133136,4.0,0.01555122553076543,-0.060948436869534994,2,7
128,2010-07-08,13.666940689086914,13.699995428259768,13.489642842779748,13.648910142931,29114183.0,0.011565344201798888,1.0,0.017916625446728104,-0.004501357912096271,3,7
129,2010-07-09,13.597825050354004,13.672952334041694,13.51969393743193,13.654921785956647,28074619.0,-0.005057140460710374,-1.0,0.017822855171466062,-0.007035781859513146,4,7
130,2010-07-12,13.72704792022705,13.757098845094694,13.528714340327811,13.528714340327811,23186399.0,0.00950320138658367,1.0,0.017712061747505357,-0.0018313539985577165,0,7
131,2010-07-13,14.05459976196289,14.129725821688757,13.796165561175858,13.862276342280968,31943533.0,0.023861783220934685,2.0,0.01700035447424312,-0.01596633823962823,1,7
132,2010-07-14,14.225882530212402,14.415199528349811,14.129720854178489,14.14174122144689,30349726.0,0.012186954530933658,1.0,0.017517020088920143,-0.007216706802895434,2,7
133,2010-07-15,14.249922752380373,14.282978764107687,14.018534456629297,14.18982217498954,26357940.0,0.0016898932011364387,0.0,0.017684062985557615,0.009812572028317312,3,7
134,2010-07-16,13.883308410644531,14.240908059775297,13.853257489661509,14.156768005249711,29433253.0,-0.025727461692702902,-3.0,0.016898170233872713,-0.011671333440618437,4,7
135,2010-07-19,14.027549743652344,14.108685964933835,13.862272209111769,13.94340843039326,23366963.0,0.010389550440096817,1.0,0.017772323333010917,-0.03770039695169958,0,7
136,2010-07-20,14.006519317626951,14.024548612470904,13.696998542861044,13.763109322925525,34969742.0,-0.001499223058175847,-0.0,0.01791562724122588,-0.03233857537063711,1,7
137,2010-07-21,13.666940689086914,14.048580938822129,13.60383377754122,14.00651092657132,39016798.0,-0.024244326576745134,-2.0,0.01789252501110368,-0.02855301036519242,2,7
138,2010-07-22,13.844239234924316,13.871285057990413,13.742068649789848,13.772118302194563,37770466.0,0.012972804219379963,1.0,0.018505826485041687,-0.04272800781003416,3,7
139,2010-07-23,13.868280410766602,13.955426803546764,13.739063998426982,13.817195116563004,41692888.0,0.001736547269541422,0.0,0.018500666363492787,-0.014967379406127912,4,7
140,2010-07-26,13.99449348449707,13.9974998385349,13.82921721499172,13.853256688274056,35687594.0,0.009100845237631772,1.0,0.018494560525607256,-0.01578172987121662,0,7
141,2010-07-27,14.294995307922363,14.373126416263432,14.057596891727847,14.156763638268105,36299750.0,0.02147286171937446,2.0,0.01797366428831875,0.014817887910689942,1,7
142,2010-07-28,14.162775993347168,14.334062430050167,14.102674160700596,14.222876563880495,24676713.0,-0.009249342985227726,-1.0,0.018527647261384214,0.035932066901409154,2,7
143,2010-07-29,13.946414947509766,14.325050264810455,13.919369116947744,14.307019711102445,38419175.0,-0.015276739951195717,-2.0,0.01868034955972742,0.02300861412588784,3,7
144,2010-07-30,13.83522605895996,14.009518865372373,13.73606055023683,13.817196769627891,27760834.0,-0.007972578542104869,-1.0,0.01681225720527372,0.04763003216274386,4,7
145,2010-08-02,14.291986465454102,14.36410737252257,13.943401029529236,14.00049648468496,28197271.0,0.03301430743145217,3.0,0.015976318183065052,0.06377087940080961,0,8
146,2010-08-03,14.231895446777344,14.31603550958683,14.147754121854293,14.261946370718992,21255906.0,-0.004204525299685069,-0.0,0.016987564107034527,0.10888256113687023,1,8
147,2010-08-04,14.05459976196289,14.334068350751254,14.018538647479868,14.249927012404632,34668288.0,-0.012457629799029979,-1.0,0.01704289849355684,0.10628362334880981,2,8
148,2010-08-05,13.928377151489258,14.03054897392839,13.829211681885106,14.03054897392839,29695952.0,-0.008980875486418238,-1.0,0.01743545603487749,0.08339149475415097,3,8
149,2010-08-06,13.913360595703123,13.91936951833222,13.645911160995867,13.814193809562957,64481827.0,-0.0010781267352836243,-0.0,0.015362551176222844,0.030915692688208818,4,8
150,2010-08-09,12.80148696899414,13.1741119419914,12.750401684167146,13.062926099348005,442012304.0,-0.07991409545242167,-8.0,0.015197824651261526,0.018030363357980805,0,8
151,2010-08-10,12.72035026550293,12.915678648236076,12.669264982718888,12.876612466844277,161481688.0,-0.006338068670282415,-1.0,0.023299358985901342,-0.05856363634705919,1,8
152,2010-08-11,12.251569747924805,12.666266184305169,12.218514993977276,12.645230537720842,127332632.0,-0.03685279947435394,-4.0,0.02314370705759219,-0.07333679175409114,2,8
153,2010-08-12,12.062252044677734,12.161418825236488,12.005155292836143,12.089296612383952,115949393.0,-0.01545252625926874,-2.0,0.02336458377714794,-0.12828753892499833,3,8
154,2010-08-13,12.155401229858398,12.314668511781434,12.095300678330217,12.155401229858398,64885233.0,0.007722370983100468,1.0,0.023050498763153047,-0.15209112551995485,4,8
155,2010-08-16,12.18545627593994,12.347728703667128,12.125355703996275,12.173435909128557,50389027.0,0.0024725671751348877,0.0,0.023208652883935508,-0.14698476328035504,0,8
156,2010-08-17,12.266587257385254,12.42585452547277,12.236536353175255,12.317673794542248,52025113.0,0.006658017525819515,1.0,0.02290158992489341,-0.12229449094445122,1,8
157,2010-08-18,12.428868293762209,12.503994344627673,12.287631469588767,12.365762612973397,48828469.0,0.013229517955717585,1.0,0.022782762210158913,-0.12553600011747945,2,8
158,2010-08-19,12.248560905456545,12.531035715335356,12.119344497370244,12.506994983742308,55820039.0,-0.014507144499725455,-1.0,0.023155558090460677,-0.1126369077204854,3,8
159,2010-08-20,11.97510051727295,12.1974747444488,11.818838297270668,12.167423832097176,85548581.0,-0.022325919779014436,-2.0,0.022855128729302735,-0.10378180573820361,4,8
160,2010-08-23,11.731698989868164,12.020182842963068,11.602481264829391,12.00215228661621,82384747.0,-0.020325635434433442,-2.0,0.02276911626691158,-0.13501202095209142,0,8
161,2010-08-24,11.536364555358888,11.67760131656224,11.521339099462136,11.566415467152389,66596627.0,-0.016650140331589847,-2.0,0.02287258441826744,-0.1540624617915649,1,8
162,2010-08-25,11.49129581451416,11.5904626162456,11.428188864794494,11.461244886076225,57778498.0,-0.0039066675319126,-0.0,0.022616838527186,-0.17564972479077334,2,8
163,2010-08-26,11.485281944274902,11.61449837087707,11.446215749838268,11.581443622313268,40355393.0,-0.0005233413477757631,-0.0,0.02156605704365593,-0.1961315434538392,3,8
164,2010-08-27,11.419170379638672,11.58444791540813,11.214827909983498,11.50932187752323,81852304.0,-0.005756198668608659,-1.0,0.021667377851308872,-0.18905150023766482,4,8
165,2010-08-30,11.58745574951172,11.866925585300091,11.58445065680065,11.683617454152246,64720303.0,0.014737092475046731,1.0,0.021644416605935007,-0.18121105512656155,0,8
166,2010-08-31,11.554399490356444,11.71366685911959,11.428186875006038,11.530358751791884,66500180.0,-0.0028527624933255558,-0.0,0.0222694727058763,-0.16246719062407655,1,8
167,2010-09-01,11.7827787399292,11.794799105150767,11.638536881496586,11.719673084629068,49174183.0,0.019765566333703966,2.0,0.020235982111469826,-0.19154698905675716,2,9
168,2010-09-02,11.924019813537598,11.924019813537598,11.749726979103432,11.767757533447703,39153762.0,0.011987076794522489,1.0,0.0212235630775724,-0.1720864740755751,3,9
169,2010-09-03,12.122349739074709,12.167424849257207,12.044218622542042,12.044218622542042,39889891.0,0.016632807445685627,2.0,0.021674473476765425,-0.15159307162851088,4,9
170,2010-09-07,11.996143341064451,12.068263042090912,11.933036393967326,11.945056764842969,45667498.0,-0.010411050722571424,-1.0,0.022302477770260593,-0.12966531511687596,1,9
171,2010-09-08,11.662579536437988,11.899978028089953,11.494296901581729,11.803817604269334,72177376.0,-0.027805920214760027,-3.0,0.02228522562999148,-0.13779684939889847,2,9
172,2010-09-09,11.665586471557615,11.821848745688907,11.593464256930702,11.809827114470908,39355685.0,0.00025782761954440403,0.0,0.015649231420616673,-0.08896680794306511,3,9
173,2010-09-10,11.503314018249512,11.668591587420222,11.443213428218431,11.65356612438404,50171029.0,-0.01391035536050822,-1.0,0.015672659096595685,-0.08291939859594832,4,9
174,2010-09-13,11.5274019241333,11.605697940954666,11.434051510513164,11.578595473593424,74494100.0,0.0020939970729805246,0.0,0.01397548994317804,-0.061074274160013986,0,9
175,2010-09-14,11.831551551818848,12.063424491548435,11.488258589079791,11.488258589079791,90116410.0,0.02638492434698514,3.0,0.013709682375569503,-0.04434081783098098,1,9
176,2010-09-15,11.930919647216797,12.057395268584724,11.786374453824031,11.834555341784144,53147252.0,0.008398568434811349,1.0,0.014926859727187033,-0.026642450702824227,2,9
177,2010-09-16,12.150751113891602,12.192909247296898,11.933933881429184,11.958024966093154,51375523.0,0.01842535807590373,2.0,0.015054807538061165,-0.020888559522036387,3,9
178,2010-09-17,11.78637409210205,12.232051402513015,11.774328554292644,12.15978070516893,77950580.0,-0.029988024474714936,-3.0,0.015560555697222096,-0.009443225003263334,4,9
179,2010-09-20,11.861661911010742,11.912855466002886,11.79240130724861,11.81950377753857,48828469.0,0.006387699755698417,1.0,0.01650586266769626,-0.05169370102526649,0,9
180,2010-09-21,12.021265029907228,12.201944385144584,11.86467423175738,11.909845019134282,57222053.0,0.013455375822871263,1.0,0.01636838666296149,-0.031587302168162856,1,9
181,2010-09-22,11.90984344482422,11.994160972025457,11.744219775848812,11.952001576046545,47288831.0,-0.009268707145696053,-1.0,0.015937773071045342,0.0038550417650098368,2,9
182,2010-09-23,12.090527534484863,12.24711710880593,11.77132687737538,11.77734838584273,50526652.0,0.015170987804979497,2.0,0.015395571652926465,0.015184881159149066,3,9
183,2010-09-24,12.340465545654297,12.557282794532076,12.307341566490155,12.394670490252114,54061302.0,0.020672217192885478,2.0,0.015153040578781196,0.04803618821741851,4,9
184,2010-09-27,12.424777030944824,12.575344983389238,12.319381108416705,12.394664452260844,50767550.0,0.006832115448044629,1.0,0.015588874471184925,0.07389677759992797,0,9
185,2010-09-28,12.533183097839355,12.599432275411688,12.346479835335249,12.46091115278264,58452090.0,0.008724990929377396,1.0,0.015576187212381024,0.08179991498930805,1,9
186,2010-09-29,12.80722427368164,12.870462112195568,12.617509493383087,12.63858919447332,68941317.0,0.021865249530227393,2.0,0.015448880443100853,0.09755636190410644,2,9
187,2010-09-30,12.668700218200684,12.993924792827382,12.563302990569705,12.936709733145015,62014045.0,-0.010816087273931685,-1.0,0.01575894143398346,0.1052662940457243,3,9
188,2010-10-01,12.277227401733398,12.433816930480262,12.120637872986537,12.409727109350776,138696053.0,-0.030900787746549585,-3.0,0.016047885844607,0.09643951888406321,4,10
