Date,Close,High,Low,Open,Volume,Daily Return,Daily Return(%),Monthly Volatility,Monthly Momentum,Day of week,Month_Number
2010-02-04,28.88112068176269,30.78269923881717,28.745291888870984,30.546787794561705,1638000,-0.058933113324663666,-6.0,0.014188905949738874,0.0016328390514344093,3,2
2010-02-05,28.81678771972656,29.01695306604002,28.101908366266155,28.9311683071983,1197400,-0.002227509200387612,-0.0,0.019179247389916,-0.05695597825210308,4,2
2010-02-08,28.68095970153809,29.03839938829172,28.44505092634585,28.759596868951625,540900,-0.004713503097900418,-0.0,0.01908748549412518,-0.06429866446548704,0,2
2010-02-09,29.31719970703125,29.4244326958276,28.838231871716776,28.9311669468704,475100,0.02218335830160667,2.0,0.018546989266334836,-0.08401777301504565,1,2
2010-02-10,29.31719970703125,29.753276528465733,29.25286045916308,29.381538954899423,372800,0.0,0.0,0.01864323384949193,-0.08275576863516654,2,2
2010-02-11,29.61743927001953,29.631737178270196,28.96689944337396,29.317188650850028,450400,0.010241072339397972,1.0,0.018572862707311125,-0.0866370663345345,3,2
2010-02-12,29.74611473083496,29.77471054446537,29.224253403790986,29.338633931265733,302900,0.004344584271526841,0.0,0.01840844426746869,-0.057552243016446014,4,2
2010-02-16,30.20364570617676,30.26798494220673,29.84620611202082,30.117860967152684,279800,0.015381201191546623,2.0,0.018364060461684623,-0.05944854743574102,1,2
2010-02-17,30.360923767089844,30.46815402241189,29.92484697178865,30.203649453493213,215900,0.005207254198486222,1.0,0.018784318702987753,-0.04195053228603807,2,2
2010-02-18,30.43239974975586,30.43955006712253,30.18934077318296,30.246532403928136,388700,0.002354209747184699,0.0,0.018560385837147735,-0.021428243408556313,3,2
2010-02-19,30.66830825805664,30.761240558726097,30.296570874238444,30.410951397948136,325900,0.007751886484163029,1.0,0.018263351677054618,-0.032719977981286674,4,2
2010-02-22,30.646881103515625,30.825600965115168,30.410972304269546,30.825600965115168,191800,-0.0006986741609846803,-0.0,0.018205625920433538,-0.013567096101808063,0,2
2010-02-23,30.35170555114746,30.819652775831432,30.07813627765841,30.64687145934733,266300,-0.009631503818321785,-1.0,0.01820101992984636,-0.011984303456826884,1,2
2010-02-24,30.43089485168457,30.63967146090469,30.092532950277175,30.52448483965664,484500,0.0026090560348794867,0.0,0.018296354368778543,-0.017424089648168994,2,2
2010-02-25,30.32289695739746,30.387689583757357,29.66057477350953,29.97733719889965,264900,-0.0035489555865337863,-0.0,0.01829986629148792,-0.011657992491363789,3,2
2010-02-26,30.394895553588867,30.44528952212153,30.10692766517479,30.32290220835269,357500,0.0023743970205933884,0.0,0.018203047890402297,-0.0059332871917968655,4,2
