Date,Close,High,Low,Open,Volume,Daily Return,Daily Return(%),Monthly Volatility,Monthly Momentum,Day of week,Month_Number
2010-02-04,7.943448543548584,8.123640022384887,7.932186307614831,8.03729836161132,21101000,-0.016729207322421336,-2.0,0.009736174497474886,0.050781798265947975,3,2
2010-02-05,7.9509596824646,8.018531691372184,7.883387673557016,7.939697442307484,15802000,0.0009455765811079431,0.0,0.01015217143321906,0.04545396922621214,4,2
2010-02-08,7.932185173034668,7.999757146937446,7.864613915149076,7.947201485465146,12450600,-0.002361288470791534,-0.0,0.010148926721171294,0.04592581004442797,0,2
2010-02-09,8.022285461425781,8.037301065037477,7.962220898926412,8.03354698513017,10143600,0.011358823127000095,1.0,0.010036175960392224,0.03325106041013148,1,2
2010-02-10,8.005317687988281,8.069420591759325,7.98646418890881,8.024171906282639,9254800,-0.0021150797386964015,-0.0,0.00992608080694728,0.054787541584415234,2,2
2010-02-11,8.084503173828125,8.107127514348484,7.963839065433123,7.97892171937509,11000000,0.0098916106675766,1.0,0.00997266669249274,0.048416836600810864,3,2
2010-02-12,8.054335594177246,8.095813423933508,8.016627887768633,8.043023066490258,9158200,-0.0037315316726623804,-0.0,0.009462968022955053,0.03987188202017533,4,2
2010-02-16,8.13729476928711,8.14860730086165,8.046796674335562,8.103357893778414,8427600,0.010299940217270986,1.0,0.009459030783451434,0.04000818157178543,1,2
2010-02-17,8.193851470947266,8.280578674222502,8.156143772371001,8.186309787389106,13549800,0.006950307597755945,1.0,0.009620579664410815,0.05072020366744745,2,2
2010-02-18,8.29566478729248,8.318289126241325,8.129751290166496,8.14860550530284,12215600,0.012425575043215176,1.0,0.009663418452042518,0.053427714069942844,3,2
2010-02-19,8.329602241516113,8.352226582057138,8.246645846722476,8.25795765738558,10295800,0.004090986689290865,0.0,0.009298350573574669,0.04780638028716333,4,2
2010-02-22,8.333372116088867,8.397475006182425,8.295664406760645,8.325830430380275,9430400,0.0004525875862311235,0.0,0.00791989167942771,0.027727828221534523,0,2
2010-02-23,8.178773880004883,8.340916580685947,8.156148815341265,8.310750547016095,13706600,-0.018551701991743386,-2.0,0.007853943876697885,0.03153704103978949,1,2
2010-02-24,8.254183769226074,8.265496294930944,8.129748863330716,8.18631005342596,9683800,0.00922019490055237,1.0,0.008633126146810772,0.0007744973439887115,2,2
2010-02-25,8.412557601928711,8.454036153832869,8.031711106777497,8.137292548345021,26174800,0.019187097977282574,2.0,0.00885174719836891,0.007687525249996829,3,2
