Date,Close,High,Low,Open,Volume,Daily Return,Daily Return(%),Monthly Volatility,Monthly Momentum,Day of week,Month_Number
2010-02-04,19.111576080322266,19.562375744897263,19.105643225564595,19.491197326853023,2093800,-0.025703231427290474,-3.0,0.025256560115406605,0.02765717414786617,3,2
2010-02-05,19.2124137878418,19.366636347925542,18.672639352991336,19.194619747340337,1853900,0.005276263302185669,1.0,0.025946923255292974,-0.0012397821141245657,4,2
2010-02-08,18.92176055908203,19.30138286140476,18.850582155206748,19.23613504838547,968100,-0.015128407703966062,-2.0,0.025906596740359222,0.01155539612676404,0,2
2010-02-09,18.93362808227539,19.2480026393027,18.625185248742245,19.2480026393027,2129800,0.000627189164364772,0.0,0.0261204587124659,-0.008392991137216477,1,2
2010-02-10,18.92176055908203,19.05225505376027,18.690429049446863,18.88023963492806,1061800,-0.0006267960446771914,-0.0,0.023435621939530398,-0.05534173875549009,2,2
2010-02-11,19.23020362854004,19.325111191077248,18.87430931990883,18.921761969817016,1404800,0.016300970963823103,2.0,0.023107594801762586,-0.06969975740150469,3,2
2010-02-12,18.951416015625,18.98107349040971,18.767536051607355,18.92175740948015,2122000,-0.014497382258671587,-1.0,0.023343094852856537,-0.04111214334273372,4,2
2010-02-16,19.449682235717773,19.556451026210343,19.040401117922315,19.070060875176093,1713600,0.02629176731078897,3.0,0.022634541314612146,-0.07845427770746949,1,2
2010-02-17,19.57423591613769,19.82929432272927,19.366631288782106,19.6513471760358,1298700,0.006403892819965229,1.0,0.02322593665229582,-0.06820062328695464,2,2
2010-02-18,20.04283332824707,20.16739611413429,19.77591145654523,19.924201133855043,2302000,0.02393949956039143,2.0,0.023317538704586884,-0.060632186538324584,3,2
2010-02-19,20.001304626464844,20.1970457478276,19.82335527267321,19.918262801479436,1502900,-0.0020719975615273167,-0.0,0.020098369217862566,-0.08921827627630752,4,2
2010-02-22,20.71310234069824,20.873255473772225,20.137739895270656,20.15553393359408,2520200,0.03558756428776033,4.0,0.019494808417685906,-0.06722010805414125,0,2
2010-02-23,20.4343204498291,20.879189535401338,20.18519258529363,20.71903639306879,2366400,-0.013459205013503506,-1.0,0.017338394447682943,0.022248305396421086,1,2
2010-02-24,19.24800491333008,19.87082124611168,18.59552995957367,19.805573411327828,9779600,-0.05805505200976435,-6.0,0.016884202915050533,0.030820104509210022,2,2
2010-02-25,18.93362808227539,19.21834515319245,18.45316979285375,19.13530102427413,3398900,-0.016332956712670543,-2.0,0.02131600299615918,-0.030764574815163925,3,2
2010-02-26,18.951416015625,19.087842209810887,18.57179377649191,18.87430477100853,1918200,0.0009394888962808157,0.0,0.02149258381022887,-0.03710399637759976,4,2
2010-03-01,19.25986099243164,19.277655026847384,18.939554796624936,19.129365372794712,2477500,0.016275563607085264,2.0,0.021265325372921237,-0.04797393119599502,0,3
2010-03-02,19.56830406188965,19.746251197095997,19.2005440847132,19.271724748972208,2882700,0.016014812857642724,2.0,0.02109804978515356,-0.010362963436295836,1,3
2010-03-03,20.06062889099121,20.16739764779132,19.57423889344452,19.66321361168497,2540700,0.025159299832242077,3.0,0.02109252072467397,0.021045967747874483,2,3
2010-03-04,20.0843563079834,20.16739817372217,19.918272576505863,20.102150347007097,1121000,0.0011827853015535794,0.0,0.02170737245899954,0.0396556039435465,3,3
2010-03-05,20.570741653442383,20.683440979571166,20.09621519774141,20.1436667119512,1630400,0.024217123914777927,2.0,0.021168698308659598,0.01742818957850778,4,3
2010-03-08,20.825796127319336,20.83765956931872,20.481763097497755,20.53514745513489,1756200,0.012398895391030784,1.0,0.021680794537577094,0.04868416062915282,0,3
2010-03-09,20.98595809936523,21.116451491254043,20.564813649320666,20.736830237175408,2213000,0.007690556993199094,1.0,0.02077877182822287,0.08969537832947605,1,3
2010-03-10,21.17577171325684,21.17577171325684,20.79615040563244,20.79615040563244,1171700,0.009044791426384702,1.0,0.020791079149440287,0.09231241483284025,2,3
2010-03-11,21.300331115722656,21.32405800932569,20.849531450870604,21.02747862745112,1128200,0.005882165908873915,1.0,0.020318360438207637,0.1191226972319408,3,3
