Date,Close,High,Low,Open,Volume,Daily Return,Daily Return(%),Monthly Volatility,Monthly Momentum,Day of week,Month_Number
2010-02-04,30.13330841064453,31.02884122362564,30.08433412674077,30.79796283792196,7108400,-0.0299550096764839,-3.0,0.026273299992401498,-0.001349488689846412,3,2
2010-02-05,30.32921028137207,30.52511011647005,29.398696073026883,30.2872338422715,8363900,0.006501173653349568,1.0,0.027080332261026616,-0.033221474415500385,4,2
2010-02-08,30.0843448638916,31.000868889153427,30.01438233874458,30.30822814704118,5983200,-0.008073583690732078,-1.0,0.026894371653135636,-0.010499707809055736,0,2
2010-02-09,30.93790054321289,31.035849142794248,30.30822716176248,30.43416183805256,8471100,0.0283720879807412,3.0,0.026613205113526862,-0.035874135752538616,1,2
2010-02-10,31.23173713684082,31.714487476635306,30.77697553440494,30.93789142470364,5670300,0.009497625516557306,1.0,0.02699378770966509,-0.028345079386948857,2,2
2010-02-11,31.51858329772949,31.69349219801533,30.87491982574863,31.238730658610947,4879600,0.009184444644620982,1.0,0.02649407201448136,0.006311932992451474,3,2
2010-02-12,31.217750549316406,31.420645584204824,30.860937443908263,31.18976714397578,5845700,-0.009544615174209126,-1.0,0.026538793334292904,0.019230645873182795,4,2
2010-02-16,31.81243705749512,31.88239956196882,31.105803485377727,31.35067758883264,5037100,0.01904962714207281,2.0,0.02657158659205591,0.00022446409274246015,1,2
2010-02-17,31.371681213378903,31.7984596394002,31.14779788643328,31.749485328437075,4456800,-0.013854828013321718,-1.0,0.026508124235409807,0.03836473954468289,2,2
2010-02-18,31.644533157348636,31.70750049852834,31.11980620381752,31.161785320903757,5354600,0.008697396295528126,1.0,0.02601442721127613,0.050856246347066314,3,2
2010-02-19,32.63100814819336,33.267676519212884,31.630528898177197,31.679503182955745,9715600,0.03117363071654733,3.0,0.025957358613251498,0.046990888237643746,4,2
2010-02-22,32.72897720336914,32.98784449225472,32.45611954056004,32.70099378662207,5888600,0.0030023300147778986,0.0,0.021781618051905864,0.007778511755244022,0,2
2010-02-23,32.085296630859375,32.85489490530208,31.93137590841138,32.61002345495176,5167200,-0.019666993212470563,-2.0,0.0213857585055342,0.02881074921162252,1,2
2010-02-24,31.749473571777344,32.04331932874656,31.09881205974689,31.203755829136416,8404500,-0.010466571742990816,-1.0,0.019055647155595875,0.05765678648920369,2,2
2010-02-25,31.476612091064453,31.518588526001334,30.87492494725021,31.07082209401821,7236500,-0.008594204880154055,-1.0,0.019107035144206794,0.03277168249867457,3,2
2010-02-26,31.42064666748047,31.60255081851118,31.08482177172445,31.406653629878257,4911700,-0.0017780002314757848,-0.0,0.018640110353633426,0.04433603339990011,4,2
2010-03-01,31.46262550354004,31.637534468680645,31.28771653839943,31.511599800267486,3332500,0.0013360271194868822,0.0,0.017245727101011417,0.008986727543470963,0,3
2010-03-02,31.504608154296875,31.861424008069054,31.455633847920225,31.56757550090964,3427000,0.0013343657779645302,0.0,0.016859261588645896,0.02600957013152616,1,3
2010-03-03,31.427644729614254,31.90339737605733,31.378670427971525,31.525596001799,2751200,-0.002442925946124608,-0.0,0.016013979800102336,0.0501403186846785,2,3
2010-03-04,31.553565979003903,31.66550757352182,31.29470154209963,31.525582582048028,3835700,0.004006703349010099,0.0,0.014752450529246378,0.017210450245691344,3,3
2010-03-05,31.93138313293457,32.12728033753687,31.532590869908905,31.81944149189051,3927800,0.01197383377150052,1.0,0.014647344376818893,0.011891246235415265,4,3
2010-03-08,31.82643699645996,32.253212636569984,31.658523212838716,32.0223341866022,4222400,-0.0032866141763325807,-0.0,0.014810218208627166,0.027928225473648594,0,3
2010-03-09,32.029327392578125,32.3581570862045,31.66551644128699,31.777458067153574,3886100,0.006374901348232376,1.0,0.01302097698613819,0.05618794201891664,1,3
2010-03-10,31.700502395629883,32.18325018764084,31.546581649380425,32.18325018764084,5213500,-0.010266372219369102,-1.0,0.013019156456247483,0.056055436176333684,2,3
2010-03-11,31.504608154296875,31.71450108893912,31.17578104989645,31.69351019413517,3873100,-0.006179531128188476,-1.0,0.013118139687218453,0.05372088170941214,3,3
2010-03-12,31.23874282836914,31.7564718803254,31.13379637975417,31.65852328503092,3986900,-0.00843893454016742,-1.0,0.011823924659796948,0.018317584617366878,4,3
2010-03-15,31.15478134155273,31.329690291674,30.672033600021592,31.01485631657474,2945400,-0.0026877357798201773,-0.0,0.0118219946746812,0.00022431322015892263,0,3
2010-03-16,31.546571731567383,31.637525113838382,30.9238964268084,31.2457281869695,5488200,0.012575610328296571,1.0,0.01164726098703538,-0.011542459022990559,1,3
2010-03-17,32.37215805053711,32.68699478441689,31.63754078408398,31.994353969881377,5726000,0.026170397404659873,3.0,0.011786711463500453,0.010533147855465108,2,3
2010-03-18,32.351173400878906,32.47011025299288,32.02234359037585,32.46311506653316,3736200,-0.0006482314100111353,-0.0,0.012429951659650286,0.01759440787357458,3,3
2010-03-19,32.14826583862305,32.59603232770587,32.022331179956154,32.14826583862305,4840900,-0.006272030993792255,-1.0,0.011971543033180326,0.031222177123305883,4,3
2010-03-22,31.966354370117188,32.14826114782657,31.72847812388844,32.02932169026299,4227700,-0.005658515747599346,-1.0,0.011969274297459238,0.015918474093760793,0,3
2010-03-23,32.29518508911133,32.30917812393542,31.87540471998268,32.00133936450097,3665500,0.010286775751367383,1.0,0.009801268447489707,-0.020368778526782094,1,3
2010-03-24,31.74248313903809,32.3231822738822,31.74248313903808,32.08530593787006,3975300,-0.017114066649507653,-2.0,0.010072687118778085,-0.013254068758774329,2,3
2010-03-25,32.225242614746094,33.16975036683045,31.88241972070724,31.95938012562821,5512000,0.015208623521777653,2.0,0.00984369901892895,-0.010684442028551233,3,3
2010-03-26,32.29518508911133,32.86189098944365,32.11328097419518,32.29518508911133,3392700,0.002170425067125059,0.0,0.010129740298773424,0.014985100206249324,4,3
2010-03-29,32.37215805053711,32.95985239747952,32.232230316712815,32.540069196006634,3042300,0.002383419113821228,0.0,0.009902687492038343,0.026005752959647577,0,3
2010-03-30,32.0362548828125,32.414140584605256,31.94528447530679,32.330166874032244,3781100,-0.010376298274592077,-1.0,0.009880261251834412,0.030282998091233804,1,3
2010-03-31,31.58839607238769,31.9732785264128,31.44144139040154,31.84731660771709,5739200,-0.013979749257928553,-1.0,0.010213047604777398,0.01823208871134807,2,3
2010-04-01,32.16919708251953,32.33014771133434,31.84029646262974,31.896280682812915,5157700,0.018386530572837012,2.0,0.010715617561284587,0.0026595448412010114,3,4
2010-04-05,32.43512344360352,32.49110767987964,32.092229339575866,32.35114975866465,4020300,0.008266490469185372,1.0,0.011402604667296843,0.023595543327703306,0,4
2010-04-06,32.61708068847656,32.778031418560204,32.16221795645341,32.42114113350104,4923600,0.005609882915642794,1.0,0.01149306981888466,0.02793844173385085,1,4
2010-04-07,32.477108001708984,32.69404288889175,32.40013102014494,32.6170659073277,4159100,-0.004291392234162417,-0.0,0.01128160429436764,0.021474095020793227,2,4
2010-04-08,32.45612716674805,32.526104810512834,32.04325266179342,32.3091698436804,3751900,-0.0006460191886492606,-0.0,0.011303126855808197,0.02044435590830962,3,4
2010-04-09,32.86199188232422,33.11391559113274,32.37214052291601,32.61006817351571,4853000,0.01250502604611392,1.0,0.011240626946783178,0.013325280576101717,4,4
2010-04-12,33.638763427734375,33.93967207411448,33.029949439012746,33.0999270765299,6115100,0.023637384738931955,2.0,0.011229145766072254,0.036639466220398376,0,4
2010-04-13,33.48480987548828,34.14960811881112,33.386840113846645,33.71574088747997,5413400,-0.00457667097593617,-0.0,0.01202963056608699,0.06774105118163254,1,4
2010-04-14,33.48480987548828,33.87669159153062,32.903988001694664,33.87669159153062,8091000,0.0,0.0,0.011871358506593838,0.0719000460248802,2,4
2010-04-15,33.5547981262207,33.820718020391176,33.41484014668485,33.505813233804616,3816400,0.002090149264477592,0.0,0.011817050728162654,0.07478879432313246,3,4
2010-04-16,32.54009246826172,33.589772870463705,32.05724044425991,33.44981494960838,8205600,-0.03024025518323903,-3.0,0.011634811266315553,0.06365910095529559,4,4
2010-04-19,33.06494140625,33.35185401855164,32.35815758991336,32.568093191930856,6393300,0.016129300754144982,2.0,0.012499419411651965,0.0051876188625559205,0,4
2010-04-20,31.686363220214844,32.16921809147491,31.10554123860331,31.84031725678777,15816700,-0.041693047905252745,-4.0,0.012961997988779624,0.022063125702627584,1,4
2010-04-21,30.5596866607666,31.525393141219684,30.18880053058537,31.518396448158096,9492600,-0.035557143355898324,-4.0,0.01593554875350831,-0.014367885991948937,2,4
2010-04-22,31.063552856445312,31.14752657157424,30.132837284286044,30.230807063515837,7571600,0.016487937238099715,2.0,0.017655972220611243,-0.04400463353010842,3,4
2010-04-23,31.12652015686035,31.301466877168338,30.76263065828272,31.02155372636062,5775700,0.00202704760482586,0.0,0.017921435714695226,-0.03813671385587669,4,4
2010-04-26,30.61568832397461,31.063551680340563,30.566703436214343,30.986574665438383,5513500,-0.016411466180974776,-2.0,0.01758155932249821,-0.019405003051579328,0,4
2010-04-27,29.936901092529297,30.86761952182565,29.880919494314536,30.35677509178568,7172200,-0.02217122229173485,-2.0,0.017497263054261542,-0.049947003037766446,1,4
2010-04-28,30.468721389770508,30.73463848209517,30.12582464407016,30.258785859707583,5406500,0.01776470769627947,2.0,0.01798647218965286,-0.07302277383067712,2,4
2010-04-29,31.01456642150879,31.105539498893485,30.54571031013408,30.748646555794515,4620100,0.017914930684342467,2.0,0.018540481342662046,-0.0587985718405023,3,4
2010-04-30,30.440752029418945,30.979588650047063,30.398763824228684,30.82563456715986,6039400,-0.018501448135412324,-2.0,0.01897872187687574,-0.03189163230973824,4,4
2010-05-03,30.643678665161133,30.68566418395086,30.39875157115832,30.44773645606368,4462200,0.0066662819481617674,1.0,0.019153791358790667,-0.036331190742917574,0,5
2010-05-04,29.817930221557617,30.46873247005657,29.580002489101265,30.14683102893212,6004200,-0.026946779224072404,-3.0,0.01870835706936427,-0.047421712560782314,1,5
2010-05-05,30.37775993347168,30.72765350684476,29.244105503196216,29.30008708680833,7915300,0.01877493534106267,2.0,0.01929756622628234,-0.08069009592630483,2,5
2010-05-06,29.47503662109375,31.24550008264405,28.145442520019845,30.286789680210106,11345000,-0.029716585895567138,-3.0,0.01982580996908027,-0.06865484916913556,3,5
2010-05-07,28.92919158935547,30.055848965841324,28.76124155276849,29.3980475478072,9491400,-0.018518892402245468,-2.0,0.020655269334186686,-0.09243653654313255,4,5
2010-05-10,30.286773681640625,30.32876185319117,29.71994804782047,29.964872374844617,5958100,0.04692775766277135,5.0,0.02085993197097827,-0.10866778895930607,0,5
2010-05-11,29.95788192749023,30.43373729305028,29.775935815642008,29.775935815642008,5106800,-0.010859253534481361,-1.0,0.023509433238632124,-0.0783646411302521,1,5
2010-05-12,29.950883865356445,30.12583062002497,29.77593711068792,30.04185692523725,6078400,-0.00023359669254063853,-0.0,0.022701315540682967,-0.10942380531174178,2,5
2010-05-13,29.328067779541016,30.02085795929871,29.321071085370768,29.85290793498697,5896600,-0.020794581175476723,-2.0,0.022727597029066293,-0.1055381835307585,3,5
2010-05-14,29.13214874267578,29.33508504965554,28.656293121076523,28.95020253292945,6285000,-0.0066802572313307,-1.0,0.022948462409661818,-0.1241381423816924,4,5
2010-05-17,29.069150924682617,29.34906410666621,28.432344898615035,29.14612791730761,4534800,-0.0021624844274146238,-0.0,0.022872766071578475,-0.13180378457079533,0,5
2010-05-18,28.39735984802246,29.342071300316192,28.23640647694356,29.286087054814704,5664700,-0.023110103160589368,-2.0,0.02222455824765999,-0.106666615866704,1,5
2010-05-19,28.41135025024414,28.81722797899286,27.79553963138298,28.32737656030407,5385600,0.0004926655962580462,0.0,0.021996913151726152,-0.14116406561498585,2,5
2010-05-20,27.298688888549805,28.08245222740612,27.270699438178525,27.79553967266556,7045500,-0.03916256537947449,-4.0,0.02054779931003515,-0.10335717441632286,3,5
2010-05-21,27.746551513671875,27.9354916265864,26.76684879079393,26.885811281849374,8708900,0.01640601227958327,2.0,0.02082918474961189,-0.10670913639973145,4,5
2010-05-24,27.004777908325195,27.7605464094354,26.99078184929857,27.7605464094354,4244000,-0.026733902588982117,-3.0,0.02082493610219635,-0.10678113215517782,0,5
2010-05-25,27.207719802856445,27.24970531515657,26.22801691722761,26.472943973372622,7755200,0.007515036606491998,1.0,0.02126984615806874,-0.13241898637444427,1,5
2010-05-26,26.79483985900879,27.56460434724301,26.7108635126932,27.56460434724301,5447600,-0.015175102759045211,-2.0,0.021354527602893143,-0.11131445045609001,2,5
2010-05-27,27.389663696289062,27.51562557418572,26.976789245289066,27.326682757340738,6861800,0.022199193591384114,2.0,0.021133012841857306,-0.10495612835172852,3,5
