Date,Close,High,Low,Open,Volume,Daily Return,Daily Return(%),Monthly Volatility,Monthly Momentum,Day of week,Month_Number
2010-02-04,13.482027053833008,14.136495226821202,13.447122162278808,14.101589503068745,1993900,-0.05272844973355051,-5.0,0.012346693109746613,0.011786447869696959,3,2
2010-02-05,13.377312660217283,13.534385091610282,13.04571576738667,13.438396013670884,3211500,-0.007766962133928801,-1.0,0.01680562172865177,-0.02952251474979295,4,2
2010-02-08,13.028261184692385,13.412214924626428,12.9759034404205,13.412214924626428,2205700,-0.026092794897658367,-3.0,0.01652260909960195,-0.04959674463284913,0,2
2010-02-09,13.263870239257812,13.37731133601243,13.05444090626384,13.237691780683114,1509800,0.01808445894854005,2.0,0.017256766537401266,-0.06512229707548955,1,2
2010-02-10,13.202787399291992,13.298775639220596,13.010810087236557,13.237692289465867,1615800,-0.004605204880927638,-0.0,0.017419143357763584,-0.029374315160293207,2,2
2010-02-11,13.516929626464844,13.55183451203087,13.159154341363548,13.246416971377672,1351500,0.02379362915362071,2.0,0.01741759216171513,-0.03569155589305584,3,2
2010-02-12,13.403491020202637,13.604194773489528,13.333681236154572,13.420943882313788,1974200,-0.00839233534515893,-1.0,0.018272163097681742,-0.010223929803028331,4,2
2010-02-16,13.621647834777832,13.621647834777832,13.4122184667765,13.464576224876,839500,0.016276118978732823,2.0,0.017924371712721713,-0.03456955865078026,1,2
2010-02-17,13.682731628417969,13.822351203042915,13.56929051598562,13.65655233402706,1360400,0.004484317490882628,0.0,0.017259881083872913,-0.04409047459670934,2,2
2010-02-18,13.60419464111328,13.78744553050589,13.578016180399556,13.621646670856345,1448000,-0.005739861705799654,-1.0,0.017251822605600004,-0.04448516131232161,3,2
2010-02-19,13.612920761108398,13.6390992212241,13.377312123472354,13.508205256249106,1589900,0.0006414286347202758,0.0,0.016112240235177155,-0.07312720785606908,4,2
2010-02-22,13.551836967468262,13.682730936205932,13.499480045731808,13.621646751249044,958400,-0.004487192330881018,-0.0,0.016112837973298235,-0.073083697708616,0,2
2010-02-23,13.28132152557373,13.49075083374461,13.115522699123211,13.49075083374461,2240000,-0.01996153307805537,-2.0,0.016112181722199748,-0.07504474861009014,1,2
2010-02-24,13.106799125671388,13.307502035605705,13.054441374446048,13.29877560503511,2710900,-0.013140439343049759,-1.0,0.016439742432099155,-0.08368464904364914,2,2
2010-02-25,12.940998077392578,13.01080784571339,12.74029520151976,12.958450935571822,4360100,-0.012650003001424492,-1.0,0.016528823795352865,-0.0957254353319964,3,2
2010-02-26,13.124252319335938,13.167883643862778,12.941001422081849,13.002084777100444,1611600,0.014160750264193167,1.0,0.01655579797719956,-0.09683347738699222,4,2
2010-03-01,13.31623077392578,13.31623077392578,13.14170629325932,13.220241685410452,1071100,0.014627763160801166,1.0,0.01705953849427548,-0.07955953511448577,0,3
2010-03-02,13.49947738647461,13.54310870079225,13.272595217781364,13.342404987810347,1365000,0.013761147254044426,1.0,0.01744513767616656,-0.05627675432976109,1,3
2010-03-03,13.46457576751709,13.665278696984728,13.4558493360972,13.482027798158564,1498400,-0.0025854051944623757,-0.0,0.01778770708471179,-0.037935649092425416,2,3
2010-03-04,13.58673858642578,13.604191444265862,13.403487740095269,13.42966702685539,1096800,0.009072905156314315,1.0,0.01760789639442224,-0.04929141100989587,3,3
2010-03-05,13.796171188354492,13.83107607808285,13.595467448267772,13.656550797242843,1118700,0.01541448675092294,2.0,0.01758171085396783,-0.05003041934419583,4,3
2010-03-08,13.769991874694824,13.813623194834436,13.674003636146248,13.80489676436687,1596600,-0.0018975781977659256,-0.0,0.01798545069467987,-0.0306561159422698,0,3
2010-03-09,13.796171188354492,13.892159427057925,13.67400365820613,13.708908547934488,1815500,0.0019011858465782794,0.0,0.01360982088571749,0.021359163552482796,1,3
