Date,Close,High,Low,Open,Volume
2023-10-04,77.3309326171875,80.13393001856117,75.88967038210453,76.20774074029602,8358300
2023-10-05,74.00112915039062,76.52581610132123,72.21198611237251,75.54178705124146,15351900
2023-10-06,77.50985717773438,77.99690081460534,72.59963831125863,72.59963831125863,7781100
2023-10-09,74.16016387939453,77.52972437035766,73.28944598247038,76.18786527293443,7000900
2023-10-10,74.54782104492188,75.05474835137836,72.06289367675781,73.51409034975804,5385600
2023-10-11,74.0210189819336,76.09841465889465,73.16620334530366,73.99120106632503,4602500
2023-10-12,73.78246307373047,74.84601163094466,72.31138280842491,73.30535370613522,4668700
2023-10-13,71.41681671142578,73.543914100692,70.04513942537658,73.18608392461012,5286500
2023-10-16,73.76258087158203,74.3887798195327,71.18819983549963,71.18819983549963,4555000
2023-10-17,74.03096008300781,74.67206801244345,72.56982156546081,72.68909322671587,2584900
2023-10-18,72.01319122314453,73.48526496889143,71.83527715979663,73.05686373848141,2959800
2023-10-19,69.86622619628906,72.30145224176624,69.52827209504316,71.38700069340231,2867400
2023-10-20,69.50838470458984,70.35325844518313,68.48459590029712,69.97555223666036,3151500
2023-10-23,71.46651458740234,72.03307773956456,67.24213794553067,68.88219157023079,4089800
2023-10-24,71.57584381103516,73.26559124107168,71.3571690083113,71.85415443872157,3432200
2023-10-25,70.36320495605469,71.89888826460488,69.3592921661334,70.87013226747585,3298200
2023-10-26,69.57796478271484,71.79452328320143,65.1150374507174,65.93009330626477,3537100
2023-10-27,67.58008575439453,69.02134824564064,67.34153483920089,68.22616841713266,3412000
2023-10-30,67.9478530883789,68.91200609966346,67.01351799152232,68.0671323294871,3393700
2023-10-31,68.58399200439453,69.30959409707735,67.2421328079443,68.5044725124903,3370700
2023-11-01,67.10297393798828,68.77284526263341,67.06321419414009,67.74905650457876,2503500
2023-11-02,69.85626983642578,70.11470437971029,66.28791813967896,67.59001752111979,2848700
2023-11-03,70.3731460571289,70.66139095827238,68.64363114988906,70.04513382471481,2225900
2023-11-06,67.84845733642578,69.64754228061011,67.66954226692594,69.62766619884184,2855000
2023-11-07,69.64755249023438,69.82646758596134,66.95389180368754,67.34153991386307,2133600
