Date,Close,High,Low,Open,Volume
2010-01-04,23.24747657775879,23.322034376417815,23.06853482716624,23.17291688296796,1840900
2010-01-05,22.988998413085938,23.28226354976839,22.700703036357226,23.18782294159755,2922100
2010-01-06,23.237529754638672,23.287234942185357,22.87467657638008,23.01385261841588,3426300
2010-01-07,22.889583587646484,23.23255576614628,22.85478958346984,23.14805468733799,2327700
2010-01-08,22.77029228210449,22.909468310309972,22.631114357767835,22.839880296207237,2286900
2010-01-11,23.167945861816406,23.262386493435613,22.84982805411834,22.90450490784114,2026900
2010-01-12,23.20272827148437,23.341904268697306,23.04863920590524,23.341904268697306,2687400
2010-01-13,23.33694839477539,23.40653643478464,23.05859433860652,23.197770418625016,1556000
2010-01-14,23.29717445373535,23.33694011742585,23.138115591235778,23.28226327791702,2144200
2010-01-15,23.20770835876465,23.282268045386186,22.815032778135137,23.282268045386186,2244200
2010-01-19,23.37669944763184,23.391612516750584,23.053612024065263,23.15302426828992,1640700
2010-01-20,23.048641204833984,23.302142531606545,22.815024602984487,23.302142531606545,2068500
2010-01-21,22.437265396118164,23.11823637624064,22.37761878738191,22.964149145661025,2436000
2010-01-22,21.93523597717285,22.43229547062982,21.92529455976793,22.43229547062982,2450700
2010-01-25,22.064468383789062,22.258321263287,21.92032069016654,22.213585837546606,1892700
2010-01-26,22.17381477355957,22.30304935200017,21.925285133678617,22.03960854048817,2277800
2010-01-27,21.97997283935547,22.08932464567052,21.641972210094533,22.08932464567052,2259900
2010-01-28,21.701616287231445,22.09926348222553,21.64196968201518,22.009792626335443,1445600
2010-01-29,21.681737899780277,21.95015052249465,21.6419741201921,21.76623901261929,1906900
2010-02-01,21.7463493347168,21.84078994064891,21.318877935841947,21.41829019774117,1837100
2010-02-02,21.920316696166992,21.94019952534692,21.44811182799492,21.72149409276058,2309300
2010-02-03,21.57301521301269,21.93038387452537,21.52268038176462,21.93038387452537,1537900
2010-02-04,21.099884033203125,21.638456336451668,21.069685045037584,21.49752068472616,2546000
2010-02-05,20.913652420043945,21.205588808019797,20.63178492277437,21.05458808875705,2330600
2010-02-08,20.63177299499512,21.03947450929356,20.63177299499512,21.03947450929356,1343500
2010-02-09,21.009286880493164,21.29115436702327,20.777750405028545,20.782784850189863,2909500
2010-02-10,20.868350982666016,20.999219674294437,20.70728330072198,20.989152704163157,1713700
2010-02-11,19.927112579345703,20.063013804341782,19.4841754667746,19.806310850434187,15876900
2010-02-12,19.725770950317383,19.99254079309756,19.464035551405797,19.957307366328475,9142500
2010-02-16,19.735841751098636,20.07811103768381,19.58484104703532,19.83147700239863,5027600
2010-02-17,19.41370010375977,19.88180347850546,19.363367192098348,19.88180347850546,4534900
2010-02-18,19.52947425842285,19.569742138086028,19.333173145260336,19.438873449258896,4062600
2010-02-19,19.982471466064453,20.068037800949867,19.428799830636223,19.45396820685196,3364800
2010-02-22,20.00261116027832,20.133477921936556,19.93717681941016,20.103277013825537,3966600
2010-02-23,19.735841751098636,19.9875102312302,19.67040932872068,19.9875102312302,2895300
2010-02-24,19.690540313720703,19.836508485349484,19.514373154912192,19.74590768365424,2784700
2010-02-25,19.665367126464844,19.71066751182198,19.328132417755228,19.51436648196685,3306300
2010-02-26,19.453977584838867,19.720745604641653,19.423776670867845,19.670412668101736,2972600
2010-03-01,19.665367126464844,19.76100041996219,19.50429951632333,19.524433447610363,2871700
