Unnamed: 0,Date,Close,High,Low,Open,Volume
68,2010-04-13,16.13372802734375,16.193726693075202,16.06772810906859,16.16672672650809,17861963.0
69,2010-04-14,16.355728149414062,16.391728114030453,16.184730837433328,16.20573081679289,26495785.0
70,2010-04-15,16.26873207092285,16.29273205113399,16.064736019049494,16.259732078343678,31134078.0
71,2010-04-16,16.12473487854004,16.42472959442717,16.058734932267946,16.214733545300934,34406911.0
72,2010-04-19,16.091733932495117,16.118733908883094,15.911736609855994,16.03473524231642,23629882.0
73,2010-04-20,16.067731857299805,16.196730467684052,16.007733177572042,16.154731769866682,26978684.0
74,2010-04-21,16.109731674194336,16.20873031386209,15.974734330994185,16.01373303148541,25513033.0
75,2010-04-22,15.99273681640625,16.05573676736763,15.752740783141494,15.995738074044898,27285863.0
76,2010-04-23,16.16973304748535,16.172731784736616,15.9087358088663,16.007734457314374,21544148.0
77,2010-04-26,16.277732849121094,16.37973150996746,16.145735471536735,16.178734185945913,26640236.0
78,2010-04-27,15.974736213684082,16.27473090502829,15.932736251310637,16.205732226817013,32043724.0
79,2010-04-28,15.983734130859377,16.061734057005356,15.92973544196269,15.93273543912215,35458366.0
80,2010-04-29,15.863740921020508,15.899740896366694,15.764742248792432,15.782742236465523,42994050.0
81,2010-04-30,15.590743064880373,16.0137351317098,15.575743078118968,15.899737752270518,34641644.0
82,2010-05-03,15.81274127960205,15.884739966057236,15.59674396026264,15.611743949102024,25692936.0
83,2010-05-04,15.191754341125488,15.674747802051492,15.089756911588786,15.65974780948016,44013136.0
84,2010-05-05,15.278742790222168,15.335741459088148,15.01474689972868,15.089745546122831,30896702.0
85,2010-05-06,14.498762130737305,15.596743652478764,12.581793834265843,15.158751546855186,83531108.0
86,2010-05-07,14.018768310546877,14.489760332283405,13.682773648933283,14.429761645559172,85063040.0
87,2010-05-10,14.729762077331545,15.098756853375876,14.639763382198147,14.705762089302858,51745018.0
88,2010-05-11,14.525758743286133,14.840753389791177,14.465758803019613,14.573757435525804,38132695.0
89,2010-05-12,14.867751121520996,14.957749766006442,14.585756460776937,14.606756438484014,38938627.0
90,2010-05-13,14.615761756896973,14.999755189366985,14.582761779899036,14.861756545531357,34014074.0
91,2010-05-14,14.228767395019531,14.459763438960964,13.976770107116716,14.444763450398437,57160617.0
92,2010-05-17,14.255763053894045,14.306761744083914,13.991767091792235,14.234763074414978,37365958.0
93,2010-05-18,14.03676700592041,14.48375900794198,13.997767044147132,14.47475901676353,47203393.0
94,2010-05-19,14.099771499633787,14.44476626387284,13.901774131991212,14.372766304748934,71202991.0
95,2010-05-20,13.784770965576172,14.0277669462878,13.532774993730015,13.751770998082897,73032413.0
96,2010-05-21,13.97377109527588,14.042769781336233,13.43977907276738,13.487779035225932,61267567.0
97,2010-05-24,13.706771850585938,14.093765156746985,13.691771865856143,13.883769150450448,39803792.0
98,2010-05-25,13.75477409362793,13.769774082231152,13.250782036402711,13.361780692092715,50023495.0
99,2010-05-26,13.715768814086914,14.024763391425449,13.676768862397504,13.877766093465684,47477762.0
100,2010-05-27,14.081767082214355,14.126765782544064,13.904769758301702,13.910769753008822,39501678.0
101,2010-05-28,13.80277156829834,14.120766229451776,13.727772898779529,14.117766232272078,42136811.0
102,2010-06-01,13.673776626586914,13.97077138734791,13.649777902669408,13.754775312246634,39122934.0
103,2010-06-02,14.180761337280272,14.201761312242844,13.799768091397292,13.84776677419558,54484747.0
104,2010-06-03,14.24376392364502,14.315762597651055,14.12076655637702,14.23476393189756,37078597.0
105,2010-06-04,13.81476879119873,14.12976339210823,13.73676888014276,14.006764792339489,41163968.0
106,2010-06-07,13.571776390075684,13.934771064681682,13.562777657127976,13.853772388361827,34116026.0
107,2010-06-08,13.763779640197754,13.790779630577507,13.508783510978695,13.60178221786794,43871987.0
108,2010-06-09,13.622773170471191,13.946767800131742,13.562774491638296,13.817770451644993,42015922.0
109,2010-06-10,13.949774742126465,13.985773463359168,13.775777352908325,13.805777337247362,34997707.0
110,2010-06-11,14.15676498413086,14.183764958840626,13.835770324698103,13.862770299407872,25318156.0
111,2010-06-14,14.087646484375,14.49032109094898,14.072621029925314,14.385145434027043,31644281.0
112,2010-06-15,14.41820240020752,14.445248222397206,14.129718678636706,14.156764500826393,34802610.0
113,2010-06-16,14.427220344543455,14.475301815113204,14.177801502302971,14.325048481696104,39890992.0
114,2010-06-17,14.49634075164795,14.550432423036472,14.180811050336592,14.48131528737336,35988607.0
115,2010-06-18,14.41820240020752,14.61052572266348,14.406182034789882,14.499338604663452,41537867.0
116,2010-06-21,14.27696704864502,14.574466073824167,14.18681556117277,14.535401144450368,27931489.0
117,2010-06-22,14.05459976196289,14.424219874845043,14.033564111847792,14.279977941140483,29172977.0
118,2010-06-23,14.090655326843262,14.243913754649038,13.973459264661257,14.078636221119844,28219731.0
119,2010-06-24,13.790152549743652,14.060607066607272,13.751087612505447,13.988486114533009,33223115.0
120,2010-06-25,13.79916286468506,13.937394534613304,13.627875191806858,13.75709285031635,52895783.0
121,2010-06-28,13.844239234924316,13.961436539430895,13.706007552368384,13.790148850905291,28837172.0
122,2010-06-29,13.312347412109377,13.727043738380546,13.228206110226628,13.627876978641376,48785530.0
123,2010-06-30,13.00583267211914,13.291311313100898,12.960756300103174,13.291311313100898,52202374.0
124,2010-07-01,12.888638496398926,13.086970775663866,12.74740043906629,12.966768361652974,47108047.0
125,2010-07-02,12.864599227905272,12.969774932278671,12.714347139845987,12.918689626214835,36861040.0
126,2010-07-06,12.972780227661133,13.24323474767091,12.858589244762475,13.032880811403242,37853481.0
127,2010-07-07,13.510684967041016,13.54073462961606,12.96677080285825,12.99081154260916,40336456.0
128,2010-07-08,13.666940689086914,13.699995428259768,13.489642842779748,13.648910142931,29114183.0
129,2010-07-09,13.597825050354004,13.672952334041694,13.51969393743193,13.654921785956647,28074619.0
130,2010-07-12,13.72704792022705,13.757098845094694,13.528714340327811,13.528714340327811,23186399.0
131,2010-07-13,14.05459976196289,14.129725821688757,13.796165561175858,13.862276342280968,31943533.0
132,2010-07-14,14.225882530212402,14.415199528349811,14.129720854178489,14.14174122144689,30349726.0
133,2010-07-15,14.249922752380373,14.282978764107687,14.018534456629297,14.18982217498954,26357940.0
134,2010-07-16,13.883308410644531,14.240908059775297,13.853257489661509,14.156768005249711,29433253.0
135,2010-07-19,14.027549743652344,14.108685964933835,13.862272209111769,13.94340843039326,23366963.0
136,2010-07-20,14.006519317626951,14.024548612470904,13.696998542861044,13.763109322925525,34969742.0
137,2010-07-21,13.666940689086914,14.048580938822129,13.60383377754122,14.00651092657132,39016798.0
138,2010-07-22,13.844239234924316,13.871285057990413,13.742068649789848,13.772118302194563,37770466.0
139,2010-07-23,13.868280410766602,13.955426803546764,13.739063998426982,13.817195116563004,41692888.0
140,2010-07-26,13.99449348449707,13.9974998385349,13.82921721499172,13.853256688274056,35687594.0
141,2010-07-27,14.294995307922363,14.373126416263432,14.057596891727847,14.156763638268105,36299750.0
142,2010-07-28,14.162775993347168,14.334062430050167,14.102674160700596,14.222876563880495,24676713.0
143,2010-07-29,13.946414947509766,14.325050264810455,13.919369116947744,14.307019711102445,38419175.0
144,2010-07-30,13.83522605895996,14.009518865372373,13.73606055023683,13.817196769627891,27760834.0
145,2010-08-02,14.291986465454102,14.36410737252257,13.943401029529236,14.00049648468496,28197271.0
146,2010-08-03,14.231895446777344,14.31603550958683,14.147754121854293,14.261946370718992,21255906.0
147,2010-08-04,14.05459976196289,14.334068350751254,14.018538647479868,14.249927012404632,34668288.0
148,2010-08-05,13.928377151489258,14.03054897392839,13.829211681885106,14.03054897392839,29695952.0
149,2010-08-06,13.913360595703123,13.91936951833222,13.645911160995867,13.814193809562957,64481827.0
150,2010-08-09,12.80148696899414,13.1741119419914,12.750401684167146,13.062926099348005,442012304.0
151,2010-08-10,12.72035026550293,12.915678648236076,12.669264982718888,12.876612466844277,161481688.0
152,2010-08-11,12.251569747924805,12.666266184305169,12.218514993977276,12.645230537720842,127332632.0
153,2010-08-12,12.062252044677734,12.161418825236488,12.005155292836143,12.089296612383952,115949393.0
154,2010-08-13,12.155401229858398,12.314668511781434,12.095300678330217,12.155401229858398,64885233.0
155,2010-08-16,12.18545627593994,12.347728703667128,12.125355703996275,12.173435909128557,50389027.0
156,2010-08-17,12.266587257385254,12.42585452547277,12.236536353175255,12.317673794542248,52025113.0
157,2010-08-18,12.428868293762209,12.503994344627673,12.287631469588767,12.365762612973397,48828469.0
158,2010-08-19,12.248560905456545,12.531035715335356,12.119344497370244,12.506994983742308,55820039.0
159,2010-08-20,11.97510051727295,12.1974747444488,11.818838297270668,12.167423832097176,85548581.0
160,2010-08-23,11.731698989868164,12.020182842963068,11.602481264829391,12.00215228661621,82384747.0
161,2010-08-24,11.536364555358888,11.67760131656224,11.521339099462136,11.566415467152389,66596627.0
162,2010-08-25,11.49129581451416,11.5904626162456,11.428188864794494,11.461244886076225,57778498.0
163,2010-08-26,11.485281944274902,11.61449837087707,11.446215749838268,11.581443622313268,40355393.0
164,2010-08-27,11.419170379638672,11.58444791540813,11.214827909983498,11.50932187752323,81852304.0
165,2010-08-30,11.58745574951172,11.866925585300091,11.58445065680065,11.683617454152246,64720303.0
166,2010-08-31,11.554399490356444,11.71366685911959,11.428186875006038,11.530358751791884,66500180.0
167,2010-09-01,11.7827787399292,11.794799105150767,11.638536881496586,11.719673084629068,49174183.0
168,2010-09-02,11.924019813537598,11.924019813537598,11.749726979103432,11.767757533447703,39153762.0
169,2010-09-03,12.122349739074709,12.167424849257207,12.044218622542042,12.044218622542042,39889891.0
170,2010-09-07,11.996143341064451,12.068263042090912,11.933036393967326,11.945056764842969,45667498.0
171,2010-09-08,11.662579536437988,11.899978028089953,11.494296901581729,11.803817604269334,72177376.0
172,2010-09-09,11.665586471557615,11.821848745688907,11.593464256930702,11.809827114470908,39355685.0
173,2010-09-10,11.503314018249512,11.668591587420222,11.443213428218431,11.65356612438404,50171029.0
174,2010-09-13,11.5274019241333,11.605697940954666,11.434051510513164,11.578595473593424,74494100.0
175,2010-09-14,11.831551551818848,12.063424491548435,11.488258589079791,11.488258589079791,90116410.0
176,2010-09-15,11.930919647216797,12.057395268584724,11.786374453824031,11.834555341784144,53147252.0
177,2010-09-16,12.150751113891602,12.192909247296898,11.933933881429184,11.958024966093154,51375523.0
178,2010-09-17,11.78637409210205,12.232051402513015,11.774328554292644,12.15978070516893,77950580.0
179,2010-09-20,11.861661911010742,11.912855466002886,11.79240130724861,11.81950377753857,48828469.0
180,2010-09-21,12.021265029907228,12.201944385144584,11.86467423175738,11.909845019134282,57222053.0
181,2010-09-22,11.90984344482422,11.994160972025457,11.744219775848812,11.952001576046545,47288831.0
182,2010-09-23,12.090527534484863,12.24711710880593,11.77132687737538,11.77734838584273,50526652.0
183,2010-09-24,12.340465545654297,12.557282794532076,12.307341566490155,12.394670490252114,54061302.0
184,2010-09-27,12.424777030944824,12.575344983389238,12.319381108416705,12.394664452260844,50767550.0
185,2010-09-28,12.533183097839355,12.599432275411688,12.346479835335249,12.46091115278264,58452090.0
186,2010-09-29,12.80722427368164,12.870462112195568,12.617509493383087,12.63858919447332,68941317.0
187,2010-09-30,12.668700218200684,12.993924792827382,12.563302990569705,12.936709733145015,62014045.0
188,2010-10-01,12.277227401733398,12.433816930480262,12.120637872986537,12.409727109350776,138696053.0
189,2010-10-04,12.238078117370604,12.418758694584003,12.165804874680084,12.304327325080465,50641156.0
190,2010-10-05,12.289270401000977,12.36756514916869,12.153760600452822,12.358530993831286,66841049.0
191,2010-10-06,12.268192291259766,12.412736265832134,12.177853255719496,12.361543977058432,57013964.0
192,2010-10-07,12.289270401000977,12.34046268315648,12.18387318682105,12.310350096788252,41811796.0
193,2010-10-08,12.391658782958984,12.436828304195236,12.250124918271082,12.301318475729772,41464321.0
194,2010-10-11,12.406709671020508,12.463925977920049,12.292279586733878,12.421766593888808,28417691.0
195,2010-10-12,12.451881408691406,12.512107840095496,12.313360237035106,12.40068913171138,32950508.0
196,2010-10-13,12.710855484008787,12.810229908348578,12.512106635329214,12.512106635329214,54227333.0
197,2010-10-14,12.68676471710205,12.750003793522758,12.587390290340029,12.707844409242286,32948966.0
198,2010-10-15,12.89454746246338,12.90057149687103,12.683754318936169,12.765060444472658,52053078.0
199,2010-10-18,13.045116424560549,13.090285935601711,12.798186644469643,12.855401695723502,40655746.0
200,2010-10-19,12.897560119628906,12.993921904594025,12.810231224389748,12.912615779009728,45773194.0
201,2010-10-20,12.89454746246338,13.02403574521043,12.87648041826575,12.94875238932526,40429381.0
202,2010-10-21,12.768074035644531,12.939720470855306,12.623530068548051,12.909606617394976,43872208.0
203,2010-10-22,12.9096040725708,12.936706535342484,12.73494755119996,12.759037364462934,22693372.0
204,2010-10-25,12.912614822387695,13.01801201878316,12.81625304456147,12.93670589922237,29026103.0
205,2010-10-26,12.933695793151855,12.96682102707406,12.695800180161472,12.759037998347502,31916889.0
206,2010-10-27,12.765060424804688,12.90057147699427,12.635573407013476,12.813241317184682,41287720.0
207,2010-10-28,12.846368789672852,12.888528184516616,12.69580205188679,12.819266321559002,33384082.0
208,2010-10-29,12.65966510772705,12.852389951474608,12.611482948222868,12.780117976974726,40048875.0
209,2010-11-01,12.79517650604248,12.87347126029676,12.668699586243076,12.69881343970878,28380257.0
210,2010-11-02,12.921652793884276,12.945743877836628,12.837335264807662,12.873471890736187,25437944.0
211,2010-11-03,13.192670822143556,13.249885869318536,12.897560166996843,12.903581671917488,48920733.0
212,2010-11-04,13.270966529846191,13.41852186816749,13.192671783098785,13.289034840193231,47587422.0
213,2010-11-05,13.165570259094238,13.280001634719117,13.05716291877227,13.228808085074805,34391717.0
214,2010-11-08,13.32516860961914,13.397440577646076,13.102329936139732,13.13846655253134,34617422.0
215,2010-11-09,13.286025047302246,13.44562594498111,13.231821374521912,13.442614559562392,33490218.0
216,2010-11-10,13.298072814941406,13.406480178648382,13.171595870940878,13.403468792725588,29190152.0
217,2010-11-11,12.97886848449707,13.240855240945836,12.86744974531392,13.186651564174484,53794199.0
218,2010-11-12,12.710855484008787,12.942728297630827,12.653639178165644,12.86443356491746,40141799.0
219,2010-11-15,12.810235977172852,12.951768587060078,12.719895663588696,12.743985486389484,31834094.0
220,2010-11-16,12.587392807006836,12.765062003913028,12.478985469552184,12.72290387595988,49218664.0
221,2010-11-17,12.337450981140137,12.683755201152858,12.277224545194226,12.581369374715315,63136625.0
222,2010-11-18,12.554271697998049,12.605463993207708,12.355522759406613,12.388648004090776,43813855.0
223,2010-11-19,12.79517650604248,12.810233432775334,12.557280857933074,12.578359290602515,44667570.0
224,2010-11-22,13.024036407470703,13.036081947385847,12.6927891188298,12.93369612286351,73272431.0
225,2010-11-23,13.30710220336914,13.382385566855412,12.981878933142845,13.243864380401709,113475005.0
226,2010-11-24,13.171591758728027,13.355283713155623,13.09329701393606,13.234829578606846,61423909.0
227,2010-11-26,13.00897979736328,13.069206233639948,12.95778751624158,12.966821671396543,21790331.0
228,2010-11-29,12.828299522399902,12.876481684347985,12.671710025581554,12.822276752156393,45409644.0
229,2010-11-30,12.626544952392578,12.777111731899396,12.587396932047218,12.593419704408042,51448189.0
230,2010-12-01,12.819266319274902,12.930686312299878,12.746994335740734,12.798187886613327,45520405.0
231,2010-12-02,12.98188018798828,12.999947235756462,12.774097123466683,12.783131279729066,36577202.0
232,2010-12-03,12.957786560058594,13.030058531208772,12.804207198513586,12.804207198513586,38868823.0
233,2010-12-06,12.903583526611328,13.02403767270806,12.801198956899103,12.810233112713098,26368289.0
234,2010-12-07,12.704835891723633,13.011992130343137,12.67472203901328,12.993923818716926,48462717.0
235,2010-12-08,12.846368789672852,12.86443710174875,12.69580205188679,12.737960181974008,26942571.0
236,2010-12-09,12.810235977172852,12.882507975088814,12.707850119809905,12.882507975088814,36700734.0
237,2010-12-10,12.834318161010742,12.846363697620054,12.70483117197273,12.780114511024884,37092690.0
238,2010-12-13,12.565807342529297,12.72570833735128,12.529602769904832,12.689503764726815,57203996.0
239,2010-12-14,12.532622337341309,12.629166616615668,12.451163299693402,12.577878062220677,31156098.0
240,2010-12-15,12.439092636108398,12.553739182566808,12.436075588382264,12.505467686083358,29304656.0
241,2010-12-16,12.65632438659668,12.67442668274884,12.369708498927007,12.408930140590018,49922643.0
242,2010-12-17,12.659339904785156,12.728730764506755,12.574863800094676,12.65632285579138,53357983.0
243,2010-12-20,12.638216018676758,12.701572757635498,12.5869262042201,12.589944519264096,33962987.0
244,2010-12-21,12.64425277709961,12.701575432310822,12.592964218977478,12.598998316066558,33032202.0
245,2010-12-22,12.514521598815918,12.617098709936142,12.490385211665284,12.586928225997852,32372923.0
246,2010-12-23,12.59296417236328,12.647269778828935,12.457198255496582,12.475300546696817,18720083.0
247,2010-12-27,12.617101669311523,12.665374454935304,12.511506217894787,12.51754158323304,14431468.0
248,2010-12-28,12.746831893920898,12.8192397960211,12.653304650793729,12.66838989438442,22902121.0
249,2010-12-29,12.767949104309082,12.85845929259686,12.74683103184546,12.758899225901834,19046639.0
250,2010-12-30,12.749847412109377,12.810187112093669,12.719676928549749,12.78303367689,14917009.0
251,2010-12-31,12.701573371887209,12.78604945029574,12.623131389588917,12.728726804383292,16456427.0
252,2011-01-03,12.894665718078612,13.120940587576882,12.737781707188994,12.737781707188994,42656924.0
253,2011-01-04,13.163179397583008,13.205416816083549,12.976124895466487,13.05456690165483,42763501.0
254,2011-01-05,13.33514404296875,13.341178139403244,13.093783986993772,13.133005613817977,43477609.0
255,2011-01-06,13.540301322937012,13.56443770962948,13.329111740782784,13.34117866699406,42272675.0
256,2011-01-07,13.60365867614746,13.694168863136396,13.48901336852715,13.48901336852715,49035677.0
257,2011-01-10,13.534266471862791,13.591589119927278,13.446773342114424,13.534266471862791,28563023.0
258,2011-01-11,13.706236839294434,13.896308355665395,13.636845992703368,13.642878822414117,55004859.0
259,2011-01-12,13.769596099853516,13.790715442664622,13.657966554987174,13.724340365258286,31664320.0
260,2011-01-13,13.77260684967041,13.829929486804907,13.67002849863922,13.718301260129024,28887157.0
261,2011-01-14,13.953635215759276,13.998889688612152,13.760546592746827,13.793734135404875,33773175.0
262,2011-01-18,13.98078155517578,14.00491793975844,13.90234083955184,13.920441860853986,32492492.0
263,2011-01-19,13.974753379821776,14.023026169439197,13.902346729666414,13.947601202797362,36369994.0
264,2011-01-20,14.113532066345217,14.11654911477357,13.805798195193212,13.902342477765506,47405757.0
265,2011-01-21,14.24930191040039,14.372998406825191,14.128622463504753,14.16482579071926,65627087.0
266,2011-01-24,14.345839500427246,14.35790769288428,14.07732601966285,14.086377164005626,37324561.0
267,2011-01-25,14.20404052734375,14.43031533058994,14.1437008332384,14.409195994155874,38899651.0
268,2011-01-26,14.143704414367676,14.264383833133918,14.050175900764332,14.167839537839823,31716507.0
269,2011-01-27,14.101469039916992,14.17387696159533,14.053197514509922,14.17387696159533,31695368.0
270,2011-01-28,13.730371475219728,14.08637680803134,13.685115754649502,14.077325663917293,45469318.0
271,2011-01-31,13.78467845916748,13.793729604191848,13.615726286315889,13.700202372741684,47145481.0
272,2011-02-01,14.03508758544922,14.059222701461076,13.848033150332387,13.902340012412305,31903677.0
273,2011-02-02,14.146716117858888,14.194988885157494,14.00793444614498,14.013968542057308,25852581.0
274,2011-02-03,14.276450157165527,14.32472166491785,14.02000484198163,14.11051502776036,34391276.0
275,2011-02-04,14.309635162353516,14.339804374194228,14.204039753074085,14.264379443890284,24691907.0
276,2011-02-07,14.523841857910156,14.608317932466486,14.363939585415334,14.394111331725512,38285734.0
277,2011-02-08,14.523841857910156,14.554011069950771,14.40919530417843,14.508756618322458,21798479.0
278,2011-02-09,14.765202522277832,14.765202522277832,14.478586759240637,14.499706095567918,42495297.0
279,2011-02-10,14.644519805908203,14.900965052375865,14.52685748291877,14.620383424932047,50968373.0
280,2011-02-11,14.674690246582031,14.725978788897464,14.554009609128244,14.599265323348911,31594736.0
281,2011-02-14,14.57512664794922,14.686756124985658,14.499701736589826,14.617365307905771,26403521.0
282,2011-02-15,14.478583335876465,14.535907235210956,14.342818740142803,14.366955118809956,27679580.0
283,2011-02-16,14.78028678894043,14.819508414327256,14.590216559624242,14.629436917876207,33038808.0
284,2011-02-17,14.668659210205078,14.719947763215703,14.563063788805056,14.683744451424356,21648082.0
285,2011-02-18,14.683743476867676,14.722963834299833,14.58719920660684,14.722963834299833,29789757.0
286,2011-02-22,14.550996780395508,14.647539789381216,14.261363952033646,14.351874131700797,67891403.0
287,2011-02-23,13.15110683441162,13.190327190913717,12.843371742664967,13.17825899902544,212846641.0
288,2011-02-24,12.722698211669922,13.048534474029008,12.6955447674282,13.021381029787287,125124907.0
289,2011-02-25,12.876562118530272,12.912766702203214,12.761915537367717,12.798120121040656,58977707.0
290,2011-02-28,13.163179397583008,13.22351910992745,12.958022601622588,12.991210140336406,60966774.0
291,2011-03-01,12.945953369140623,13.226533832714024,12.9248352951489,13.166195392336125,43070019.0
292,2011-03-02,13.045512199401855,13.129988280515656,12.906730518691642,12.927848588618932,32207553.0
293,2011-03-03,13.033443450927734,13.23256608618028,13.009307066743226,13.172226392853837,46410453.0
294,2011-03-04,12.85544490814209,13.10887323443931,12.689509739749932,13.051550567927476,61036798.0
295,2011-03-07,12.665371894836426,12.988191014901696,12.653303700869872,12.942935287527112,39176883.0
296,2011-03-08,12.792083740234377,12.885610964225414,12.6563191099665,12.73476109345336,34500275.0
297,2011-03-09,12.68648910522461,12.792084528122809,12.598997239181314,12.792084528122809,33616833.0
