Date,Close,High,Low,Open,Volume
2015-10-19,7.408921241760254,8.281876054508668,7.377584255416624,8.281876054508668,2721233
2015-10-20,7.552177906036377,7.579038503371393,7.274623542150078,7.274623542150078,1220907
2015-10-21,7.377584934234619,7.7670579987664015,7.341772281629855,7.722290346614837,135236
2015-10-22,7.587988376617432,7.632754548137793,7.2701429027258415,7.48054750820601,189261
2015-10-23,7.610371589660644,7.72228886212966,7.543221226179235,7.72228886212966,103061
2015-10-26,7.350724220275879,7.659616209470752,7.301480910489175,7.659616209470752,885743
2015-10-27,7.041833877563477,7.49845585525145,6.9836362962958,7.413399151463294,1094274
2015-10-28,7.288052082061768,7.319389072357044,7.093315543157152,7.117937201761201,509801
2015-10-29,7.14031982421875,7.283573346222783,6.961252187155601,7.16717967595498,499650
2015-10-30,6.589688301086426,7.207471625223169,6.589688301086427,7.117937054281091,4214161
2015-11-02,6.486722469329834,6.791137303601273,6.204691089557151,6.710557014317378,70312635
2015-11-03,6.428526878356934,6.585211090163983,6.121874153494127,6.29870252332208,69176379
2015-11-04,6.115159511566162,6.495678331722102,6.092775316998706,6.44195788078843,54241942
2015-11-05,5.945044040679932,6.218121547848069,5.873416906694152,6.106204265770001,38180025
2015-11-06,6.446434020996094,6.482247408665947,5.886847543160082,5.900277471716495,51702744
2015-11-09,6.356899738311768,6.482246953636478,6.32556275084104,6.383760328097336,30158099
2015-11-10,6.450909614562988,6.464339541444682,6.271841963985313,6.325562406070248,25426050
2015-11-11,6.316608428955078,6.40614150292851,6.307654901190327,6.356898202059419,18942302
2015-11-12,6.133065223693848,6.186785669239374,6.083821543156966,6.182309271509834,35050675
2015-11-13,5.994287967681885,6.15992496440331,5.886847078592888,6.092774592362237,25678456
2015-11-16,5.989810466766357,6.09277384372044,5.882369958158074,5.9853333351121565,23712203
2015-11-17,5.91818380355835,6.039054622289365,5.873417255348797,5.989811309075126,21370697
2015-11-18,6.106202602386475,6.146493106782356,5.904304571001122,6.034575855191536,22402515
2015-11-19,6.168878555297852,6.218121868125314,6.05248523704393,6.056961634734353,22662319
2015-11-20,6.361378192901611,6.549399443963062,6.124113980427343,6.168880542707591,31932509
2015-11-23,6.200215816497803,6.361376424281881,6.074868595492605,6.343470098171559,26354291
2015-11-24,6.1285905838012695,6.278559500012511,6.043532758798465,6.079346889140033,41484183
2015-11-25,6.321086883544922,6.652361642231207,6.19573965770259,6.227075913244475,39017248
2015-11-27,6.424050331115723,6.553874697978155,6.289750300461163,6.321087292589162,10395090
2015-11-30,6.652360916137695,6.715034889497239,6.347946048158878,6.370330239694301,50075613
2015-12-01,6.988113880157471,7.108983979376111,6.647885573915555,6.66131550332226,43197341
2015-12-02,6.692653656005859,6.956778095351865,6.656839525297278,6.880674903992199,21818558
2015-12-03,6.544921398162842,6.867243392983459,6.527015069569569,6.715036294428124,32527478
2015-12-04,6.813520908355713,6.847095352666521,6.3748053847143735,6.44195574245207,20648579
2015-12-07,6.941568851470947,6.955047484221388,6.70344388213929,6.739387885770012,16424439
2015-12-08,6.815767765045166,6.869683038921964,6.568656768896892,6.779825232090283,19988745
2015-12-09,6.671995162963867,6.914612806980702,6.595615247594343,6.734895705980547,24538415
2015-12-10,6.613587379455566,6.6540240228452365,6.5282214599539525,6.645037282956083,19528668
2015-12-11,6.370968818664551,6.9191061196271,6.352997551046508,6.734895650291747,18265779
2015-12-14,6.487784862518311,6.5147421334874975,6.25415247763689,6.424884317849438,19834755
2015-12-15,6.5416998863220215,6.730402987407183,6.508002930314753,6.519235986206123,22175746
2015-12-16,6.604601860046387,6.654024509719154,6.53720794094727,6.5686578467489705,13490889
2015-12-17,6.429376602172852,6.613587067886976,6.388939960688167,6.564164424158776,13118732
2015-12-18,6.361983299255371,6.463074912629375,6.290096748880902,6.411405947707366,33271447
