Date,Close,High,Low,Open,Volume
2010-01-04,5.9072771072387695,5.943030694671326,5.769559950102554,5.796044018782596,1104600
2010-01-05,5.831799030303955,5.904630331673517,5.806638685341413,5.904630331673517,1207200
2010-01-06,5.834445476531982,5.883441666858073,5.80134124293237,5.827824932898464,663000
2010-01-07,5.8516621589660645,5.899333875993126,5.809288015007343,5.845041613348581,564000
2010-01-08,5.937734603881836,5.947004503212474,5.809287320521493,5.825177764678145,504600
2010-01-11,5.909926891326904,5.957598227588066,5.884767682412972,5.95230179130604,564600
2010-01-12,5.868875026702881,5.921842782717036,5.789422824394671,5.87417146133211,486600
2010-01-13,5.835769176483154,5.905951854680201,5.785450020795776,5.883440872790453,675600
2010-01-14,5.863579273223877,5.939058784347242,5.833122874310028,5.833122874310028,520200
2010-01-15,5.8185553550720215,5.886089829000211,5.7020262035566205,5.886089829000211,694200
2010-01-19,5.92051887512207,5.953623484850532,5.839742187724326,5.839742187724326,741000
2010-01-20,5.953625202178955,5.970840134604581,5.8026657893533615,5.89138791176429,1063800
2010-01-21,5.749696731567383,5.974811108254402,5.678189562313312,5.95097525888372,1091400
2010-01-22,5.686136245727539,5.79207215701252,5.657003197651116,5.743076338677822,1195200
2010-01-25,5.674215793609619,5.788097069214316,5.634489890584972,5.717914779452004,1794000
2010-01-26,5.613305568695068,5.894036787386495,5.570931045119004,5.894036787386495,1850400
2010-01-27,5.828152179718018,5.85741872043964,5.600666427157791,5.745671186315392,2554800
2010-01-28,5.741680145263672,5.869391169917746,5.697779195082177,5.857418356508645,1046400
2010-01-29,5.66452169418335,5.820169793758491,5.656539945302228,5.756314280273986,987000
2010-02-01,5.653878688812256,5.72039541914431,5.633923745834416,5.661860437638064,1291800
2010-02-02,5.66185998916626,5.720394966035993,5.619290031119085,5.65387824097268,1066200
2010-02-03,5.673835277557373,5.720397078417423,5.627274237915304,5.627274237915304,427200
2010-02-04,5.515525341033936,5.649887894334242,5.492910321510969,5.635254624018858,798000
2010-02-05,5.54612398147583,5.640577814132597,5.466304564895675,5.518187280825026,1509600
2010-02-08,5.579381942749023,5.661861810117577,5.484929258935013,5.582042399466248,953400
2010-02-09,5.71906328201294,5.766954903994834,5.625940493410424,5.653877177747667,1026600
2010-02-10,5.700440406799316,5.744341356938122,5.649887555342922,5.687136984773016,1363200
2010-02-11,5.800215244293213,5.848106882656916,5.627273026564276,5.679155349334939,948000
2010-02-12,5.840126037597656,5.913293163695682,5.732369549136181,5.758976019013897,1018200
2010-02-16,5.849437236785889,5.915953977854099,5.828152823554237,5.873383248346087,972000
