,Date,Close,High,Low,Open,Volume
2,2010-01-04,36.41251754760742,36.55415610476721,36.027259499964075,36.42384700917735,1634903.0
3,2010-01-05,36.44085693359375,36.61082145119777,36.06693048652227,36.435189946892734,2465861.0
4,2010-01-06,35.993255615234375,36.457831022847586,35.96492746161918,36.457831022847586,2453658.0
5,2010-01-07,35.75531005859375,36.0782470347654,35.4776976889464,36.0782470347654,3246859.0
6,2010-01-08,35.5286865234375,35.6703250625221,35.00745471593627,35.61933572945252,3069340.0
7,2010-01-11,35.48335647583008,35.52301408852009,34.673182984411376,35.51734935932723,2993514.0
8,2010-01-12,35.704322814941406,35.9252788758456,35.3530576573258,35.42671042901741,2557019.0
9,2010-01-13,36.04425811767578,36.08958272919759,35.69299294192443,35.8459632240392,1904205.0
10,2010-01-14,35.704322814941406,36.07824915006254,35.64200175908788,36.07824915006254,2019352.0
11,2010-01-15,35.25107192993164,35.670322790418226,35.20008034593975,35.60233701732264,3690343.0
12,2010-01-19,35.57966995239258,35.834621083774366,35.30205765035261,35.341717516716876,3347196.0
13,2010-01-20,35.177425384521484,35.47203421024077,34.68452168003196,35.47203421024077,2783871.0
14,2010-01-21,34.622196197509766,35.421040341121284,34.55987515108165,35.256738375915205,3530033.0
15,2010-01-22,34.123634338378906,34.831829412491594,33.755372719506646,33.93667116341374,4369023.0
16,2010-01-25,34.24827194213867,34.44656680726146,33.851684466063524,34.41823864736243,3075181.0
17,2010-01-26,34.055641174316406,34.41823572944072,33.86867803983775,34.41823572944072,4167724.0
18,2010-01-27,33.710060119628906,34.248286367733066,33.53442635594502,34.06132313865388,3959019.0
19,2010-01-28,33.48908615112305,34.038646117283676,33.46642497670411,33.89134059396442,4408552.0
20,2010-01-29,33.64773178100586,34.09530868431776,33.47209805522939,33.69872112679375,3816233.0
21,2010-02-01,33.7157096862793,33.9536621651154,33.43243260373578,33.9536621651154,3415303.0
22,2010-02-02,34.37858963012695,34.48623531217948,33.579745239412304,33.80636832114685,3314550.0
23,2010-02-03,34.21428298950195,34.32759338796805,33.86301782383514,34.32759338796805,3479552.0
24,2010-02-04,33.55707550048828,34.134961393823254,33.52874734072443,33.99898757945901,2623354.0
25,2010-02-05,33.40410614013672,33.72704311262939,33.00185167067277,33.55140941903467,3210563.0
26,2010-02-08,33.398433685302734,33.75536349029831,33.18880938924889,33.51741103835796,2844470.0
27,2010-02-09,33.778038024902344,33.95933647886152,33.46076573047378,33.68738879792276,2375850.0
28,2010-02-10,33.387107849121094,33.77236585180753,33.234137594071306,33.69304610505031,2625127.0
29,2010-02-11,33.5344123840332,33.6533897544838,33.26813173727418,33.48342304848457,2349566.0
30,2010-02-12,33.34744644165039,33.51174840355998,33.16614803598054,33.39843577293119,2735372.0
31,2010-02-16,33.574073791503906,33.574073791503906,33.25680154054289,33.4267682543008,2901730.0
32,2010-02-17,33.62506103515625,33.789363008085104,33.56840471604208,33.65905392495659,2693652.0
33,2010-02-18,34.219940185546875,34.299259926595425,33.56840159303095,33.596729749952544,2334964.0
34,2010-02-19,34.13495635986328,34.32758421117753,33.93666152492973,34.191612671035756,2220130.0
35,2010-02-22,33.93668746948242,34.35027389805352,33.88003336916806,34.20863526600989,2509145.0
36,2010-02-23,34.20860290527344,34.344574420738695,33.76668871750229,33.880001319282925,3244147.0
37,2010-02-24,34.16329574584961,34.3502589291745,34.049985340426566,34.32193076427603,3092391.0
38,2010-02-25,34.219940185546875,34.242603612752234,33.749699993993005,34.00465115211718,2684891.0
39,2010-02-26,34.41256332397461,34.58819470544613,34.18027564014531,34.35590702161682,2777092.0
40,2010-03-01,34.418243408203125,34.809166208040324,34.29926827600878,34.809166208040324,3237368.0
41,2010-03-02,34.18596267700195,34.333268257589594,33.52875905913563,33.959341828027256,6698980.0
42,2010-03-03,34.380714416503906,34.59265699131494,34.31197449781156,34.340615940675086,2707524.0
43,2010-03-04,34.392154693603516,34.627011235486464,34.1458434026764,34.541089222162704,3249571.0
44,2010-03-05,34.4322624206543,34.632750211172855,34.24323166136229,34.50672970497818,3110643.0
45,2010-03-08,34.43799591064453,34.518190585269444,34.19741188676981,34.489551420767306,2808069.0
46,2010-03-09,34.37498474121094,34.552560775225494,34.36352998735151,34.37498474121094,2237652.0
47,2010-03-10,34.0713996887207,34.426549573836816,33.93964947175986,34.426549573836816,3925852.0
48,2010-03-11,34.20314025878906,34.22605432597674,33.92818740623403,34.151587026266164,3142142.0
49,2010-03-12,34.415069580078125,34.49526422081432,34.128657544193345,34.260407673265966,3848670.0
50,2010-03-15,34.56973648071289,34.56973648071289,34.28905405804052,34.4551707381698,2612819.0
51,2010-03-16,34.672855377197266,34.67858503384326,34.22605611379418,34.24324052553278,4531105.0
52,2010-03-17,34.9019775390625,34.95353076375188,34.51245896795562,34.71867414581238,3021675.0
53,2010-03-18,35.10820007324219,35.136841519326246,34.838974582431504,34.95353808766803,3073304.0
54,2010-03-19,35.18838882446289,35.280040524845795,34.98790101476271,35.18838882446289,3874432.0
55,2010-03-22,36.08772277832031,36.12209388092409,35.20557900591707,35.20557900591707,4978656.0
56,2010-03-23,36.37985610961914,36.43140933605153,36.00179455758296,36.248108215703255,3363884.0
57,2010-03-24,36.02471160888672,36.368404393540686,35.91587548444297,36.368404393540686,2036353.0
58,2010-03-25,36.11063766479492,36.28821144298865,35.84713954679472,36.15073386675814,3352619.0
59,2010-03-26,35.9788818359375,36.259564322155256,35.801308085532156,36.12781642332216,2709923.0
60,2010-03-29,36.21372604370117,36.328291772867814,35.921588904162896,36.01896795067565,2140340.0
61,2010-03-30,36.167911529541016,36.33975788715686,36.059075427081005,36.27674763200102,1673285.0
62,2010-03-31,36.01897430419922,36.16217921181937,35.80702949113407,36.04188608661487,2123027.0
63,2010-04-01,35.801300048828125,36.190818560203134,35.50343322002358,36.190818560203134,3379841.0
64,2010-04-05,35.663822174072266,36.018971870763714,35.56644311696136,36.0017874653382,2433006.0
65,2010-04-06,35.62946319580078,35.76694075624317,35.31441187755748,35.658104639113716,2472014.0
66,2010-04-07,35.25140380859375,35.50344487887998,35.16547947330546,35.42897757745006,2967439.0
67,2010-04-08,35.1311149597168,35.29723399418914,35.04519289298967,35.154029030243976,2460020.0
68,2010-04-09,35.33159255981445,35.33159255981445,34.99935686645818,35.12537738045881,1950410.0
69,2010-04-12,35.16547775268555,35.51490017502146,35.04518687990717,35.480531354227644,2524582.0
70,2010-04-13,34.976444244384766,35.18266171134036,34.88479482241481,35.15402026986878,2541165.0
71,2010-04-14,35.07956314086914,35.13684604040789,34.816064993730905,35.01082548470265,2731513.0
72,2010-04-15,35.280033111572266,35.457606819314094,34.92488341698975,34.99935069279072,2560669.0
73,2010-04-16,35.411781311035156,35.646637891458234,35.119644138695946,35.119644138695946,2866268.0
74,2010-04-19,35.600830078125,35.62374414977384,35.33160455040121,35.33160455040121,3446698.0
75,2010-04-20,35.8184928894043,35.84140695499244,35.49771420396564,35.755482627686035,3274811.0
76,2010-04-21,36.05907440185547,36.110627623944715,35.80130373321101,35.910139832576604,2917375.0
77,2010-04-22,35.58363723754883,35.944514408210374,35.28577033035042,35.904418210969915,3557986.0
78,2010-04-23,34.9019775390625,35.67528502580017,34.66139126564691,35.67528502580017,4470924.0
