,Date,Close,High,Low,Open,Volume
2,2010-01-04,3.196918249130249,3.2013125294573057,3.098044532052161,3.1342982352988202,1199700.0
3,2010-01-05,3.1595661640167236,3.2046086408882783,3.1474815255006585,3.181537986406775,957100.0
4,2010-01-06,3.229876756668091,3.234271247449845,3.161763825877728,3.1749468791412836,2014600.0
5,2010-01-07,3.1947221755981445,3.203510949015628,3.1606657047980065,3.196919421337737,2051300.0
6,2010-01-08,3.1716511249542236,3.1738481607379954,3.129904301949854,3.1364958283828632,1168300.0
7,2010-01-11,3.1507771015167236,3.1848335592705754,3.0980444812125394,3.1661573967202425,1281700.0
8,2010-01-12,3.0991437435150146,3.1595667375221295,3.0958480848057532,3.140890569853147,1352500.0
9,2010-01-13,3.126608371734619,3.1408902565195453,3.1079324154696044,3.114523941771424,727400.0
10,2010-01-14,3.1310031414031982,3.1463834406587696,3.1013409560895715,3.116721464886005,1044700.0
11,2010-01-15,3.1244099140167236,3.14088882704183,3.0914518784257634,3.133198681599497,2627200.0
12,2010-01-19,3.1200170516967773,3.1332003147128034,3.0980452260578764,3.1035381300823874,1356400.0
13,2010-01-20,3.1134257316589355,3.123313127192163,3.060693095175635,3.092552317806469,1451900.0
14,2010-01-21,3.0486080646514893,3.1277070092726076,3.038720670381244,3.1222141055850687,2202100.0
15,2010-01-22,3.0057637691497803,3.042017489631152,2.9947777487982625,3.026636977322663,1273200.0
16,2010-01-25,3.0057637691497803,3.0310314692796343,2.9881862204037155,3.0310314692796343,914800.0
17,2010-01-26,3.0134525299072266,3.0277342030949597,2.9717057137446607,2.993677744308202,855700.0
18,2010-01-27,3.0211422443389893,3.0288323910707815,2.965113763026354,3.002466083901444,1216500.0
19,2010-01-28,3.0332272052764893,3.0650864179409423,3.012353797953762,3.058494892827746,1200000.0
20,2010-01-29,3.0387208461761475,3.0760731801266683,3.0156503979048086,3.0310306967523677,1397900.0
21,2010-02-01,3.05410099029541,3.0661856299438868,3.029931920539302,3.058495480909709,826800.0
22,2010-02-02,3.0826642513275146,3.09035439961495,3.04860779053709,3.051903658177773,993100.0
23,2010-02-03,3.0826642513275146,3.1035376606368574,3.0562979388245255,3.0749741030400792,1106700.0
24,2010-02-04,2.9486351013183594,3.0683822209938834,2.942043576343237,3.05959345118012,1713800.0
25,2010-02-05,2.9771995544433594,2.981593835906516,2.898100392697895,2.936551350819622,2351100.0
26,2010-02-08,2.9486351013183594,2.9958748176451366,2.9464378564797182,2.9640153961072446,1045200.0
27,2010-02-09,2.9508321285247803,2.9804940934955764,2.926662856163883,2.9706069115325016,1518100.0
28,2010-02-10,2.9486351013183594,2.956325248712802,2.9090855323860247,2.945339234060398,1727800.0
29,2010-02-11,2.984888792037964,2.999170464355114,2.917874291490967,2.945339223250779,1522300.0
30,2010-02-12,2.9750022888183594,2.9815938157389414,2.9343540854695678,2.959621989490047,1550700.0
