,Date,Close,High,Low,Open,Volume
2,2010-01-04,30.53232192993164,30.540262685692532,30.119400817407403,30.254395478300474,2069015.0
3,2010-01-05,30.93730926513672,30.969072293483634,30.357630371889087,30.532327027797106,1807829.0
4,2010-01-06,31.96165657043457,32.00136033849585,30.810240044827744,30.849943812889023,3087662.0
5,2010-01-07,33.224246978759766,33.30365453151242,32.11253761430691,32.12841912485744,4150478.0
6,2010-01-08,33.14484405517578,33.41482977224232,32.89073985087786,33.05749573494837,2295487.0
7,2010-01-11,32.803382873535156,33.5259952195933,32.76367909770315,33.32747634043326,1808069.0
8,2010-01-12,32.70810317993164,32.866918311142435,32.02519448980898,32.48575837032029,1865405.0
9,2010-01-13,32.50164031982422,32.89074102243116,31.779027837196715,32.67633696650166,1906103.0
10,2010-01-14,32.62869644165039,32.84309689804684,32.30312537823356,32.493703561697075,1264870.0
11,2010-01-15,31.977556228637695,32.80339507307176,31.794915165970902,32.47782399016987,1863370.0
12,2010-01-19,32.231658935546875,32.231658935546875,31.794913634096545,32.017258476648585,1781256.0
13,2010-01-20,31.874313354492188,31.96166165813121,31.44550896525789,31.921957883749837,2472882.0
14,2010-01-21,31.683738708496094,32.00137260061046,31.262878605783634,31.82667232828523,3787547.0
15,2010-01-22,31.493165969848633,32.112548721468535,31.112009584800635,31.532869759957798,4203026.0
16,2010-01-25,31.72343635559082,31.985484900433168,31.405806150831104,31.66785106975787,3105736.0
17,2010-01-26,30.921424865722656,32.62869493209724,30.88172107933797,32.62869493209724,2824681.0
18,2010-01-27,31.302583694458008,31.683740029790922,30.778490107458815,31.397872778291237,2933967.0
19,2010-01-28,30.23851776123047,31.55668890085283,30.07970261656209,31.516985114685735,2738018.0
20,2010-01-29,30.00823402404785,31.1199454097537,29.92088569965396,30.32586610752926,2146221.0
21,2010-02-01,30.421154022216797,30.476739317427,30.111462707373278,30.214694354293183,2216844.0
22,2010-02-02,29.65884017944336,30.095583606315667,29.222094939612916,29.555608530469147,3856734.0
23,2010-02-03,29.83353614807129,30.532324527436252,29.666780262906013,30.0638180847281,2240305.0
24,2010-02-04,28.72976303100586,29.68265734526434,28.7218240882276,29.51590147480438,2094750.0
25,2010-02-05,28.5312442779541,28.82505405459634,27.8086336894483,28.76152800839433,2800860.0
26,2010-02-08,28.769474029541016,29.261802790670238,28.102446796425117,28.594775557554343,2362878.0
27,2010-02-09,29.142688751220703,29.468261600852365,28.72976757467665,29.174451779188843,2135209.0
28,2010-02-10,28.817113876342773,29.253857293168913,28.642419047753645,29.15856821596134,1587342.0
29,2010-02-11,29.222095489501953,29.2697418430564,28.634477675856292,28.785352054411188,1802682.0
30,2010-02-12,28.983869552612305,29.039454843772646,28.483600119211296,28.856817458531534,1573457.0
31,2010-02-16,30.389392852783203,30.460859665276313,29.26180174086443,29.38091309501961,2747594.0
32,2010-02-17,30.762603759765625,30.818189049934237,30.325862194155096,30.643492423690027,1607691.0
33,2010-02-18,31.25493812561035,31.318464179411922,30.63555547512874,30.63555547512874,1174018.0
34,2010-02-19,31.223175048828125,31.366108669653308,30.857900240052658,31.05641915786541,1656409.0
35,2010-02-22,31.223175048828125,31.50904229047849,31.05641915786541,31.37404942636582,1064851.0
36,2010-02-23,30.865840911865234,31.175530422801295,30.611733071847553,31.07230058582261,2112226.0
37,2010-02-24,31.342288970947266,31.532867147683213,30.818195359006804,30.818195359006804,2045434.0
38,2010-02-25,31.286701202392578,31.326404986081858,30.524384929642046,30.857900338548333,1576928.0
39,2010-02-26,30.81024932861328,31.350224362867543,30.738782524568506,31.15964621874815,2228096.0
40,2010-03-01,31.31051254272461,31.532853653769696,30.89759333649802,30.89759333649802,1422635.0
41,2010-03-02,31.659910202026367,31.7313769978431,31.389924528940934,31.47727283493916,1764857.0
42,2010-03-03,32.009307861328125,32.39840487061356,31.667851757876267,31.723437044917045,1977923.0
43,2010-03-04,31.914020538330078,32.207828500140494,31.78696482082053,32.04107262992377,1139185.0
44,2010-03-05,32.906612396240234,32.906612396240234,32.06488882296595,32.06488882296595,2197094.0
45,2010-03-08,33.35924530029297,34.12156155790394,33.23219319501052,33.29571924765174,2357851.0
46,2010-03-09,34.02626419067383,34.54241324265792,33.66098585104664,34.042145699965644,2716472.0
47,2010-03-10,34.065982818603516,34.3518501105106,33.93098993075851,34.04216054427793,1634743.0
48,2010-03-11,34.34390640258789,34.439195491705824,33.653060506482866,33.92304625898368,1400251.0
49,2010-03-12,34.58212661743164,34.693297213340294,34.24861482970567,34.50271904892546,1064013.0
50,2010-03-15,34.4868278503418,34.65358369737499,33.930975026897805,34.582116905789334,1193529.0
51,2010-03-16,34.91564178466797,34.93946405505171,34.35184442633653,34.53448183261184,1321727.0
52,2010-03-17,35.280921936035156,35.76531179972016,35.0585807121416,35.0585807121416,2256584.0
53,2010-03-18,34.82034683227539,35.28091064870796,34.470949966307366,35.185621583239154,1418086.0
54,2010-03-19,34.224796295166016,35.10622402771852,34.129507202556745,34.224796295166016,2019100.0
55,2010-03-22,34.463016510009766,34.629776035815055,33.93098578179316,34.097741681681946,1022597.0
56,2010-03-23,35.130043029785156,35.23327287049976,34.4233120328226,34.55036414447134,1331303.0
57,2010-03-24,36.5037956237793,36.63085135442109,35.654134673427116,35.654134673427116,4103915.0
58,2010-03-25,36.059120178222656,36.765851272320766,35.97177183945869,36.614973243084265,1909095.0
59,2010-03-26,35.63031005859375,36.2099889331567,35.43973189465515,36.12264060801817,1504509.0
60,2010-03-29,36.249691009521484,36.32115781763153,35.685897301097796,35.77324562212118,1365657.0
61,2010-03-30,36.059120178222656,36.42439504941743,35.84471971034746,36.217935339611685,1473866.0
62,2010-03-31,35.88441467285156,36.138518868562414,35.733540306648244,35.89235542896753,1233748.0
63,2010-04-01,36.34498977661133,36.5832125338219,36.075003985106015,36.146470812269186,1259483.0
64,2010-04-05,36.662601470947266,36.8452388071799,36.35290844881176,36.503782770047415,1399054.0
65,2010-04-06,36.059120178222656,36.734088240042965,35.955890323319785,36.43233580748688,3129916.0
66,2010-04-07,35.233272552490234,36.28145609004806,34.83623470717151,35.85265521710384,3335560.0
67,2010-04-08,35.16179656982422,35.28090789235455,34.80446260223324,35.01092222795247,2209303.0
68,2010-04-09,37.80609130859375,38.338122058482256,35.082400621713106,35.225334256011514,11688466.0
69,2010-04-12,37.115238189697266,37.60756873052491,36.877015488933715,37.60756873052491,2592582.0
70,2010-04-13,37.59961700439453,37.702850447146005,37.019941879085316,37.09140867535632,2405012.0
71,2010-04-14,38.004608154296875,38.06813421049017,37.416988508592446,37.782266957620344,1455313.0
72,2010-04-15,38.04430389404297,38.30634882042467,37.71873292490207,37.87754803180007,1144691.0
73,2010-04-16,37.24229431152344,37.95696611677265,36.7261450708944,37.93314384412823,2134850.0
74,2010-04-19,37.13905715942383,37.472568910855394,36.61496363840111,37.08347186751857,1656050.0
75,2010-04-20,37.774322509765625,37.99666368471778,37.131117627737936,37.49639604107543,1274805.0
76,2010-04-21,38.2190055847168,38.38576146909442,37.63932674167844,37.84579003396689,1343752.0
77,2010-04-22,38.79073715209961,38.83044092742158,37.258164172840566,37.8854874488432,1439991.0
78,2010-04-23,39.07661056518555,39.25924796078814,38.504872483469995,38.83044711893858,1527611.0
79,2010-04-26,38.6478157043457,39.465717358884014,38.274596473135645,39.39424691493242,2199488.0
80,2010-04-27,37.686981201171875,40.243912440567435,36.5911530091571,37.1549468076568,4598395.0
81,2010-04-28,38.41753005981445,39.03691277457064,38.004610667254795,38.004610667254795,2089004.0
82,2010-04-29,39.680110931396484,39.71981471230796,38.79074261306352,39.02102454235004,1864567.0
83,2010-04-30,38.29047393798828,39.86275102027808,38.211066370793475,39.79922496652223,2164296.0
84,2010-05-03,39.01308059692383,39.14013268545427,38.24282368429228,38.63986508686567,1916038.0
