File,Line,Column,Type,Value
STZ,2697,High,Spike,173.44941306513834
STZ,2724,High,Spike,158.72259437798542
STZ,2727,High,Spike,165.46420674666513
STZ,2728,High,Spike,173.67384811079037
STZ,2732,High,Spike,194.22728704884275
STZ,2735,High,Spike,185.44830707220464
STZ,2737,High,Spike,195.20378227644787
STZ,2743,High,Spike,195.9174057963558
STZ,2749,High,Spike,198.7153606357312
STZ,2757,High,Spike,201.7011761437439
STZ,2771,High,Spike,212.498889509622
STZ,2772,High,Spike,226.05704825252712
STZ,2773,High,Spike,218.27328499906207
STZ,2785,High,Spike,204.5649106136497
STZ,2794,High,Spike,221.923624640426
STZ,2795,High,Spike,227.49102839610063
STZ,2799,High,Spike,217.5526020612401
STZ,2812,High,Spike,209.988100183749
STZ,2813,High,Spike,216.14895963166595
STZ,2834,High,Spike,213.62431922123235
STZ,2839,High,Spike,221.33009883219668
STZ,2884,High,Spike,214.68951452008665
STZ,2892,High,Spike,225.51942059520803
STZ,2940,High,Spike,206.2961005975626
STZ,2996,High,Spike,218.86577868661567
STZ,3002,High,Spike,221.2256949002044
STZ,3025,High,Spike,236.6319928878159
STZ,3027,High,Spike,241.4470298363056
STZ,3052,High,Spike,213.6683980176341
STZ,3087,High,Spike,235.3196424346609
STZ,3097,High,Spike,243.7873447540308
STZ,3105,High,Spike,243.2736968206244
STZ,3116,High,Spike,227.60461749962548
STZ,3131,High,Spike,230.5640748524933
STZ,3135,High,Spike,217.96941741112505
STZ,3137,High,Spike,227.2597644843221
STZ,3140,High,Spike,235.37211781363868
STZ,3144,High,Spike,228.02599899083256
STZ,3153,High,Spike,241.00380564782125
STZ,3154,High,Spike,235.7073300834378
STZ,3180,High,Spike,247.04592405221533
STZ,3185,High,Spike,242.86538103912108
STZ,3214,High,Spike,214.0052286595252
STZ,3225,High,Spike,230.5736689597622
STZ,3228,High,Spike,237.6661506150304
STZ,3255,High,Spike,240.66198929679783
STZ,3260,High,Spike,234.05675193621587
STZ,3262,High,Spike,225.9279984083406
STZ,3274,High,Spike,216.86386221773844
STZ,3275,High,Spike,208.51332241865725
STZ,3336,High,Spike,214.7018071032022
STZ,3358,High,Spike,222.21455251718817
STZ,3374,High,Spike,236.6882344660048
STZ,3392,High,Spike,240.36006441493865
STZ,3407,High,Spike,261.6723173976519
STZ,3454,High,Spike,250.17675246969748
STZ,3463,High,Spike,234.02784430161088
STZ,3468,High,Spike,226.0751905925529
STZ,3478,High,Spike,225.1493443558145
STZ,3510,High,Spike,238.77506680411287
STZ,3525,High,Spike,247.5993652503749
STZ,3567,High,Spike,250.7273499756677
STZ,3591,High,Spike,269.8728305874244
STZ,3593,High,Spike,260.4571960925878
STZ,3594,High,Spike,254.4975316637112
STZ,3637,High,Spike,260.3142996848999
STZ,3648,High,Spike,260.4720345260576
STZ,3649,High,Spike,255.4644824204644
STZ,3653,High,Spike,255.97705538355703
STZ,3654,High,Spike,260.679064720712
STZ,3656,High,Spike,249.39231116687023
STZ,3690,High,Spike,246.9415872112945
STZ,3704,High,Spike,253.7125063384887
STZ,3713,High,Spike,245.466612105544
STZ,3734,High,Spike,239.2797087620527
STZ,3736,High,Spike,232.5381281812144
STZ,3750,High,Spike,234.5163677513604
STZ,3764,High,Spike,233.59186225968023
STZ,5,Date,Gap,2010-01-11 00:00:00
STZ,10,Date,Gap,2010-01-19 00:00:00
STZ,14,Date,Gap,2010-01-25 00:00:00
STZ,19,Date,Gap,2010-02-01 00:00:00
STZ,24,Date,Gap,2010-02-08 00:00:00
STZ,29,Date,Gap,2010-02-16 00:00:00
STZ,33,Date,Gap,2010-02-22 00:00:00
STZ,38,Date,Gap,2010-03-01 00:00:00
STZ,43,Date,Gap,2010-03-08 00:00:00
STZ,48,Date,Gap,2010-03-15 00:00:00
STZ,53,Date,Gap,2010-03-22 00:00:00
STZ,58,Date,Gap,2010-03-29 00:00:00
STZ,62,Date,Gap,2010-04-05 00:00:00
STZ,67,Date,Gap,2010-04-12 00:00:00
STZ,72,Date,Gap,2010-04-19 00:00:00
STZ,77,Date,Gap,2010-04-26 00:00:00
STZ,82,Date,Gap,2010-05-03 00:00:00
STZ,87,Date,Gap,2010-05-10 00:00:00
STZ,92,Date,Gap,2010-05-17 00:00:00
STZ,97,Date,Gap,2010-05-24 00:00:00
STZ,102,Date,Gap,2010-06-01 00:00:00
STZ,106,Date,Gap,2010-06-07 00:00:00
STZ,111,Date,Gap,2010-06-14 00:00:00
STZ,116,Date,Gap,2010-06-21 00:00:00
STZ,121,Date,Gap,2010-06-28 00:00:00
STZ,126,Date,Gap,2010-07-06 00:00:00
STZ,130,Date,Gap,2010-07-12 00:00:00
STZ,135,Date,Gap,2010-07-19 00:00:00
STZ,140,Date,Gap,2010-07-26 00:00:00
STZ,145,Date,Gap,2010-08-02 00:00:00
STZ,150,Date,Gap,2010-08-09 00:00:00
STZ,155,Date,Gap,2010-08-16 00:00:00
STZ,160,Date,Gap,2010-08-23 00:00:00
STZ,165,Date,Gap,2010-08-30 00:00:00
STZ,170,Date,Gap,2010-09-07 00:00:00
STZ,174,Date,Gap,2010-09-13 00:00:00
STZ,179,Date,Gap,2010-09-20 00:00:00
STZ,184,Date,Gap,2010-09-27 00:00:00
STZ,189,Date,Gap,2010-10-04 00:00:00
STZ,194,Date,Gap,2010-10-11 00:00:00
STZ,199,Date,Gap,2010-10-18 00:00:00
STZ,204,Date,Gap,2010-10-25 00:00:00
STZ,209,Date,Gap,2010-11-01 00:00:00
STZ,214,Date,Gap,2010-11-08 00:00:00
STZ,219,Date,Gap,2010-11-15 00:00:00
STZ,224,Date,Gap,2010-11-22 00:00:00
STZ,227,Date,Gap,2010-11-26 00:00:00
STZ,228,Date,Gap,2010-11-29 00:00:00
STZ,233,Date,Gap,2010-12-06 00:00:00
STZ,238,Date,Gap,2010-12-13 00:00:00
STZ,243,Date,Gap,2010-12-20 00:00:00
STZ,247,Date,Gap,2010-12-27 00:00:00
STZ,252,Date,Gap,2011-01-03 00:00:00
STZ,257,Date,Gap,2011-01-10 00:00:00
STZ,262,Date,Gap,2011-01-18 00:00:00
STZ,266,Date,Gap,2011-01-24 00:00:00
STZ,271,Date,Gap,2011-01-31 00:00:00
STZ,276,Date,Gap,2011-02-07 00:00:00
STZ,281,Date,Gap,2011-02-14 00:00:00
STZ,286,Date,Gap,2011-02-22 00:00:00
STZ,290,Date,Gap,2011-02-28 00:00:00
STZ,295,Date,Gap,2011-03-07 00:00:00
STZ,300,Date,Gap,2011-03-14 00:00:00
STZ,305,Date,Gap,2011-03-21 00:00:00
STZ,310,Date,Gap,2011-03-28 00:00:00
STZ,315,Date,Gap,2011-04-04 00:00:00
STZ,320,Date,Gap,2011-04-11 00:00:00
STZ,325,Date,Gap,2011-04-18 00:00:00
STZ,329,Date,Gap,2011-04-25 00:00:00
STZ,334,Date,Gap,2011-05-02 00:00:00
STZ,339,Date,Gap,2011-05-09 00:00:00
STZ,344,Date,Gap,2011-05-16 00:00:00
STZ,349,Date,Gap,2011-05-23 00:00:00
STZ,354,Date,Gap,2011-05-31 00:00:00
STZ,358,Date,Gap,2011-06-06 00:00:00
STZ,363,Date,Gap,2011-06-13 00:00:00
STZ,368,Date,Gap,2011-06-20 00:00:00
STZ,373,Date,Gap,2011-06-27 00:00:00
STZ,378,Date,Gap,2011-07-05 00:00:00
STZ,382,Date,Gap,2011-07-11 00:00:00
STZ,387,Date,Gap,2011-07-18 00:00:00
STZ,392,Date,Gap,2011-07-25 00:00:00
STZ,397,Date,Gap,2011-08-01 00:00:00
STZ,402,Date,Gap,2011-08-08 00:00:00
STZ,407,Date,Gap,2011-08-15 00:00:00
STZ,412,Date,Gap,2011-08-22 00:00:00
STZ,417,Date,Gap,2011-08-29 00:00:00
STZ,422,Date,Gap,2011-09-06 00:00:00
STZ,426,Date,Gap,2011-09-12 00:00:00
STZ,431,Date,Gap,2011-09-19 00:00:00
STZ,436,Date,Gap,2011-09-26 00:00:00
STZ,441,Date,Gap,2011-10-03 00:00:00
STZ,446,Date,Gap,2011-10-10 00:00:00
STZ,451,Date,Gap,2011-10-17 00:00:00
STZ,456,Date,Gap,2011-10-24 00:00:00
STZ,461,Date,Gap,2011-10-31 00:00:00
STZ,466,Date,Gap,2011-11-07 00:00:00
STZ,471,Date,Gap,2011-11-14 00:00:00
STZ,476,Date,Gap,2011-11-21 00:00:00
STZ,479,Date,Gap,2011-11-25 00:00:00
STZ,480,Date,Gap,2011-11-28 00:00:00
STZ,485,Date,Gap,2011-12-05 00:00:00
STZ,490,Date,Gap,2011-12-12 00:00:00
STZ,495,Date,Gap,2011-12-19 00:00:00
STZ,500,Date,Gap,2011-12-27 00:00:00
STZ,504,Date,Gap,2012-01-03 00:00:00
STZ,508,Date,Gap,2012-01-09 00:00:00
STZ,513,Date,Gap,2012-01-17 00:00:00
STZ,517,Date,Gap,2012-01-23 00:00:00
STZ,522,Date,Gap,2012-01-30 00:00:00
STZ,527,Date,Gap,2012-02-06 00:00:00
STZ,532,Date,Gap,2012-02-13 00:00:00
STZ,537,Date,Gap,2012-02-21 00:00:00
STZ,541,Date,Gap,2012-02-27 00:00:00
STZ,546,Date,Gap,2012-03-05 00:00:00
STZ,551,Date,Gap,2012-03-12 00:00:00
STZ,556,Date,Gap,2012-03-19 00:00:00
STZ,561,Date,Gap,2012-03-26 00:00:00
STZ,566,Date,Gap,2012-04-02 00:00:00
STZ,570,Date,Gap,2012-04-09 00:00:00
STZ,575,Date,Gap,2012-04-16 00:00:00
STZ,580,Date,Gap,2012-04-23 00:00:00
STZ,585,Date,Gap,2012-04-30 00:00:00
STZ,590,Date,Gap,2012-05-07 00:00:00
STZ,595,Date,Gap,2012-05-14 00:00:00
STZ,600,Date,Gap,2012-05-21 00:00:00
STZ,605,Date,Gap,2012-05-29 00:00:00
STZ,609,Date,Gap,2012-06-04 00:00:00
STZ,614,Date,Gap,2012-06-11 00:00:00
STZ,619,Date,Gap,2012-06-18 00:00:00
STZ,624,Date,Gap,2012-06-25 00:00:00
STZ,629,Date,Gap,2012-07-02 00:00:00
STZ,631,Date,Gap,2012-07-05 00:00:00
STZ,633,Date,Gap,2012-07-09 00:00:00
STZ,638,Date,Gap,2012-07-16 00:00:00
STZ,643,Date,Gap,2012-07-23 00:00:00
STZ,648,Date,Gap,2012-07-30 00:00:00
STZ,653,Date,Gap,2012-08-06 00:00:00
STZ,658,Date,Gap,2012-08-13 00:00:00
STZ,663,Date,Gap,2012-08-20 00:00:00
STZ,668,Date,Gap,2012-08-27 00:00:00
STZ,673,Date,Gap,2012-09-04 00:00:00
STZ,677,Date,Gap,2012-09-10 00:00:00
STZ,682,Date,Gap,2012-09-17 00:00:00
STZ,687,Date,Gap,2012-09-24 00:00:00
STZ,692,Date,Gap,2012-10-01 00:00:00
STZ,697,Date,Gap,2012-10-08 00:00:00
STZ,702,Date,Gap,2012-10-15 00:00:00
STZ,707,Date,Gap,2012-10-22 00:00:00
STZ,712,Date,Gap,2012-10-31 00:00:00
STZ,715,Date,Gap,2012-11-05 00:00:00
STZ,720,Date,Gap,2012-11-12 00:00:00
STZ,725,Date,Gap,2012-11-19 00:00:00
STZ,728,Date,Gap,2012-11-23 00:00:00
STZ,729,Date,Gap,2012-11-26 00:00:00
STZ,734,Date,Gap,2012-12-03 00:00:00
STZ,739,Date,Gap,2012-12-10 00:00:00
STZ,744,Date,Gap,2012-12-17 00:00:00
STZ,749,Date,Gap,2012-12-24 00:00:00
STZ,750,Date,Gap,2012-12-26 00:00:00
STZ,753,Date,Gap,2012-12-31 00:00:00
STZ,754,Date,Gap,2013-01-02 00:00:00
STZ,757,Date,Gap,2013-01-07 00:00:00
STZ,762,Date,Gap,2013-01-14 00:00:00
STZ,767,Date,Gap,2013-01-22 00:00:00
STZ,771,Date,Gap,2013-01-28 00:00:00
STZ,776,Date,Gap,2013-02-04 00:00:00
STZ,781,Date,Gap,2013-02-11 00:00:00
STZ,786,Date,Gap,2013-02-19 00:00:00
STZ,790,Date,Gap,2013-02-25 00:00:00
STZ,795,Date,Gap,2013-03-04 00:00:00
STZ,800,Date,Gap,2013-03-11 00:00:00
STZ,805,Date,Gap,2013-03-18 00:00:00
STZ,810,Date,Gap,2013-03-25 00:00:00
STZ,814,Date,Gap,2013-04-01 00:00:00
STZ,819,Date,Gap,2013-04-08 00:00:00
STZ,824,Date,Gap,2013-04-15 00:00:00
STZ,829,Date,Gap,2013-04-22 00:00:00
STZ,834,Date,Gap,2013-04-29 00:00:00
STZ,839,Date,Gap,2013-05-06 00:00:00
STZ,844,Date,Gap,2013-05-13 00:00:00
STZ,849,Date,Gap,2013-05-20 00:00:00
STZ,854,Date,Gap,2013-05-28 00:00:00
STZ,858,Date,Gap,2013-06-03 00:00:00
STZ,863,Date,Gap,2013-06-10 00:00:00
STZ,868,Date,Gap,2013-06-17 00:00:00
STZ,873,Date,Gap,2013-06-24 00:00:00
STZ,878,Date,Gap,2013-07-01 00:00:00
STZ,881,Date,Gap,2013-07-05 00:00:00
STZ,882,Date,Gap,2013-07-08 00:00:00
STZ,887,Date,Gap,2013-07-15 00:00:00
STZ,892,Date,Gap,2013-07-22 00:00:00
STZ,897,Date,Gap,2013-07-29 00:00:00
STZ,902,Date,Gap,2013-08-05 00:00:00
STZ,907,Date,Gap,2013-08-12 00:00:00
STZ,912,Date,Gap,2013-08-19 00:00:00
STZ,917,Date,Gap,2013-08-26 00:00:00
STZ,922,Date,Gap,2013-09-03 00:00:00
STZ,926,Date,Gap,2013-09-09 00:00:00
STZ,931,Date,Gap,2013-09-16 00:00:00
STZ,936,Date,Gap,2013-09-23 00:00:00
STZ,941,Date,Gap,2013-09-30 00:00:00
STZ,946,Date,Gap,2013-10-07 00:00:00
STZ,951,Date,Gap,2013-10-14 00:00:00
STZ,956,Date,Gap,2013-10-21 00:00:00
STZ,961,Date,Gap,2013-10-28 00:00:00
STZ,966,Date,Gap,2013-11-04 00:00:00
STZ,971,Date,Gap,2013-11-11 00:00:00
STZ,976,Date,Gap,2013-11-18 00:00:00
STZ,981,Date,Gap,2013-11-25 00:00:00
STZ,984,Date,Gap,2013-11-29 00:00:00
STZ,985,Date,Gap,2013-12-02 00:00:00
STZ,990,Date,Gap,2013-12-09 00:00:00
STZ,995,Date,Gap,2013-12-16 00:00:00
STZ,1000,Date,Gap,2013-12-23 00:00:00
STZ,1002,Date,Gap,2013-12-26 00:00:00
STZ,1004,Date,Gap,2013-12-30 00:00:00
STZ,1006,Date,Gap,2014-01-02 00:00:00
STZ,1008,Date,Gap,2014-01-06 00:00:00
STZ,1013,Date,Gap,2014-01-13 00:00:00
STZ,1018,Date,Gap,2014-01-21 00:00:00
STZ,1022,Date,Gap,2014-01-27 00:00:00
STZ,1027,Date,Gap,2014-02-03 00:00:00
STZ,1032,Date,Gap,2014-02-10 00:00:00
STZ,1037,Date,Gap,2014-02-18 00:00:00
STZ,1041,Date,Gap,2014-02-24 00:00:00
STZ,1046,Date,Gap,2014-03-03 00:00:00
STZ,1051,Date,Gap,2014-03-10 00:00:00
STZ,1056,Date,Gap,2014-03-17 00:00:00
STZ,1061,Date,Gap,2014-03-24 00:00:00
STZ,1066,Date,Gap,2014-03-31 00:00:00
STZ,1071,Date,Gap,2014-04-07 00:00:00
STZ,1076,Date,Gap,2014-04-14 00:00:00
STZ,1080,Date,Gap,2014-04-21 00:00:00
STZ,1085,Date,Gap,2014-04-28 00:00:00
STZ,1090,Date,Gap,2014-05-05 00:00:00
STZ,1095,Date,Gap,2014-05-12 00:00:00
STZ,1100,Date,Gap,2014-05-19 00:00:00
STZ,1105,Date,Gap,2014-05-27 00:00:00
STZ,1109,Date,Gap,2014-06-02 00:00:00
STZ,1114,Date,Gap,2014-06-09 00:00:00
STZ,1119,Date,Gap,2014-06-16 00:00:00
STZ,1124,Date,Gap,2014-06-23 00:00:00
STZ,1129,Date,Gap,2014-06-30 00:00:00
STZ,1133,Date,Gap,2014-07-07 00:00:00
STZ,1138,Date,Gap,2014-07-14 00:00:00
STZ,1143,Date,Gap,2014-07-21 00:00:00
STZ,1148,Date,Gap,2014-07-28 00:00:00
STZ,1153,Date,Gap,2014-08-04 00:00:00
STZ,1158,Date,Gap,2014-08-11 00:00:00
STZ,1163,Date,Gap,2014-08-18 00:00:00
STZ,1168,Date,Gap,2014-08-25 00:00:00
STZ,1173,Date,Gap,2014-09-02 00:00:00
STZ,1177,Date,Gap,2014-09-08 00:00:00
STZ,1182,Date,Gap,2014-09-15 00:00:00
STZ,1187,Date,Gap,2014-09-22 00:00:00
STZ,1192,Date,Gap,2014-09-29 00:00:00
STZ,1197,Date,Gap,2014-10-06 00:00:00
STZ,1202,Date,Gap,2014-10-13 00:00:00
STZ,1207,Date,Gap,2014-10-20 00:00:00
STZ,1212,Date,Gap,2014-10-27 00:00:00
STZ,1217,Date,Gap,2014-11-03 00:00:00
STZ,1222,Date,Gap,2014-11-10 00:00:00
STZ,1227,Date,Gap,2014-11-17 00:00:00
STZ,1232,Date,Gap,2014-11-24 00:00:00
STZ,1235,Date,Gap,2014-11-28 00:00:00
STZ,1236,Date,Gap,2014-12-01 00:00:00
STZ,1241,Date,Gap,2014-12-08 00:00:00
STZ,1246,Date,Gap,2014-12-15 00:00:00
STZ,1251,Date,Gap,2014-12-22 00:00:00
STZ,1254,Date,Gap,2014-12-26 00:00:00
STZ,1255,Date,Gap,2014-12-29 00:00:00
STZ,1258,Date,Gap,2015-01-02 00:00:00
STZ,1259,Date,Gap,2015-01-05 00:00:00
STZ,1264,Date,Gap,2015-01-12 00:00:00
STZ,1269,Date,Gap,2015-01-20 00:00:00
STZ,1273,Date,Gap,2015-01-26 00:00:00
STZ,1278,Date,Gap,2015-02-02 00:00:00
STZ,1283,Date,Gap,2015-02-09 00:00:00
STZ,1288,Date,Gap,2015-02-17 00:00:00
STZ,1292,Date,Gap,2015-02-23 00:00:00
STZ,1297,Date,Gap,2015-03-02 00:00:00
STZ,1302,Date,Gap,2015-03-09 00:00:00
STZ,1307,Date,Gap,2015-03-16 00:00:00
STZ,1312,Date,Gap,2015-03-23 00:00:00
STZ,1317,Date,Gap,2015-03-30 00:00:00
STZ,1321,Date,Gap,2015-04-06 00:00:00
STZ,1326,Date,Gap,2015-04-13 00:00:00
STZ,1331,Date,Gap,2015-04-20 00:00:00
STZ,1336,Date,Gap,2015-04-27 00:00:00
STZ,1341,Date,Gap,2015-05-04 00:00:00
STZ,1346,Date,Gap,2015-05-11 00:00:00
STZ,1351,Date,Gap,2015-05-18 00:00:00
STZ,1356,Date,Gap,2015-05-26 00:00:00
STZ,1360,Date,Gap,2015-06-01 00:00:00
STZ,1365,Date,Gap,2015-06-08 00:00:00
STZ,1370,Date,Gap,2015-06-15 00:00:00
STZ,1375,Date,Gap,2015-06-22 00:00:00
STZ,1380,Date,Gap,2015-06-29 00:00:00
STZ,1384,Date,Gap,2015-07-06 00:00:00
STZ,1389,Date,Gap,2015-07-13 00:00:00
STZ,1394,Date,Gap,2015-07-20 00:00:00
STZ,1399,Date,Gap,2015-07-27 00:00:00
STZ,1404,Date,Gap,2015-08-03 00:00:00
STZ,1409,Date,Gap,2015-08-10 00:00:00
STZ,1414,Date,Gap,2015-08-17 00:00:00
STZ,1419,Date,Gap,2015-08-24 00:00:00
STZ,1424,Date,Gap,2015-08-31 00:00:00
STZ,1429,Date,Gap,2015-09-08 00:00:00
STZ,1433,Date,Gap,2015-09-14 00:00:00
STZ,1438,Date,Gap,2015-09-21 00:00:00
STZ,1443,Date,Gap,2015-09-28 00:00:00
STZ,1448,Date,Gap,2015-10-05 00:00:00
STZ,1453,Date,Gap,2015-10-12 00:00:00
STZ,1458,Date,Gap,2015-10-19 00:00:00
STZ,1463,Date,Gap,2015-10-26 00:00:00
STZ,1468,Date,Gap,2015-11-02 00:00:00
STZ,1473,Date,Gap,2015-11-09 00:00:00
STZ,1478,Date,Gap,2015-11-16 00:00:00
STZ,1483,Date,Gap,2015-11-23 00:00:00
STZ,1486,Date,Gap,2015-11-27 00:00:00
STZ,1487,Date,Gap,2015-11-30 00:00:00
STZ,1492,Date,Gap,2015-12-07 00:00:00
STZ,1497,Date,Gap,2015-12-14 00:00:00
STZ,1502,Date,Gap,2015-12-21 00:00:00
STZ,1506,Date,Gap,2015-12-28 00:00:00
STZ,1510,Date,Gap,2016-01-04 00:00:00
STZ,1515,Date,Gap,2016-01-11 00:00:00
STZ,1520,Date,Gap,2016-01-19 00:00:00
STZ,1524,Date,Gap,2016-01-25 00:00:00
STZ,1529,Date,Gap,2016-02-01 00:00:00
STZ,1534,Date,Gap,2016-02-08 00:00:00
STZ,1539,Date,Gap,2016-02-16 00:00:00
STZ,1543,Date,Gap,2016-02-22 00:00:00
STZ,1548,Date,Gap,2016-02-29 00:00:00
STZ,1553,Date,Gap,2016-03-07 00:00:00
STZ,1558,Date,Gap,2016-03-14 00:00:00
STZ,1563,Date,Gap,2016-03-21 00:00:00
STZ,1567,Date,Gap,2016-03-28 00:00:00
STZ,1572,Date,Gap,2016-04-04 00:00:00
STZ,1577,Date,Gap,2016-04-11 00:00:00
STZ,1582,Date,Gap,2016-04-18 00:00:00
STZ,1587,Date,Gap,2016-04-25 00:00:00
STZ,1592,Date,Gap,2016-05-02 00:00:00
STZ,1597,Date,Gap,2016-05-09 00:00:00
STZ,1602,Date,Gap,2016-05-16 00:00:00
STZ,1607,Date,Gap,2016-05-23 00:00:00
STZ,1612,Date,Gap,2016-05-31 00:00:00
STZ,1616,Date,Gap,2016-06-06 00:00:00
STZ,1621,Date,Gap,2016-06-13 00:00:00
STZ,1626,Date,Gap,2016-06-20 00:00:00
STZ,1631,Date,Gap,2016-06-27 00:00:00
STZ,1636,Date,Gap,2016-07-05 00:00:00
STZ,1640,Date,Gap,2016-07-11 00:00:00
STZ,1645,Date,Gap,2016-07-18 00:00:00
STZ,1650,Date,Gap,2016-07-25 00:00:00
STZ,1655,Date,Gap,2016-08-01 00:00:00
STZ,1660,Date,Gap,2016-08-08 00:00:00
STZ,1665,Date,Gap,2016-08-15 00:00:00
STZ,1670,Date,Gap,2016-08-22 00:00:00
STZ,1675,Date,Gap,2016-08-29 00:00:00
STZ,1680,Date,Gap,2016-09-06 00:00:00
STZ,1684,Date,Gap,2016-09-12 00:00:00
STZ,1689,Date,Gap,2016-09-19 00:00:00
STZ,1694,Date,Gap,2016-09-26 00:00:00
STZ,1699,Date,Gap,2016-10-03 00:00:00
STZ,1704,Date,Gap,2016-10-10 00:00:00
STZ,1709,Date,Gap,2016-10-17 00:00:00
STZ,1714,Date,Gap,2016-10-24 00:00:00
STZ,1719,Date,Gap,2016-10-31 00:00:00
STZ,1724,Date,Gap,2016-11-07 00:00:00
STZ,1729,Date,Gap,2016-11-14 00:00:00
STZ,1734,Date,Gap,2016-11-21 00:00:00
STZ,1737,Date,Gap,2016-11-25 00:00:00
STZ,1738,Date,Gap,2016-11-28 00:00:00
STZ,1743,Date,Gap,2016-12-05 00:00:00
STZ,1748,Date,Gap,2016-12-12 00:00:00
STZ,1753,Date,Gap,2016-12-19 00:00:00
STZ,1758,Date,Gap,2016-12-27 00:00:00
STZ,1762,Date,Gap,2017-01-03 00:00:00
STZ,1766,Date,Gap,2017-01-09 00:00:00
STZ,1771,Date,Gap,2017-01-17 00:00:00
STZ,1775,Date,Gap,2017-01-23 00:00:00
STZ,1780,Date,Gap,2017-01-30 00:00:00
STZ,1785,Date,Gap,2017-02-06 00:00:00
STZ,1790,Date,Gap,2017-02-13 00:00:00
STZ,1795,Date,Gap,2017-02-21 00:00:00
STZ,1799,Date,Gap,2017-02-27 00:00:00
STZ,1804,Date,Gap,2017-03-06 00:00:00
STZ,1809,Date,Gap,2017-03-13 00:00:00
STZ,1814,Date,Gap,2017-03-20 00:00:00
STZ,1819,Date,Gap,2017-03-27 00:00:00
STZ,1824,Date,Gap,2017-04-03 00:00:00
STZ,1829,Date,Gap,2017-04-10 00:00:00
STZ,1833,Date,Gap,2017-04-17 00:00:00
STZ,1838,Date,Gap,2017-04-24 00:00:00
STZ,1843,Date,Gap,2017-05-01 00:00:00
STZ,1848,Date,Gap,2017-05-08 00:00:00
STZ,1853,Date,Gap,2017-05-15 00:00:00
STZ,1858,Date,Gap,2017-05-22 00:00:00
STZ,1863,Date,Gap,2017-05-30 00:00:00
STZ,1867,Date,Gap,2017-06-05 00:00:00
STZ,1872,Date,Gap,2017-06-12 00:00:00
STZ,1877,Date,Gap,2017-06-19 00:00:00
STZ,1882,Date,Gap,2017-06-26 00:00:00
