Date,Close,High,Low,Open,Volume,20d_std,10d_ema,10d_roc,20d_sma,bb_upper,bb_lower,vol_pct_change,vol_spike,macd_line,signal_line,macd_hist
2010-01-04,23.62251853942871,23.97204132269172,23.58954511914723,23.58954511914723,6067100,,23.62251853942871,,,,,,0,0.0,0.0,0.0
2010-01-05,23.207046508789062,23.681871813344777,23.035583213094345,23.675278135541824,7517100,,23.5469781702215,,,,,23.8993918016845,0,-0.033143067971259654,-0.006628613594251931,-0.026514454377007723
2010-01-06,23.378511428833008,23.43126839637732,23.24002155885476,23.24002155885476,7661600,,23.51634785360541,,,,,1.9222838594670888,0,-0.045054047056673596,-0.014313700286736265,-0.03074034676993733
2010-01-07,23.25980567932129,23.451055037258467,23.18066896820306,23.404891746130275,5997100,,23.469703821917385,,,,,-21.72522710660959,0,-0.06334197881333736,-0.024119355992056488,-0.039222622821280875
2010-01-08,23.081743240356445,23.26639638125198,22.97622680045752,23.26639638125198,5624400,,23.39916553436085,,,,,-6.214670424038282,0,-0.09115269564765427,-0.03752602392317605,-0.05362667172447822
2010-01-11,23.398292541503903,23.45105201926673,23.14109637668606,23.14109637668606,4793400,,23.399006808386858,,,,,-14.77490932366119,0,-0.08665114554713682,-0.04735104824796821,-0.03930009729916861
2010-01-12,23.319154739379883,23.477428133773547,23.22023198110116,23.31255854711584,4700800,,23.384488250385587,,,,,-1.931822923186044,0,-0.08844979967716782,-0.05557079853380814,-0.032879001143359676
2010-01-13,23.642303466796875,23.74122624911921,23.25980724095293,23.312564213336888,5320900,,23.43136374427855,,,,,13.19137168141593,0,-0.06307278064404542,-0.0570711949558556,-0.006001585688189821
2010-01-14,23.7412338256836,23.7412338256836,23.57636414633857,23.57636414633857,6417300,,23.487703759079466,,,,,20.6055366573324,0,-0.034579842166799324,-0.05257292439804435,0.017993082231245024
2010-01-15,23.62251853942871,23.813767899056312,23.36532233923814,23.741224865010626,6519600,,23.512215537324785,,,,,1.5941283717451293,0,-0.021332407879693704,-0.046324821094374226,0.02499241321468052
