Date,Close,High,Low,Open,Volume,20d_std,10d_ema,10d_roc,20d_sma,bb_upper,bb_lower,vol_pct_change,vol_spike,macd_line,signal_line,macd_hist
2010-01-04,27.59304428100586,28.17811689436298,27.420965162484425,27.96301676539837,13700400,,27.59304428100586,,,,,,0,0.0,0.0,0.0
2010-01-05,27.524215698242188,27.670483869611687,27.27470037124948,27.593047682352307,10307700,,27.580529993230645,,,,,-24.763510554436362,0,-0.005490599194821755,-0.001098119838964351,-0.004392479355857404
2010-01-06,27.37794685363769,27.53281922434808,27.257491294678022,27.44677883605521,10709500,,27.543696695122833,,,,,3.8980567924949305,0,-0.02139794970970499,-0.005158085813112478,-0.01623986389659251
2010-01-07,27.386552810668945,27.412365421135263,27.13703747383061,27.334929230820325,8202100,,27.51512507976758,,,,,-23.412857743125258,0,-0.03293060724782393,-0.010712590100054768,-0.02221801714776916
2010-01-08,27.42956924438477,27.481194459779047,27.128430360003986,27.240281711190583,7657500,,27.499569473334336,,,,,-6.639762987527586,0,-0.0381593771906914,-0.016201947518182096,-0.021957429672509306
2010-01-11,26.982162475585938,27.30911397102074,26.749853927178027,27.12843063853716,11250500,,27.40549547374372,,,,,46.92131896833169,0,-0.0775116955721522,-0.028463897128976116,-0.04904779844317609
2010-01-12,26.51754570007324,26.77566685957088,26.39709014362468,26.689626473071662,14618300,,27.244050060349082,,,,,29.93466957024131,0,-0.14452340636124106,-0.05167579897542911,-0.09284760738581195
2010-01-13,26.921934127807617,26.990766106498143,26.560565829411416,26.57777259327118,9620600,,27.18548352715972,,,,,-34.18796987337789,0,-0.1631195626717563,-0.07396455171469454,-0.08915501095706177
2010-01-14,26.68962478637696,26.82728873964224,26.637999573089644,26.78426772856948,9235600,,27.095327392471948,,,,,-4.001829407729252,0,-0.1943620877280594,-0.09804405891736752,-0.09631802881069189
2010-01-15,26.328258514404297,26.80147818484666,26.16478194198003,26.681022626788724,13936400,,26.955860323732374,,,,,50.89869634891073,0,-0.24545183603235188,-0.1275256143403644,-0.11792622169198747
2010-01-19,26.68102264404297,26.83589501369412,26.242218143726006,26.319654328551582,9662100,,26.905889836516117,-3.305259208353084,,,,-30.670043913779743,0,-0.25454151640177614,-0.15292879475264676,-0.10161272164912938
2010-01-20,26.835893630981445,26.878913002075137,26.431504321931964,26.67241706687455,13302800,,26.89316325369163,-2.5007872151819432,,,,37.6802144461349,0,-0.24640792210464824,-0.17162462022304706,-0.07478330188160118
2010-01-21,26.33685874938965,27.03378266628729,26.30244194308179,26.79286994538323,15403600,,26.792016980182176,-3.8026522215624636,,,,15.792164055687529,0,-0.27703643083524554,-0.19270698234548678,-0.08432944848975876
2010-01-22,25.794811248779297,26.42290333320889,25.76900027941732,26.24221998333901,14459400,,26.610706847199836,-5.812128210855205,,,,-6.129735905892131,0,-0.34111627184568505,-0.22238884024552644,-0.11872743160015861
2010-01-25,25.74318122863769,26.00990490551558,25.42483234378324,26.00130070418615,11155800,,26.452974916552172,-6.148065982087214,,,,-22.847421054815552,0,-0.3915525446503949,-0.2562215811265002,-0.13533096352389473
2010-01-26,25.51947975158692,25.760392492316544,25.22694343823085,25.63993530140984,11197300,,26.283248522922126,-5.420924751018319,,,,0.37200380071353845,0,-0.4444511378131146,-0.2938674924638231,-0.15058364534929153
2010-01-27,25.22694206237793,25.648538104848505,24.960218370423828,25.43343798270533,16121200,,26.09119280282318,-4.866979969762985,,,,43.97399373063149,0,-0.5041672741844785,-0.3359274488079542,-0.16823982537652427
2010-01-28,25.252758026123047,25.36460938243549,24.70210052426912,25.321590008719298,17126000,,25.938750116150427,-6.200060121090933,,,,6.232786641192956,0,-0.5431485317928058,-0.37737166540492456,-0.1657768663878812
2010-01-29,25.42483901977539,25.65714759341818,25.16671947645053,25.2699682784309,14507900,,25.845311734991327,-4.738866794587338,,,,-15.287282494452882,0,-0.5537724175274334,-0.41265181582942634,-0.1411206016980071
2010-02-01,25.399024963378903,25.614125103703422,25.24415259977184,25.4678569426394,10894200,0.8219203185602865,25.76416868560725,-3.5294151738786916,26.44828329086304,28.09212392798361,24.804442653742466,-24.908498128605792,0,-0.5578444189120866,-0.4416903364459584,-0.11615408246612818
2010-02-02,25.794811248779297,25.82062385922528,25.14090655390372,25.40763193859356,10100900,0.7877473905318616,25.76974006072944,-3.3215046030536377,26.358371639251708,27.933866420315432,24.782876858187983,-7.281856400653563,0,-0.5231048369004654,-0.45797323653685984,-0.06513160036360555
2010-02-03,26.457319259643555,26.56056805688008,25.63133544608717,25.74318680543312,15976200,0.7392762440625176,25.894754460532003,-1.410701564641903,26.305026817321778,27.783579305446814,24.826474329196742,58.16610401053373,0,-0.4370762650913562,-0.45379384224775915,0.01671757715640293
2010-02-04,25.52808380126953,26.23361197358704,25.51947959903593,26.05292864993275,13407100,0.7132372940889361,25.828087067938824,-3.0708861516708374,26.21253366470337,27.63900825288124,24.786059076525497,-16.08079518283446,0,-0.4388210814064628,-0.45079929007949987,0.01197820867303706
2010-02-05,25.41623878479004,25.67435835175247,24.943017390580007,25.493673342011423,11956100,0.6777322491243761,25.753205561911773,-1.4676302933101404,26.114017963409424,27.469482461658178,24.75855346516067,-10.822623833640389,0,-0.44410940226815754,-0.4494613125172314,0.005351910249073888
2010-02-08,25.36460494995117,25.76899421298524,25.347396547038315,25.605517667480328,10656800,0.62174795382225,25.68255090519166,-1.470588562167996,26.010769748687743,27.254265656332244,24.76727384104324,-10.867256045031404,0,-0.4473105361809253,-0.4490311572499702,0.0017206210690449142
2010-02-09,25.67435073852539,25.846431492862614,25.36460603715187,25.71737010656785,14376800,0.5816896978498879,25.681059965797793,0.6068736057553759,25.945379161834715,27.10875855753449,24.78199976613494,34.90728924254935,0,-0.4200119253581569,-0.4432273108716076,0.023215385513450704
2010-02-10,25.83782768249512,25.88945125314493,24.97742717994084,25.089278523196057,24191900,0.5661498374833686,25.709563187015487,2.4215603246983797,25.911393260955812,27.04369293592255,24.779093585989074,68.27040787936119,1,-0.38079676835289433,-0.43074120236786495,0.04994443401497062
2010-02-11,25.94968032836914,26.181988869580284,25.60552043828808,25.657144011529287,12389400,0.5141675087788862,25.753220849079785,2.759786877635917,25.862780570983887,26.89111558854166,24.834445553426114,-48.78699068696547,0,-0.33681035999297393,-0.4119550338928868,0.07514467389991286
2010-02-12,25.87224578857422,25.984098785620755,25.69156245023061,25.69156245023061,12802700,0.47605888219987136,25.77486174716968,1.7597231134908409,25.82191162109375,26.774029385493492,24.86979385669401,3.3359161864174203,0,-0.3046868938257674,-0.3905014058794629,0.0858145120536955
2010-02-16,26.216402053833008,26.242214659041863,25.958282566079184,26.05292714409464,9061600,0.47042081155154203,25.855141802926646,3.2181435768996014,25.816318798065186,26.75716042116827,24.875477174962104,-29.221179907363293,0,-0.24859265964191835,-0.362119656631954,0.11352699699003566
2010-02-17,26.551963806152344,26.61219158731418,26.138970259029552,26.27663586879312,9768600,0.4586735501403285,25.981836712604043,2.935290163865334,25.809865856170653,26.72721295645131,24.892518755889995,7.802154144963369,0,-0.17504276190952694,-0.32470427768746857,0.14966151577794162
2010-02-18,26.68962478637696,26.732644156365943,26.39708847541728,26.551960833111668,8212300,0.4423275839071608,26.110525453290027,0.8780387931733857,25.80255241394043,26.687207581754752,24.917897246126106,-15.931658579530328,0,-0.10444190615358906,-0.2806518033806927,0.17620989722710362
2010-02-19,26.870311737060547,27.11982871171545,26.54336021418874,26.62079640348964,12595600,0.48978073750155554,26.248668413975572,5.257848361200801,25.829225063323975,26.808786538327087,24.849663588320862,53.37481582504293,0,-0.03352385037969441,-0.23122621278049305,0.19770236240079864
2010-02-22,26.775665283203125,27.07680415659556,26.72404006969261,26.973557011742088,7868200,0.5333251843538296,26.3444860265624,5.348653315401708,25.878267765045166,26.944918133752825,24.811617396337507,-37.532154085553685,0,0.014870622644043152,-0.1820068456955858,0.19687746833962896
2010-02-23,26.60358619689941,26.904726730353563,26.55196262121935,26.69823078654943,10228300,0.5560718863436223,26.39159514844186,4.884685763460417,25.921288013458252,27.033431786145496,24.80914424077101,29.99542462062479,0,0.03888994792736966,-0.13782748697099473,0.1767174348983644
2010-02-24,27.00797271728516,27.10261730285464,26.68102123062918,26.71543639923748,12062100,0.5975280708504073,26.503663797322456,5.194374698475301,25.995712661743163,27.190768803443977,24.80065652004235,17.928688051777918,0,0.08952407109548233,-0.09235717535769931,0.18188124645318166
2010-02-25,26.982162475585938,27.025181847772355,26.54335798673228,26.56916895361059,10553800,0.6074879760328339,26.59066355700672,4.428912550825981,26.083473682403564,27.298449634469232,24.868497730337896,-12.504456106316475,0,0.12611552642103518,-0.048662635001952406,0.17477816142298758
2010-02-26,26.878915786743164,27.025183961132505,26.655211423495704,27.007975554478705,13449800,0.5992192888342857,26.64307305332244,3.580912930777602,26.16478157043457,27.363220148103142,24.966342992766,27.440353237696378,0,0.14511062847586587,-0.009907982306388754,0.15501861078225462
2010-03-01,27.137035369873047,27.188658945719247,26.9649545956072,27.0165781714534,8681000,0.6101506725604061,26.732884383604365,4.888596033118198,26.25039138793945,27.470692733060265,25.03009004281864,-35.45628931285224,0,0.17892988454085668,0.02785959106306033,0.15107029347779635
2010-03-02,27.42956924438477,27.46398605464762,27.00797316516784,27.02518157029926,14070600,0.6296562615175987,26.859554358291707,4.627512150830748,26.351918601989745,27.611231125024943,25.092606078954546,62.08501324732174,0,0.22672340125321355,0.06763235310109098,0.15909104815212258
