Date,Close,High,Low,Open,Volume,20d_std,10d_ema,10d_roc,20d_sma,bb_upper,bb_lower,vol_pct_change,vol_spike,macd_line,signal_line,macd_hist
2010-12-07,13.17780590057373,13.444563096799126,12.537588222593602,12.857697061583666,10577600,,13.17780590057373,,,,,,0,0.0,0.0,0.0
2010-12-08,13.684648513793944,13.871378816770122,13.017755301449228,13.076442229767014,865200,,13.269959102977404,,,,,-91.82045076387838,0,0.04043188937369102,0.008086377874738204,0.03234551149895282
2010-12-09,13.6419677734375,14.004757853994809,13.519259663130857,13.524594931091793,877800,,13.337597043061058,,,,,1.4563106796116498,0,0.06824380188164092,0.020117862676118748,0.048125939205522175
2010-12-10,13.67930507659912,13.759333028365818,13.4925759027373,13.535257002133957,436900,,13.399725776431614,,,,,-50.227842333105485,0,0.09223452900609708,0.03454119594211441,0.057693333063982666
2010-12-13,14.14880657196045,14.239504089124232,13.599286201191848,13.60462146897775,397800,,13.535922284709583,,,,,-8.949416342412453,0,0.14743268773350238,0.05711949430039201,0.09031319343311037
2010-12-14,14.159473419189451,14.191483999968282,13.759337597861013,14.084780707241492,250500,,13.649295218251376,,,,,-37.028657616892914,0,0.18984988038738848,0.0836655715177913,0.10618430886959718
2010-12-15,13.903382301330566,14.479577701653463,13.593944049631192,14.170139449954087,396100,,13.695492869720319,,,,,58.12375249500998,0,0.20049027115155127,0.10703051144454331,0.09345975970700796
2010-12-16,14.303524017333984,14.36754620757146,13.844702221425154,13.8500364711466,133000,,13.806043987468257,,,,,-66.42262055036608,0,0.23846210711631954,0.13331683057889857,0.10514527653742098
2010-12-17,14.570277214050291,14.698320541215535,14.351536402943266,14.39955277782997,101600,,13.944995483210445,,,,,-23.60902255639098,0,0.2867740614465273,0.1640082767524243,0.12276578469410299
2010-12-20,14.687646865844728,15.151803668114043,14.50625194935398,14.516921460396432,149300,,14.080023007325767,,,,,46.9488188976378,0,0.33072004847007364,0.1973506310959542,0.13336941737411945
2010-12-21,14.431564331054688,14.778349510373772,14.191483457985296,14.74100264702709,139200,,14.143939611640116,9.514166773592958,,,,-6.7649028801071704,0,0.3409535392492007,0.22607121272660352,0.11488232652259717
2010-12-22,14.340869903564451,14.340869903564457,13.98341513312183,14.324865119167358,157500,,14.179745119262723,4.795310519733453,,,,13.146551724137922,0,0.33785083793164183,0.24842713776761122,0.08942370016403062
2010-12-23,14.33020305633545,14.330203056335447,14.244840798319917,14.260845585698837,135200,,14.2071011078214,5.044985403337665,,,,-14.15873015873016,0,0.33071887799868627,0.26488548581382626,0.06583339218486
2010-12-27,14.143470764160156,14.271514133338131,14.100789641100834,14.271514133338131,97000,,14.195531954428446,3.393196401146681,,,,-28.25443786982249,0,0.30646626069251504,0.273201640789564,0.03326461990295104
2010-12-28,14.298190116882324,14.324866456030705,14.084784491686731,14.111460830835114,204000,,14.214197074874605,1.0558031460965678,,,,110.30927835051547,0,0.29631471389551756,0.27782425541075473,0.01849045848476283
2010-12-29,14.484920501708984,14.484920501708986,14.138136231622802,14.159477303061111,75200,,14.263419516117217,2.2984405767411786,,,,-63.13725490196078,0,0.2998802881131528,0.2822354619512344,0.017644826161918425
2010-12-30,14.420893669128418,14.506255886220286,14.32486092050059,14.41022313759246,298000,,14.29205118030107,3.722197639263114,,,,296.27659574468083,0,0.2941488363899101,0.2846181368389695,0.009530699550940547
2010-12-31,14.303524017333984,14.431567380210742,14.2928545002929,14.404892061210738,49800,,14.294137150670691,0.0,,,,-83.28859060402685,0,0.27694343804319743,0.2830831970798151,-0.006139759036617676
2011-01-03,14.404889106750488,14.431564420279352,14.143467167295292,14.362207994545518,253500,,14.314273869957926,-1.1351061127396922,,,,409.03614457831327,0,0.26839347851653983,0.28014525336716006,-0.011751774850620234
2011-01-04,14.490253448486328,14.506259249501214,14.20749040281212,14.404891211603196,232300,0.3792829047973329,14.34627015696309,-1.3439417434349399,14.180280828475953,14.938846638070618,13.421715018881287,-8.362919132149905,0,0.2654458682165597,0.27720537633704,-0.011759508120480322
2011-01-05,14.586284637451172,14.60229043673018,14.335533221001516,14.410224915774174,61800,0.30727558432957686,14.389909153415468,1.0720965714267505,14.250704765319824,14.865255933978977,13.636153596660671,-73.39647008179078,0,0.2677720704548925,0.2753187151606105,-0.007546644705718031
2011-01-06,14.933072090148926,15.023769604096312,14.378217488869462,14.554277249167534,116100,0.3129843467230568,14.488666051003367,4.1294718560781485,14.313125944137573,14.939094637583686,13.68715725069146,87.86407766990291,0,0.2942070163502173,0.2790963753985319,0.015110640951685406
2011-01-07,14.83170223236084,15.007761971189362,14.623631909453891,14.88505388422363,288300,0.2909982362988675,14.551036265795634,3.4995957423204604,14.37261266708374,14.954609139681475,13.790616194486004,148.3204134366925,0,0.3034788854036279,0.2839728773995511,0.019506008004076758
2011-01-10,14.618290901184082,14.922393874488195,14.442231231502875,14.671642532093056,121100,0.245433789742556,14.563264381320806,3.3571684414771097,14.419561958312988,14.9104295377981,13.928694378827876,-57.99514394727714,0,0.290260455703125,0.28523039306026593,0.005030062642859046
2011-01-11,14.719663619995115,14.74633893520778,14.468912197162746,14.634301390196947,188900,0.2454829608666606,14.591700606534316,2.9477402361236305,14.448104810714721,14.939070732448043,13.9571388889814,55.9867877786953,0,0.2846830372879072,0.2851209219057942,-0.0004378846178869633
2011-01-12,15.125131607055664,15.19448802289144,14.634298377947756,14.767676961753187,172300,0.27847405751245885,14.68868806117456,4.4198454887698135,14.496387720108032,15.05333583513295,13.939439605083114,-8.78771836950768,0,0.3094140384969073,0.2899795452240168,0.019434493272890485
2011-01-13,14.954411506652832,15.183821882349765,14.879718786157936,14.997092625107856,130200,0.2591794192874044,14.73700141489788,3.6996170262772576,14.548939180374145,15.067298018948954,14.030580341799336,-24.43412652350552,0,0.31164539566843885,0.29431271531290126,0.01733268035553759
2011-01-14,15.10379409790039,15.189156330206863,14.917063833130694,14.986421282878505,249000,0.28021788734947906,14.803690993625608,5.594915487935581,14.588952684402466,15.149388459101424,14.028516909703509,91.24423963133641,1,0.3217586554816272,0.29980190334664647,0.021956752134980717
2011-01-18,15.653311729431152,16.138809725722748,15.162478467316827,15.25851121693018,692000,0.367479497379226,14.958167491044797,8.666659031034275,14.643104410171508,15.37806340492996,13.908145415413056,177.91164658634537,1,0.3698515486712637,0.3138118324115699,0.056039716259693784
2011-01-19,15.402559280395508,15.925403083833938,15.365212422208902,15.840040871745945,227700,0.4049051299159821,15.038965998199473,6.295996375442825,14.678850030899047,15.488660290731012,13.869039771067083,-67.09537572254337,0,0.3833132890116264,0.3277121237315812,0.05560116528004522
2011-01-20,15.69065761566162,16.02677224023096,14.54893718400874,15.413229897705513,354600,0.4587370360526894,15.15745538319259,7.57131103403057,14.741804695129394,15.659278767234772,13.824330623024016,55.73122529644267,1,0.41247419734497015,0.34466453845425904,0.06780965889071111
2011-01-21,15.69065761566162,15.781355099701198,15.050439961547198,15.738673990600098,118100,0.49454021767222817,15.254401243641503,5.073206108825112,14.809294080734253,15.79837451607871,13.820213645389796,-66.69486745628878,0,0.43062050219479886,0.361855731202367,0.06876477099243183
2011-01-24,16.05878448486328,16.128140912753864,15.210496463012367,15.685323978257944,129400,0.5538919181862609,15.400652742045462,8.2733743792746,14.895723152160645,16.003506988533168,13.787939315788122,9.568162574089744,0,0.4692965824300419,0.383343901447902,0.08595268098213993
2011-01-25,16.106801986694336,16.528277884982742,15.930742253910909,16.026775020446976,204000,0.5865700342868934,15.529043513799802,10.182524725853437,14.993889713287354,16.16702978186114,13.820749644713567,57.65069551777435,0,0.49808070147916084,0.4062912614541538,0.09178944002500705
2011-01-26,16.218839645385742,16.43758049615063,15.792028477453783,16.12814214500044,125200,0.6227816790094142,15.654460992269971,10.18485248096399,15.089922189712524,16.335485547731352,13.844358831693697,-38.627450980392155,0,0.5238937053992476,0.4298117502431726,0.09408195515607504
2011-01-27,16.213502883911133,16.32554144116357,16.00543258592546,16.133475924501102,37300,0.6535848535806849,15.756104972568364,7.19578054016905,15.176351308822632,16.483521015984003,13.869181601661262,-70.20766773162939,0,0.537721545670296,0.4513937093285973,0.08632783634169866
2011-01-28,16.314868927001953,16.410901673669382,15.46124575591111,16.11746816800803,256400,0.67521688770631,15.857698418829017,9.09736514702628,15.271050071716308,16.62148384712893,13.920616296303688,587.3994638069705,0,0.5505136228737157,0.471217692037621,0.07929593083609476
2011-01-31,16.394899368286133,16.91774330304923,16.13881266769989,16.827046820323268,202900,0.6794222427914477,15.95537131873031,8.548218163045673,15.375618839263916,16.73446332484681,14.01677435368102,-20.86583463338534,0,0.5606464408093359,0.48910344179196397,0.07154299901737193
2011-02-01,16.38527488708496,16.66326348571178,16.101941255871846,16.66326348571178,85500,0.6747970387014205,16.0335356038857,4.676091362044366,15.47463812828064,16.82423220568348,14.125044050877799,-57.861015278462304,0,0.561428360169522,0.5035684254674756,0.05785993470204642
2011-02-02,16.123321533203125,16.79690869914983,16.059170957201545,16.273007909965177,88600,0.6476719937756816,16.04986031830705,4.679496697182062,15.556291532516479,16.85163552006784,14.260947544965116,3.6257309941520433,0,0.5347463672198973,0.50980401381796,0.02494235340193729
2011-02-03,15.706337928771973,16.337157672766182,15.636841304953698,16.22489366052398,287900,0.6064988304189292,15.987401702027945,0.09993407220041384,15.61229419708252,16.825291857920377,14.39929653624466,224.94356659142213,0,0.4744840468378495,0.502740020421938,-0.02825597358408849
2011-02-04,16.048480987548828,16.07521022782606,15.706340798000369,15.807913746433128,131500,0.5918608117801938,15.998507026668104,2.2804867753283276,15.668064641952515,16.851786265512903,14.484343018392128,-54.32441820076414,0,0.4491562159356768,0.4920232595246858,-0.042867043589009
2011-02-07,16.03778839111328,16.433387049068795,16.03778839111328,16.1393613364271,97200,0.5628941458541163,16.005649092930863,-0.1307452240223439,15.728368949890136,16.85415724159837,14.602580658181903,-26.08365019011407,0,0.4233409137646351,0.4782867903726757,-0.05494587660804057
2011-02-08,16.679306030273438,16.882450970615935,16.011064619119143,16.05917808229469,270600,0.5370369710791733,16.128132172447692,3.554424050485272,15.831419706344604,16.90549364850295,14.757345764186258,178.39506172839506,0,0.4494660480791346,0.4725226419139675,-0.023056593834832884
2011-02-09,16.764835357666016,16.839678044909302,16.65791635904263,16.780872493700926,45100,0.5081386191198841,16.24389638794193,3.3664289444751416,15.93367829322815,16.949955531467918,14.917401054988382,-83.33333333333334,0,0.47163519027617795,0.47234515158640955,-0.0007099613102315994
