Date,Close,High,Low,Open,Volume,20d_std,10d_ema,10d_roc,20d_sma,bb_upper,bb_lower,vol_pct_change,vol_spike,macd_line,signal_line,macd_hist
2010-01-04,23.1631088256836,24.106604138339424,22.98445672118165,23.821879276808065,1771200,,23.1631088256836,,,,,,0,0.0,0.0,0.0
2010-01-05,23.11285972595215,23.308257439442603,22.900712115822973,23.15193926865024,1778500,,23.15397262573243,,,,,0.4121499548328744,0,-0.004008475192254224,-0.0008016950384508448,-0.003206780153803379
2010-01-06,22.833723068237305,23.291513905624143,22.727648179056327,23.112863926628098,1752700,,23.095745433460586,,,,,-1.4506606691031765,0,-0.029370649531621495,-0.006515485937084975,-0.022855163594536522
2010-01-07,22.7890625,22.9118851753102,22.36476927660952,22.844889827135898,1782700,,23.039984900104116,,,,,1.711644890740005,0,-0.052469257098124444,-0.015706240169292868,-0.03676301692883158
2010-01-08,22.44292449951172,22.78905855309352,22.348015504207048,22.722065346198,1808600,,22.93142846363277,,,,,1.4528524148763156,0,-0.09758066469376203,-0.0320811250741867,-0.06549953961957533
2010-01-11,22.509918212890625,23.23010212466784,22.47642054385133,23.11286347754384,1283600,,22.854790236225107,,,,,-29.027977441114672,0,-0.1264681018886762,-0.0509585204370846,-0.07550958145159159
2010-01-12,22.202861785888672,22.77230933239603,22.124702694546087,22.504334392217658,810900,,22.73625779070939,,,,,-36.8261140542225,0,-0.17215400723654284,-0.07519761779697626,-0.09695638943956658
2010-01-13,22.83930778503418,22.90071912225568,22.28660787971668,22.3647691187015,767400,,22.754994153313895,,,,,-5.364409914909363,0,-0.15521531767997132,-0.09120115777357526,-0.06401415990639606
2010-01-14,22.749980926513672,22.861637700554425,22.493171836993017,22.69415360433121,756500,,22.754082657532035,,,,,-1.4203805056033358,0,-0.1473012183631539,-0.102421169891491,-0.04488004847166291
2010-01-15,22.56574821472168,22.805809547191146,22.470841335672613,22.621577669758736,755600,,22.719840031566513,,,,,-0.1189689358889634,0,-0.15411869341898665,-0.11276067459699013,-0.04135801882199652
2010-01-19,23.10169219970703,23.12402184418277,22.604821938062017,22.63831746961324,728600,,22.78926769850115,-0.265148458433484,,,,-3.5733192165166794,0,-0.11495031531952904,-0.11319860274149793,-0.0017517125780311116
2010-01-20,23.09053421020508,23.369675093539907,22.94537975825245,23.369675093539907,1044700,,22.844043427901862,-0.09659348090966802,,,,43.384573153993955,0,-0.08384296052586748,-0.10732747429837185,0.023484513772504365
2010-01-21,22.4708309173584,23.325000951478767,22.43175138178917,23.11285550972434,1137600,,22.776186607803048,-1.5892815630391244,,,,8.892505025366138,0,-0.1079506465354001,-0.10745210874577751,-0.0004985377896225829
2010-01-22,21.800901412963867,22.74439891187801,21.778569632352404,22.39826270142776,894500,,22.598862026923193,-4.3361199568263675,,,,-21.369549929676513,0,-0.17904989778761404,-0.12177166655414483,-0.057278231233469215
2010-01-25,21.95722007751465,22.197279246963777,21.51059301795881,22.18053147761692,866300,,22.482199854303456,-2.1641761616568167,,,,-3.152599217439911,0,-0.2202441197129339,-0.14146615718590264,-0.07877796252703126
2010-01-26,21.72832679748535,22.04654938518523,21.672499468935097,21.834401703277333,762100,,22.34513202579107,-3.472209041424612,,,,-12.02816576243796,0,-0.26826818350618353,-0.16682656244995883,-0.1014416210562247
2010-01-27,21.89022254943848,22.001879303149952,21.510590864624728,21.678077060029658,727100,,22.26242121190878,-1.4081033312962066,,,,-4.592573153129509,0,-0.2899219263963033,-0.19144563523922775,-0.09847629115707557
2010-01-28,21.817642211914062,22.013039886563654,21.59991063629389,21.92929680904244,704400,,22.18155230281883,-4.473277310924373,,,,-3.1219914729748277,0,-0.3093730404700352,-0.21503111628538926,-0.09434192418464596
2010-01-29,21.64458274841309,22.20286447378972,21.54967374766765,21.73390773928632,912700,,22.083921474745058,-4.858897164227116,,,,29.57126632595117,0,-0.33489221194133023,-0.23900333541657748,-0.09588887652475275
2010-02-01,21.86789894104004,22.01305341398689,21.62225569486044,21.81207160816893,611000,0.5252613682559428,22.044644650435053,-3.0925155551738803,22.42896738052368,23.479490117035567,21.378444644011793,-33.055768598663306,0,-0.3332550322071022,-0.25785367477468246,-0.07540135743241971
2010-02-02,22.320098876953125,22.37034430786116,21.60549908597256,21.862308119646777,798200,0.49627273886894924,22.094727237074704,-3.383273034707901,22.386816883087157,23.379362360825056,21.394271405349258,30.638297872340424,0,-0.2921016340267393,-0.26470326662509386,-0.027398367401645418
