Date,Close,High,Low,Open,Volume,20d_std,10d_ema,10d_roc,20d_sma,bb_upper,bb_lower,vol_pct_change,vol_spike,macd_line,signal_line,macd_hist
2010-01-04,23.97115135192871,24.046413707558607,23.69518873530131,23.858257818483864,1417703,,23.97115135192871,,,,,,0,0.0,0.0,0.0
2010-01-05,23.870790481567383,24.05894627835,23.64500158747586,23.93350843451079,1595174,,23.952903920953926,,,,,12.51820726908246,0,-0.008005995356459294,-0.001601199071291859,-0.006404796285167436
2010-01-06,23.933517456054688,24.19693760879681,23.83316830592896,24.12167332376112,1120149,,23.949379109154066,,,,,-29.778883056017712,0,-0.009183401213881837,-0.0031176394998098547,-0.0060657617140719815
2010-01-07,23.9460678100586,23.958612183691244,23.77045433101589,23.895892253481595,820652,,23.94877705477307,,,,,-26.737246562734065,0,-0.009000048204843125,-0.004294121240816509,-0.004705926964026616
2010-01-08,23.908430099487305,23.94606127215736,23.782992211269427,23.84571018640183,886019,,23.941441244721112,,,,,7.965252019126257,0,-0.011756269360660099,-0.0057865508647852275,-0.005969718495874871
2010-01-11,23.845712661743164,23.920975014896,23.782994680100224,23.808081485166745,720860,,23.92403604781603,,,,,-18.640570913264842,0,-0.018784827757361455,-0.008386206243300474,-0.010398621514060982
2010-01-12,23.870790481567383,23.93350843451079,23.73280827195854,23.7829837970847,923441,,23.91435503577082,,,,,28.102682906528308,0,-0.02207695109920138,-0.011124355214480654,-0.010952595884720726
2010-01-13,23.770442962646484,23.895880825120702,23.51956723769804,23.895880825120702,1891796,,23.888189204293667,,,,,104.86376498336116,0,-0.03240959111171904,-0.015381402393928332,-0.01702818871779071
2010-01-14,23.83316230773925,23.90842463588025,23.682635713504645,23.78298677632772,1793988,,23.878184314011044,,,,,-5.170113479466076,0,-0.03513237167125993,-0.01933159624939465,-0.015800775421865282
2010-01-15,23.707727432250977,23.94605881401349,23.682638694411,23.83316530759223,2319233,,23.847192153691033,,,,,29.278066519954415,0,-0.04687143628909496,-0.02483956425733471,-0.022031872031760248
2010-01-19,23.97115135192871,23.971151351928707,23.61992637967141,23.70773310722407,873788,,23.869730189734245,0.0,,,,-62.32426841115144,0,-0.03452068778132045,-0.026775788962131862,-0.007744898819188585
2010-01-20,23.695188522338867,23.89588878153256,23.645012973052115,23.87080197586584,975200,,23.8379953411169,-0.7356352918606257,,,,11.60601885125454,0,-0.046464906122494654,-0.03071361239420442,-0.015751293728290233
2010-01-21,23.45684814453125,23.92096646915232,23.406672614370105,23.670092694251714,1136957,,23.7686958508286,-1.9916391829937652,,,,16.58705906480722,0,-0.07430630497704271,-0.03943215091077208,-0.03487415406627063
2010-01-22,23.09307861328125,23.64500362333311,23.04290308383493,23.4568478103501,1122336,,23.645856353092718,-3.562126373078467,,,,-1.2859765145031843,0,-0.12429122332488163,-0.05640396539359399,-0.06788725793128764
2010-01-25,23.356504440307617,23.41922435725075,23.105628648441453,23.29378646131767,842481,,23.593246914404517,-2.3084981192116105,,,,-24.935046189376443,0,-0.14102274610442223,-0.07332772153575964,-0.06769502456866258
2010-01-26,23.01781272888184,23.406668661569423,22.87983052872855,23.3063176181939,1029591,,23.488622517036756,-3.4719026627774707,,,,22.209402942024802,0,-0.17954253442316315,-0.09457068411324035,-0.0849718503099228
2010-01-27,22.91747665405273,23.005283389869213,22.817127483086416,22.93002102715609,1303371,,23.384777814676024,-3.993641636001899,,,,26.59114153095743,0,-0.21567980435244039,-0.11879250816108036,-0.09688729619136002
2010-01-28,22.942556381225582,23.118167845869745,22.77948540884791,22.930012013053588,1115127,,23.304373917685034,-3.4828403607028546,,,,-14.442856255049408,0,-0.23953392871797163,-0.14294079227245862,-0.09659313644551301
2010-01-29,22.99274253845215,23.20598722410331,22.8673046020664,22.99274253845215,1397655,,23.24771366691542,-3.5262620983124715,,,,25.33594828212391,0,-0.25148987197525585,-0.16465060821301808,-0.08683926376223777
2010-02-01,23.331417083740234,23.35650388715144,22.71677198961084,22.892385427348703,1422239,0.39144183030140683,23.262932469974476,-1.5872898386659617,23.571628475189208,24.35451213579202,22.788744814586394,1.7589462349435259,0,-0.23097430969543709,-0.17791534850950189,-0.0530589611859352
2010-02-02,23.38158798217773,23.38158798217773,23.06799234311241,23.318868079183567,1729310,0.3818531706850869,23.284506199465977,-2.4594703904514126,23.54215030670166,24.305856648071835,22.778443965331487,21.590674985006043,0,-0.20826644068694478,-0.18398556694499046,-0.024280873741954312
2010-02-03,23.24360084533692,23.444301004288224,23.205969686655564,23.293776369562828,1419120,0.3791877822286731,23.277068862351598,-1.90582014815458,23.510790824890137,24.269166389347482,22.75241526043279,-17.937211951587628,0,-0.19910948938056094,-0.1870103514321046,-0.012099137948456351
2010-02-04,23.180885314941406,23.35649676114756,23.055447460249844,23.055447460249844,2172785,0.3723114989986255,23.259580944640653,-1.1764702055854892,23.47315921783447,24.217782215831722,22.72853621983722,53.10791194543096,1,-0.1946691340651654,-0.18854210795871676,-0.006127026106448635
2010-02-05,23.43176651000977,23.43176651000977,23.042908488043363,23.16834637210159,2509016,0.35530170439290276,23.290887411071402,1.466620810504371,23.44744415283203,24.158047561617835,22.736840744046226,15.474655798894045,1,-0.16895845682896038,-0.1846253777327655,0.015666920903805115
2010-02-08,23.01781272888184,23.419213026479422,23.00526836397184,23.39412429665942,1053284,0.3502601945724096,23.241237468855118,-1.4500958920945273,23.402913284301757,24.103433673446578,22.702392895156937,-58.02003654022134,0,-0.1799112653882453,-0.18368255526386149,0.003771289875616174
2010-02-09,23.21851921081543,23.293781544899662,22.904923568194064,23.293781544899662,1025501,0.33632872223201693,23.237106876484265,0.8719615729680052,23.37155361175537,24.044211056219403,22.698896167291338,-2.637750122474092,0,-0.17043148133727826,-0.18103234047854486,0.0106008591412666
2010-02-10,23.28124046325684,23.2937848333594,23.055453429129027,23.130715773838297,1292234,0.31545820725562573,23.245131164988372,1.587276883468669,23.342076110839844,23.972992525351096,22.711159696328593,26.010018517778132,0,-0.15605865624404558,-0.176037603631645,0.01997894738759942
