Date,Close,High,Low,Open,Volume,20d_std,10d_ema,10d_roc,20d_sma,bb_upper,bb_lower,vol_pct_change,vol_spike,macd_line,signal_line,macd_hist
2010-01-04,23.430402755737305,23.71177795328793,23.16912679477118,23.71177795328793,11467589,,23.430402755737305,,,,,,0,0.0,0.0,0.0
2010-01-05,23.26961898803711,23.43844411858348,23.19726596557296,23.43844411858348,5993744,,23.401169343428176,,,,,-47.733180880479765,0,-0.012826055543033732,-0.0025652111086067464,-0.010260844434426986
2010-01-06,23.35001945495605,23.47060644699666,23.205311959287133,23.31384222817289,5229361,,23.39186936370597,,,,,-12.753013809064917,0,-0.016315081122616704,-0.005315185111408738,-0.010999896011207965
2010-01-07,23.727859497070312,23.79619409286583,23.281681757637088,23.31785897961492,6279467,,23.45295847886312,,,,,20.08096209077934,0,0.011278364658881657,-0.001996475157350659,0.013274839816232316
2010-01-08,23.78413391113281,23.87658477048512,23.65148739418304,23.75599779769268,5171369,,23.513172193821244,,,,,-17.646370304995628,0,0.03725775988688085,0.005854371851495643,0.031403388035385206
2010-01-11,23.647470474243164,23.8082559474691,23.607273400204843,23.8082559474691,5439419,,23.537590062988865,,,,,5.183347001538663,0,0.04628547047161291,0.013940591575519096,0.03234487889609382
2010-01-12,24.02129173278809,24.1820743503152,23.550993543155588,23.60726858846079,9434020,,23.62553582113418,,,,,73.43800872850575,0,0.08265149260315852,0.02768277178104698,0.05496872082211154
2010-01-13,24.2664852142334,24.342856665460992,24.02128864876516,24.077563686845377,7932501,,23.742072074424946,,,,,-15.916003994055561,0,0.129761086894419,0.04809843480372139,0.08166265209069762
2010-01-14,24.80511283874512,24.87344741612777,24.3187395716915,24.435309491071816,11379957,,23.93535221339225,,,,,43.45988736717461,0,0.20815900019597322,0.08011054788217176,0.12804845231380146
2010-01-15,24.74884986877441,24.85737731160748,24.40717967717973,24.7367903230394,8236082,,24.083260878007188,,,,,-27.626422489997104,0,0.2627214702756433,0.11663273236086608,0.14608873791477722
2010-01-19,24.69658851623535,24.77296280602617,24.165999627445345,24.18207619666947,10666570,,24.194774994048668,5.404029003248789,,,,29.51024528410475,0,0.298306870616706,0.15296756001203407,0.14533931060467195
2010-01-20,24.43933868408203,24.85737753361669,24.14992369849354,24.656396394614152,8736281,,24.239241119509277,5.02681069529447,,,,-18.096623375649344,0,0.3022663074002736,0.18282730948968198,0.11943899791059162
2010-01-21,23.95697784423828,24.483549686444235,23.85648729324572,24.483549686444235,7913170,,24.187920524005456,2.5993913643331146,,,,-9.421755092355655,0,0.2634448725576988,0.19895082210328535,0.06449405045441342
2010-01-22,23.61128807067871,24.0373679286759,23.579130700793066,23.86854561830052,7451632,,24.08307825976423,-0.4912850499894206,,,,-5.832529820539678,0,0.20245060551608063,0.19965077878584442,0.00279982673023621
2010-01-25,23.69972038269043,24.0896230214502,23.62334751170632,23.703740230341705,6397659,,24.01337682756899,-0.3549152925129917,,,,-14.144190158612236,0,0.15941037439875672,0.19160269790842688,-0.03219232350967016
