Date,Close,High,Low,Open,Volume,20d_std,10d_ema,10d_roc,20d_sma,bb_upper,bb_lower,vol_pct_change,vol_spike,macd_line,signal_line,macd_hist
2010-11-18,25.6944522857666,27.04718976413243,25.46899699497882,26.303184151031225,457044300,,25.6944522857666,,,,,,0,0.0,0.0,0.0
2010-11-19,25.747053146362305,25.927419062107752,24.88280756438343,25.66438842124874,107842000,,25.704016078602184,,,,,-76.40447545237956,0,0.0041960800475209226,0.0008392160095041846,0.003356864038016738
2010-11-22,25.61178207397461,25.912388108553444,25.408871495553942,25.701963597666364,36650600,,25.687246259578988,,,,,-66.01453978969232,0,-0.0033550662031274214,3.5956697786343646e-07,-0.0033554257701052847
2010-11-23,24.988021850585938,25.544147508059577,24.942929651281844,25.51408604185685,31170200,,25.56011454885298,,,,,-14.953097630052437,0,-0.05899162235412092,-0.011798036817241894,-0.047193585536879024
2010-11-24,25.160871505737305,25.401357506735906,24.96547770498317,25.348751373193664,26138000,,25.487524904650126,,,,,-16.14426599765161,0,-0.08812067109448662,-0.027062563672690842,-0.06105810742179578
2010-11-26,25.40135955810547,25.40887635882956,24.95796292042775,25.108267399895016,12301200,,25.471858478005643,,,,,-52.93748565307216,0,-0.0907541191084853,-0.03980087475984974,-0.05095324434863556
2010-11-29,25.40135955810547,25.40887635882956,24.85275064484651,25.40135955810547,27776900,,25.459040492569244,,,,,125.8064253893929,0,-0.09178312687890156,-0.0501973251836601,-0.04158580169524145
2010-11-30,25.70195579528809,25.73953117985126,25.070679587445287,25.19843646832369,57476900,,25.503206911245396,,,,,106.92337877876943,0,-0.06756418097644001,-0.053670696342216086,-0.013893484634223928
2010-12-01,26.13784980773925,26.26560962577906,25.86730230301465,26.04015432744844,34633200,,25.61859652878973,,,,,-39.74414068956398,0,-0.013047089250754595,-0.04554597492392379,0.03249888567316919
2010-12-02,26.062694549560547,26.288149809416566,25.93493475332333,26.24305761071769,23196100,,25.699341623475334,,,,,-33.02351500871996,0,0.023819125428911292,-0.03167295485335678,0.05549208028226807
2010-12-03,25.96499824523925,26.00257364701084,25.529118424414,25.96499824523925,19395200,,25.747642827432408,1.0529353047253664,,,,-16.38594418889382,0,0.044638031452262084,-0.016410757592233007,0.061048789044495094
2010-12-06,25.91238594055176,26.137841164327547,25.859779817231367,25.91238594055176,11676500,,25.777596120726834,0.6421425910359657,,,,-39.796960072595276,0,0.05624345167836964,-0.0018799157381124785,0.058123367416482115
2010-12-07,26.062694549560547,26.220512944777845,25.897359354483854,26.115300681299647,20823000,,25.8294321986966,1.7605665794108605,,,,78.33254828073481,0,0.07668549671458891,0.0138331667524278,0.06285232996216111
2010-12-08,25.889848709106445,26.10027326278393,25.799667167076027,26.01009172075351,12603900,,25.840417018771117,3.6090366172757404,,,,-39.47125774384095,0,0.07803916299773661,0.026674366001489563,0.05136479699624705
2010-12-09,25.35626983642578,25.87481727256187,25.266085430021672,25.8222111355692,18402200,,25.75239025834469,0.7765960358087076,,,,46.004014630392184,0,0.03564569616245805,0.028468632033683265,0.007177064128774786
2010-12-10,25.40887451171875,25.54414824672355,25.1984471090339,25.43893311197148,11741700,,25.689932849867247,0.02958484799244765,,,,-36.194042016715386,0,0.006221607113598537,0.02401922704966632,-0.017797619936067783
2010-12-13,25.40135955810547,25.58923944073468,25.326208751781586,25.521602568315384,11029300,,25.63746497863783,0.0,,,,-6.0672645357997546,0,-0.017501839091703886,0.01571501382139228,-0.033216852913096166
2010-12-14,25.4689998626709,25.49154453424224,25.138332256738472,25.3487568362573,15165600,,25.606834957552934,-0.9063743415973713,,,,37.50283336204474,0,-0.03049332576481234,0.006473345904151356,-0.036966671668963696
2010-12-15,25.2585678100586,25.55917385374423,25.2585678100586,25.40887226531093,10182700,,25.543513658008507,-3.3640180969296885,,,,-32.85659650788627,0,-0.057110941164211226,-0.00624351150952116,-0.050867429654690065
2010-12-16,25.2585678100586,25.446447662419256,25.220992412950267,25.22850634564432,9885700,0.33282851631117527,25.491705322017612,-3.085355345637142,25.594498348236083,26.260155380858436,24.92884131561373,-2.916711677649342,0,-0.07731436130717029,-0.020457681469050984,-0.0568566798381193
2010-12-17,25.55166244506836,25.55166244506836,24.942930631233835,25.198447370357293,35681600,0.3321022577277949,25.502606617117745,-1.59189612210614,25.58735885620117,26.25156337165676,24.92315434074558,260.9415620542804,0,-0.06888140778525909,-0.03014242673229261,-0.03873898105296648
