Date,Unnamed: 0,Close,High,Low,Open,Volume,20d_std,10d_ema,10d_roc,20d_sma,bb_upper,bb_lower,vol_pct_change,vol_spike,macd_line,signal_line,macd_hist
2010-02-04,22,14.087210655212402,14.593428028783071,14.07223358651825,14.434672358673671,47682328.0,0.617981938784314,14.595772438178876,-8.305720783911475,15.099944305419921,16.33590818298855,13.863980427851294,90.63050439696096,0,-0.35330633889168794,-0.2581847530277538,-0.09512158586393415
2010-02-05,23,14.174073219299316,14.224993983399909,13.91647146963212,14.051263799625048,43448323.0,0.6374034019324724,14.519099852928047,-3.996758679559176,15.026857280731202,16.301664084596148,13.752050476866257,-8.879610492172274,0,-0.36696780125294026,-0.2799413626727911,-0.08702643858014913
2010-02-08,24,14.254953384399414,14.41670323375422,14.09320353504461,14.12315641874626,38791313.0,0.6356225956410343,14.471073222286478,-4.934067153654198,14.951973104476929,16.223218295758997,13.680727913194861,-10.718503450639504,0,-0.36703727795245555,-0.29736054572872406,-0.0696767322237315
2010-02-09,25,14.413708686828612,14.6293747462617,14.33582917164037,14.407717858118064,38803644.0,0.6205301837389977,14.460643306748683,-3.256904943036376,14.887423324584962,16.128483692062957,13.646362957106966,0.03178804491614784,0,-0.35024470961211307,-0.30793737850540187,-0.0423073311067112
2010-02-10,26,14.383747100830078,14.593423481110625,14.302872213132886,14.5365106378083,30548346.0,0.6086248982032982,14.446662178399844,-2.891858432651262,14.828264188766479,16.045513985173073,13.611014392359882,-21.27454318465555,0,-0.33548684430133235,-0.31344727166458797,-0.022039572636744387
2010-02-11,27,14.563470840454102,14.63236408396596,14.323841565694083,14.377757743649376,28307591.0,0.5798451805283363,14.467900116955162,1.7367504904659548,14.774347496032714,15.934037857089386,13.614657134976042,-7.335110712704385,0,-0.3057642658194446,-0.3119106704955593,0.006146404676114714
2010-02-12,28,14.515548706054688,14.560479916577412,14.263938959322353,14.47660958165039,34720916.0,0.5365996444884525,14.476563496791439,2.9530630699672544,14.71369128227234,15.786890571249245,13.640491993295434,22.655848743893458,0,-0.2828157006268146,-0.30609167652181035,0.02327597589499575
2010-02-16,29,14.80910301208496,14.8570284028808,14.614403517250048,14.65933475054243,32341435.0,0.48301452090818914,14.537025226844806,3.366182122398653,14.668311977386475,15.634341019202854,13.702282935570096,-6.853163090512937,0,-0.2381956470674762,-0.29251247063094354,0.05431682356346734
2010-02-17,30,15.012779235839844,15.051719616602464,14.886974367934888,14.907942265268607,51705823.0,0.41284618472322093,14.623525955752992,3.148748084558428,14.62892289161682,15.454615261063262,13.803230522170379,59.874857129870705,0,-0.18427475936882942,-0.2708649283785207,0.0865901690096913
2010-02-18,31,15.219459533691406,15.264389482014211,14.93789441457634,15.09065925819056,51696134.0,0.3669550377129936,14.731877515378159,4.268431841009379,14.607955312728881,15.341865388154869,13.874045237302894,-0.01873870182861337,0,-0.12344173516812695,-0.241380289736442,0.11793855456831503
2010-02-19,32,15.21346950531006,15.27637193948558,15.036742600396565,15.102640448487524,36685981.0,0.3519522585335153,14.819439695365777,7.994903161904032,14.600466871261597,15.304371388328628,13.896562354194566,-29.035349142355592,0,-0.07485162747243379,-0.20807455728364035,0.13322292981120656
2010-02-22,33,15.144575119018556,15.24342125479263,15.054713966275097,15.189505066365989,27387815.0,0.3710270024249212,14.878555226939008,6.847021916027729,14.61948757171631,15.361541576566152,13.877433566866467,-25.345283802006,0,-0.04142529325578437,-0.17474470447806917,0.1333194112222848
2010-02-23,34,15.012779235839844,15.19849238184114,14.970844699221086,15.08766332541159,26555019.0,0.37200431672440826,14.902959592193703,5.316228198050732,14.620386171340943,15.36439480478976,13.876377537892127,-3.040753707442523,0,-0.025278118459210575,-0.14485138727429747,0.1195732688150869
2010-02-24,35,15.21346950531006,15.27637193948558,14.98282640796736,14.988817235798235,33065232.0,0.3905838492646155,14.95941594003304,5.54861233744981,14.636111974716187,15.417279673245417,13.854944276186956,24.515941788631366,0,0.003670351877142153,-0.11514703944400956,0.11881739132115171
2010-02-25,36,15.25240993499756,15.264391591685907,14.955868964156092,15.036743888753657,28263110.0,0.4128029597714709,15.012687575481134,6.039197074852298,14.658127880096435,15.483733799639378,13.832521960553493,-14.523176489431556,0,0.029415309045914384,-0.08623456974602477,0.11564987879193915
2010-02-26,37,15.21346950531006,15.27337652557014,15.159552054832169,15.252408628162073,24262076.0,0.42226918111655304,15.049193380904576,4.463212595244848,14.70305848121643,15.547596843449536,13.858520118983325,-14.156382648618637,0,0.0461442832737724,-0.05975879914206533,0.10590308241583773
2010-03-01,38,15.43812084197998,15.474064548744671,15.180520293012425,15.180520293012425,31158961.0,0.42759656723592954,15.119907464736466,6.355751026762579,14.770004987716675,15.625198122188534,13.914811853244816,28.426607022416373,0,0.07664607303537885,-0.032477824706576494,0.10912389774195534
2010-03-02,39,15.312318801879885,15.498030713479038,15.255407188490532,15.444114514375908,33058846.0,0.4306105826263612,15.154891344217088,3.3980166751779395,14.819279146194457,15.68050031144718,13.958057980941735,6.097395224442814,0,0.08963453676614108,-0.008055352412032979,0.09768988917817406
2010-03-03,40,15.306331634521484,15.381215751540145,15.276377484494365,15.309327049524198,25219506.0,0.4390138760295146,15.182425942454248,1.9553501325114242,14.856870985031128,15.734898737090157,13.978843232972098,-23.713289931536032,0,0.09831159856916294,0.013218037784206205,0.08509356078495674
2010-03-04,41,15.4291353225708,15.447107805818227,15.2883533865633,15.31531211143444,17791279.0,0.4522989375817227,15.22728219338453,1.377682225937349,14.898506689071656,15.8031045642351,13.993908813908211,-29.454292245058245,0,0.1137858118652737,0.03333159260041971,0.080454219264854
2010-03-05,42,15.584890365600586,15.650789454086755,15.47406133846764,15.492033817145687,34019138.0,0.43454036944785795,15.292301861060176,2.4413948452776335,14.973390674591064,15.84247141348678,14.104309935695348,91.21243616043569,0,0.1370376825598676,0.054072810592309284,0.0829648719675583
2010-03-08,43,15.495035171508787,15.569919269998394,15.450105215634556,15.471073115465318,28370128.0,0.4061137307512287,15.329162462959921,2.314096300068025,15.039438772201539,15.851666233703996,14.227211310699081,-16.605388414015664,0,0.14652534146643248,0.07256331676713393,0.07396202469929855
2010-03-09,44,15.539965629577637,15.64480260753458,15.417154908876867,15.450104464151137,22527781.0,0.3760029305285988,15.36749031143587,3.511584267350365,15.103689384460449,15.855695245517646,14.351683523403251,-20.593305042543342,0,0.15587308408571232,0.08922527023084961,0.06664781385486271
2010-03-10,45,15.510007858276367,15.60286441608548,15.459087088273906,15.533971165594457,25738077.0,0.3490674506490202,15.393402592679596,1.9491829451710796,15.158504343032837,15.856639244330877,14.460369441734796,14.250387110918727,0,0.15903068889347338,0.10318635396337437,0.05584433493009901
2010-03-11,46,15.581899642944336,15.584895056959022,15.390195662101878,15.49802930858185,21071599.0,0.3096984897811939,15.42767478363682,2.160246868206328,15.21841197013855,15.837808949700939,14.599014990576162,-18.13063967444033,0,0.16542723743268617,0.11563453065723675,0.04979270677544942
2010-03-12,47,15.683734893798828,15.704702781784365,15.52198513114949,15.596869187335434,25892437.0,0.28536015095912504,15.47423116730264,3.091112045971034,15.274425172805786,15.845145474724037,14.703704870887536,22.878368176995025,0,0.17667717738276778,0.12784306000234297,0.04883411738042481
2010-03-15,48,15.725738525390623,15.728738522380368,15.57274119886083,15.647739863630855,22631055.0,0.24080349925814576,15.519959777864091,1.8630355750846261,15.334934663772582,15.816541662288873,14.853327665256291,-12.595886590358408,0,0.18682853482239992,0.13964015496635437,0.04718837985604554
2010-03-16,49,15.704736709594728,15.73773667262213,15.626738056957889,15.689736726400453,24895812.0,0.22027337333608912,15.553555583633297,2.5627595192614816,15.37971634864807,15.820263095320248,14.939169601975893,10.00729749452689,0,0.19097741890879405,0.1499076077548423,0.04106981115395175
2010-03-17,50,15.668743133544922,15.824741762347529,15.653743144239488,15.722743095044482,31279630.0,0.21141951646374235,15.574498774526319,2.3677227677862733,15.412514543533325,15.83535357646081,14.98967551060584,25.64213611510242,0,0.18918030585673762,0.15776214737522137,0.031418158481516245
2010-03-18,51,15.81874179840088,15.848741779461529,15.632745695746875,15.665745674913587,31112939.0,0.2246704500076183,15.618906597048966,2.525134867798684,15.442478656768799,15.891819556784036,14.993137756753562,-0.5329059199229658,0,0.19758211583743446,0.16572614106766398,0.03185597476977048
2010-03-19,52,15.746745109558104,15.884742509024536,15.662745158610113,15.746745109558104,46066501.0,0.22768551145023136,15.642149962959717,1.0385363012547666,15.469142436981201,15.924513459881664,15.013771414080738,48.06219688856781,1,0.19616975684525428,0.17181486422318204,0.024354892622072244
2010-03-22,53,15.884737968444824,15.911736684986584,15.638741962336155,15.638741962336155,34552022.0,0.2322608334182021,15.686256873047917,2.515017182100987,15.506150579452514,15.970672246288919,15.04162891261611,-24.995340974561977,0,0.20383563233983182,0.178219017846512,0.02561661449331981
2010-03-23,54,15.944737434387209,15.947737431924214,15.812740062706425,15.902737468869104,21254805.0,0.22129673368978545,15.73325333874597,2.6047149296080763,15.552748489379884,15.995341956759454,15.110155022000313,-38.48462761455755,0,0.21230502914335503,0.18503622010588064,0.02726880903747439
2010-03-24,55,15.917733192443848,15.965733140177532,15.836734540616687,15.89073448181708,33297543.0,0.2204990607310302,15.766795130327402,2.6287887014184275,15.587961673736572,16.02895979519863,15.146963552274512,56.65889665889665,0,0.214366981365524,0.19090237235780932,0.023464609007714687
2010-03-25,56,16.049734115600586,16.136732773507372,15.950735469020644,16.001734160907954,37032355.0,0.22856870510655164,15.818238582195253,3.0024225760438172,15.627827882766724,16.084965292979827,15.17069047255362,11.216479245931144,0,0.22406953060775514,0.1975358040077985,0.026533726599956647
2010-03-26,57,16.025732040405273,16.10673069337235,15.971733358418373,16.073730728841028,31326313.0,0.22316806724614172,15.855964665506164,2.1805848474375056,15.668441009521484,16.114777144013768,15.222104875029201,-15.408261235344067,0,0.22720304859554297,0.2034692529253474,0.023733795670195568
2010-03-29,58,15.890740394592283,16.088736472745673,15.869740409644928,16.0257377778775,22537250.0,0.2215260650679558,15.862287525340003,1.0492471875660936,15.6910719871521,16.13412411728801,15.248019857016189,-28.056487209331017,0,0.2163003111866999,0.2060354645776179,0.010264846609082001
2010-03-30,59,15.977733612060549,16.01073231715559,15.878734976828488,15.878734976828488,22335326.0,0.21138443663099585,15.883277722925556,1.7383093235751934,15.724342727661133,16.147111600923125,15.301573854399141,-0.8959566939178432,0,0.21223294952553928,0.20727496156720218,0.004957987958337101
2010-03-31,60,15.944737434387209,16.01673611530161,15.845738775639736,15.866738758398787,28308472.0,0.19227812578414774,15.894452215918584,1.7614322890482148,15.756263017654419,16.140819269222714,15.371706766086124,26.743043732605475,0,0.203995487332449,0.20661906672025154,-0.002623579387802555
2010-04-01,61,15.9717435836792,16.124740997237012,15.878744884071178,16.016742304147982,23526168.0,0.18168000130922946,15.908505191875058,0.9672184250063776,15.78339343070984,16.1467534333283,15.420033428091381,-16.8935433887071,0,0.1973712369841465,0.20476950077303055,-0.0073982637888840574
2010-04-05,62,16.160728454589844,16.18472716558259,15.956731221325208,15.983729928688708,21758623.0,0.19379093629217048,15.954363966914109,2.629008992978843,15.812185335159302,16.199767207743644,15.42460346257496,-7.513102006242578,0,0.20500776858465564,0.20481715433535558,0.00019061424930005844
2010-04-06,63,16.157730102539062,16.190730068548966,16.007732776986504,16.10373141813272,21325269.0,0.19336389803060983,15.991339627936826,1.7185812862418048,15.845320081710815,16.232047877772036,15.458592285649596,-1.9916425777495195,0,0.2084153505173596,0.2055367935717564,0.002878556945603211
2010-04-07,64,15.986740112304688,16.15173748488692,15.88774143676055,16.121737504426886,26592893.0,0.181685131892494,15.990503352367345,0.2634265888060039,15.867658805847167,16.231029069632154,15.504288542062179,24.70132498680322,0,0.19506977759103883,0.2034433903756129,-0.008373612784574075
2010-04-08,65,16.088735580444336,16.1247355526432,15.830740819581106,15.950738206963004,19832974.0,0.16723678564943936,16.008363757472253,1.0742885681842118,15.896595191955566,16.231068763254445,15.562121620656686,-25.420021056001694,0,0.19052721759903868,0.20086015582029806,-0.010332938221259386
2010-04-09,66,16.160728454589844,16.160728454589844,16.01972988513774,16.09172853806253,16474483.0,0.1598314341021047,16.03606642967545,0.6915649704213545,15.925536632537842,16.24519950074205,15.605873764333632,-16.933874869195108,0,0.19054000280666905,0.19879612521757228,-0.008256122410903233
2010-04-12,67,16.16373062133789,16.199730585427023,16.13073191422973,16.136731908244588,18616369.0,0.1576345139431969,16.059278100886804,0.8611062545204495,15.949536418914795,16.264805446801187,15.6342673910284,13.001233483320851,0,0.1886181127491664,0.1967605227238911,-0.008142409974724707
2010-04-13,68,16.13372802734375,16.193726693075202,16.06772810906859,16.16672672650809,17861963.0,0.1534930890816362,16.072814451151704,1.52911460836751,15.969935894012451,16.276922072175722,15.662949715849178,-4.0523799243558205,0,0.18256949494675645,0.19392231716846417,-0.01135282222170772
2010-04-14,69,16.355728149414062,16.391728114030453,16.184730837433328,16.20573081679289,26495785.0,0.16302373151376465,16.124253305381224,2.3657581640251557,16.002485466003417,16.328532929030946,15.676438002975887,48.3363558641343,0,0.19345939677729795,0.19382973309023094,-0.00037033631293298397
2010-04-15,70,16.26873207092285,16.29273205113399,16.064736019049494,16.259732078343678,31134078.0,0.15329056990329426,16.15052217184334,2.0319847715829953,16.032484912872313,16.339066052678902,15.725903773065724,17.505776862244304,0,0.1928468475423557,0.19363315598065592,-0.000786308438300215
2010-04-16,71,16.12473487854004,16.42472959442717,16.058734932267946,16.214733545300934,34406911.0,0.1459279430207994,16.14583357306092,0.9578872466821542,16.047784566879272,16.33964045292087,15.755928680837673,10.512060129097133,0,0.17868228966059618,0.19064298271664398,-0.0119606930560478
2010-04-19,72,16.091733932495117,16.118733908883094,15.911736609855994,16.03473524231642,23629882.0,0.12772508594378282,16.135997274776226,-0.4269270552289428,16.065034008026124,16.32048417991369,15.80958383613856,-31.322279991946967,0,0.16291588206691188,0.18509756258669757,-0.022181680519785696
2010-04-20,73,16.067731857299805,16.196730467684052,16.007733177572042,16.154731769866682,26978684.0,0.12047854850371414,16.123585380689605,-0.556998072551762,16.074183702468872,16.3151407994763,15.833226605461444,14.171894722114997,0,0.1467919968190472,0.1774364494331675,-0.0306444526141203
2010-04-21,74,16.109731674194336,16.20873031386209,15.974734330994185,16.01373303148541,25513033.0,0.11673918283185132,16.12106652496319,0.7693348426611735,16.082433414459228,16.31591178012293,15.848955048795526,-5.432625994655638,0,0.1358368926669371,0.16911653807992144,-0.03327964541298434
2010-04-22,75,15.99273681640625,16.05573676736763,15.752740783141494,15.995738074044898,27285863.0,0.11228974240698313,16.09773385068011,-0.5966830864867378,16.08618359565735,16.310763080471315,15.861604110843382,6.948723031087689,0,0.11637291195307498,0.15856781285455215,-0.04219490090147718
2010-04-23,76,16.16973304748535,16.172731784736616,15.9087358088663,16.007734457314374,21544148.0,0.1134396890233058,16.11082461373561,0.05571897901019973,16.092183542251586,16.319062920298197,15.865304164204975,-21.042819866096963,0,0.11391652484792125,0.14963755525322597,-0.03572103040530472
2010-04-26,77,16.277732849121094,16.37973150996746,16.145735471536735,16.178734185945913,26640236.0,0.1195034068377691,16.14117156562388,0.7052965089179741,16.10478358268738,16.343790396362916,15.865776769011841,23.654163534338892,0,0.11930917981228362,0.14357188016503752,-0.024262700352753908
2010-04-27,78,15.974736213684082,16.27473090502829,15.932736251310637,16.205732226817013,32043724.0,0.11287750407652117,16.110910592543917,-0.9854623394556117,16.10898337364197,16.334738381795013,15.883228365488927,20.28318367750195,0,0.09800387383995712,0.13445827890002146,-0.03645440506006434
2010-04-28,79,15.983734130859377,16.061734057005356,15.92973544196269,15.93273543912215,35458366.0,0.1125176852053645,16.087787599510364,-2.2743959495805877,16.10928339958191,16.334318769992638,15.884248029171179,10.656195890340324,0,0.08091261185465726,0.12374914549094863,-0.04283653363629138
2010-04-29,80,15.863740921020508,15.899740896366694,15.764742248792432,15.782742236465523,42994050.0,0.11996316815300993,16.047051839784935,-2.4893836110693957,16.105233573913573,16.345159910219593,15.865307237607553,21.25220321771173,1,0.05702783302598213,0.11040488299795534,-0.053377049971973206
2010-04-30,81,15.590743064880373,16.0137351317098,15.575743078118968,15.899737752270518,34641644.0,0.1643255608747244,15.964086607984104,-3.3116315876321245,16.086183547973633,16.41483466972308,15.757532426224184,-19.42688813917275,0,0.015887190627369208,0.09150134452383812,-0.07561415389646892
2010-05-03,82,15.81274127960205,15.884739966057236,15.59674396026264,15.611743949102024,25692936.0,0.17414662402262038,15.936569275551003,-1.733763770041452,16.068784189224242,16.417077437269484,15.720490941179001,-25.832226669149993,0,0.0011827022800154907,0.07343761607507361,-0.07225491379505812
2010-05-04,83,15.191754341125488,15.674747802051492,15.089756911588786,15.65974780948016,44013136.0,0.26064983637963046,15.801148378382727,-5.451780773752124,16.020485401153564,16.541785073912827,15.499185728394304,71.30442390857938,1,-0.05988880593077006,0.04677233167390488,-0.10666113760467494
2010-05-05,84,15.278742790222168,15.335741459088148,15.01474689972868,15.089745546122831,30896702.0,0.3090570338131155,15.706165544171714,-5.158303693557498,15.98508553504944,16.60319960267567,15.366971467423209,-29.80118026581883,0,-0.10011511065879297,0.01739484320736531,-0.11750995386615828
2010-05-06,85,14.498762130737305,15.596743652478764,12.581793834265843,15.158751546855186,83531108.0,0.452293681059159,15.486637650820002,-9.341582387176794,15.905586862564087,16.810174224682406,15.000999500445769,170.3560658351173,1,-0.19271121271904157,-0.024626367977916067,-0.1680848447411255
2010-05-07,86,14.018768310546877,14.489760332283405,13.682773648933283,14.429761645559172,85063040.0,0.6135491769384994,15.219752316224888,-13.302413407950375,15.798488855361938,17.02558720923894,14.57139050148494,1.8339658561694172,1,-0.3013519824655493,-0.07997149087544272,-0.22138049159010656
2010-05-10,87,14.729762077331545,15.098756853375876,14.639763382198147,14.705762089302858,51745018.0,0.6512486527765555,15.130663181880642,-9.509744300006318,15.726790428161621,17.02928773371473,14.42429312260851,-39.16862364665077,0,-0.32631773255232055,-0.1292407392108183,-0.19707699334150225
2010-05-11,88,14.525758743286133,14.840753389791177,14.465758803019613,14.573757435525804,38132695.0,0.6960781861954345,15.02068055668164,-9.070431279840129,15.64639196395874,17.03854833634961,14.254235591567872,-26.30653834152691,0,-0.358432842799969,-0.17507915992864845,-0.18335368287132056
2010-05-12,89,14.867751121520996,14.957749766006442,14.585756460776937,14.606756438484014,38938627.0,0.6957915575796945,14.992875204834249,-6.981991818693867,15.571993112564087,16.963576227723475,14.180409997404698,2.1134934208033362,0,-0.35222810592340714,-0.2105089491276002,-0.14171915679580693
2010-05-13,90,14.615761756896973,14.999755189366985,14.582761779899036,14.861756545531357,34014074.0,0.7067609447292826,14.924309123391106,-7.866865516379429,15.489344596862793,16.902866486321358,14.075822707404228,-12.646961075438023,0,-0.3634545650251866,-0.2410980723071175,-0.12235649271806909
2010-05-14,91,14.228767395019531,14.459763438960964,13.976770107116716,14.444763450398437,57160617.0,0.7432612724631285,14.797846990959911,-8.735797031565617,15.394546222686767,16.881068767613023,13.90802367776051,68.04989899181145,0,-0.3989796366076863,-0.2726743851672313,-0.126305251440455
2010-05-17,92,14.255763053894045,14.306761744083914,13.991767091792235,14.234763074414978,37365958.0,0.7656619431711184,14.699286275129753,-9.846352369759314,15.302747678756713,16.83407156509895,13.771423792414476,-34.62989036664877,0,-0.4201123935600233,-0.3021619868457897,-0.11795040671423357
2010-05-18,93,14.03676700592041,14.48375900794198,13.997767044147132,14.47475901676353,47203393.0,0.79305509772046,14.578828226182598,-7.602725197302728,15.201199436187744,16.787309631628666,13.615089240746824,26.32726558221792,0,-0.4493515614543657,-0.3315999017675049,-0.1177516596868608
2010-05-19,94,14.099771499633787,14.44476626387284,13.901774131991212,14.372766304748934,71202991.0,0.7991939047086599,14.491727003173722,-7.716415589788439,15.100701427459716,16.699089236877036,13.502313618042397,50.842951056505626,1,-0.4621129264149122,-0.35770250669698644,-0.10441041971792575
2010-05-20,95,13.784770965576172,14.0277669462878,13.532774993730015,13.751770998082897,73032413.0,0.82167022564775,14.363189541792348,-4.924497406902583,14.990303134918213,16.63364358621371,13.346962683622712,2.5693049888873443,1,-0.4919731503810212,-0.3845566354337934,-0.10741651494722776
2010-05-21,96,13.97377109527588,14.042769781336233,13.43977907276738,13.487779035225932,61267567.0,0.8022621719661206,14.292386187880261,-0.32097837894319303,14.880505037307739,16.48502938123998,13.275980693375498,-16.109074747400175,0,-0.4946844476960184,-0.4065821978862384,-0.08810224980977999
2010-05-24,97,13.706771850585938,14.093765156746985,13.691771865856143,13.883769150450448,39803792.0,0.7720028385377347,14.185910853826746,-6.945056012275607,14.751956987380982,16.29596266445645,13.207951310305512,-35.032850251749025,0,-0.5124703389272387,-0.42775982609443847,-0.08471051283280023
2010-05-25,98,13.75477409362793,13.769774082231152,13.250782036402711,13.361780692092715,50023495.0,0.7460969447410674,14.107522351972415,-5.307706559662884,14.640958881378173,16.13315277086031,13.148764991896039,25.675199488531142,0,-0.5167357974107158,-0.44555502035769395,-0.0711807770530219
2010-05-26,99,13.715768814086914,14.024763391425449,13.676768862397504,13.877766093465684,47477762.0,0.7023382122812529,14.036294435993232,-7.748194720360857,14.527560615539551,15.932237040102057,13.122884190977045,-5.089074643824865,0,-0.517300486073001,-0.4599041135007554,-0.05739637257224567
2010-05-27,100,14.081767082214355,14.126765782544064,13.904769758301702,13.910769753008822,39501678.0,0.6335731109587074,14.044562189851618,-3.653553496317996,14.438461923599244,15.705608145516658,13.171315701681829,-16.799620841437303,0,-0.48265130068914885,-0.4644535509384341,-0.018197749750714753
2010-05-28,101,13.80277156829834,14.120766229451776,13.727772898779529,14.117766232272078,42136811.0,0.5868466646008159,14.00060025866011,-2.993905339054892,14.349063348770141,15.522756677971772,13.17537001956851,6.670939396549169,0,-0.4722602556929445,-0.4660148918893362,-0.006245363803608295
2010-06-01,102,13.673776626586914,13.97077138734791,13.649777902669408,13.754775312246634,39122934.0,0.4935527343402029,13.941177780101347,-4.082464229427252,14.242115116119384,15.22922058479979,13.255009647438978,-7.152598709949832,0,-0.4690274350980488,-0.46661740053107875,-0.002410034566970032
2010-06-02,103,14.180761337280272,14.201761312242844,13.799768091397292,13.84776677419558,54484747.0,0.44004401787809067,13.984738426861151,1.0258368704070264,14.191565465927123,15.071653501683304,13.311477430170942,39.265493227067275,0,-0.42070633166955496,-0.45743518675877404,0.03672885508921908
2010-06-03,104,14.24376392364502,14.315762597651055,14.12076655637702,14.23476393189756,37078597.0,0.35882462345459465,14.031833971730943,1.0212394152272042,14.139816522598267,14.857465769507456,13.422167275689077,-31.946830917651138,0,-0.3730276958070853,-0.4405536885684363,0.06752599276135102
2010-06-04,105,13.81476879119873,14.12976339210823,13.73676888014276,14.006764792339489,41163968.0,0.3553922096714768,13.99236757527054,0.21761569849416684,14.105616855621339,14.816401274964292,13.394832436278385,11.018138037962988,0,-0.36564344527457315,-0.42557163990966373,0.05992819463509058
2010-06-07,106,13.571776390075684,13.934771064681682,13.562777657127976,13.853772388361827,34116026.0,0.3746733113999339,13.915896450689656,-2.8767803798940172,14.083267259597779,14.832613882397647,13.333920636797911,-17.12162928510682,0,-0.3750751961404024,-0.4154723511558115,0.04039715501540908
2010-06-08,107,13.763779640197754,13.790779630577507,13.508783510978695,13.60178221786794,43871987.0,0.3482801656095406,13.888238848782038,0.4159096702946785,14.034968137741089,14.73152846896017,13.338407806522008,28.596416827680926,0,-0.3628738847447419,-0.4049526578735976,0.04207877312885566
